"English","French"
"We need a {{1::tool}} to open it with.","Il nous faut un outil pour l'ouvrir."
"The traffic is heavy here, {{1::especially}} in the morning.","La circulation est dense ici, surtout le matin."
"My watch tells the date.","Ma montre {{1::indique}} la date."
"Sami's mother went out with a lot of men.","La mère de sami est sortie avec beaucoup {{1::d'hommes}}."
"She was listening to the sea in a sea {{1::shell}}.","Elle écoutait la mer dans un coquillage."
"The couple decided to {{1::adopt}} an orphan.","Le couple décida d'adopter un orphelin."
"This is {{1::their}} house.","C'est leur maison."
"I don't like to eat fish with many {{1::bones}}.","Je n'aime pas les poissons qui ont trop d'arêtes."
"What kind of tv {{1::programs}} do you like?","Quel type de programmes télé aimes-tu ?"
"Tom is not an {{1::idle}} boy any longer.","Tom n'est plus un garçon oisif."
"Suddenly i heard a loud clap of thunder.","Soudainement j'entendis un fort coup de {{1::tonnerre}}."
"It's {{1::below}} her to say such a thing.","Ça ne lui ressemble pas de dire une chose pareille."
"I think tom may be {{1::mentally}} ill.","Je pense qu'il se peut que tom soit fou."
"Can i {{1::reserve}} a flight to chicago?","Est-ce que je peux réserver un vol pour chicago ?"
"The project {{1::requires}} a great deal of money.","Le projet nécessite beaucoup d'argent."
"There's a lot of animals in the park.","Il y a beaucoup {{1::d'animaux}} dans le parc."
"There are a lot of animals in the park.","Il y a beaucoup {{1::d'animaux}} dans le parc."
"There are many animals in the park.","Il y a beaucoup {{1::d'animaux}} dans le parc."
"With his arms, he {{1::dances}}.","Avec son bras, il danse."
"Tom is not serious about his studies.","Tom ne prend pas ses {{1::études}} au sérieux."
"I was born and raised in the country.","Je suis née et j'ai été {{1::élevée}} à la campagne."
"This programme allows you to stay informed.","Ce programme {{1::permet}} de se tenir informé."
"A good cook doesn't throw out {{1::yesterday's}} soup.","Un bon cuisinier ne jette pas la soupe d'hier."
"She came to tokyo when she was {{1::eighteen}} years old.","Elle est venue à tokyo à l'âge de dix-huit ans."
"I am up to my neck in work.","J'ai du travail {{1::par-dessus}} la tête."
"{{1::pickpockets}} target tourists.","Les voleurs à la tire ciblent les touristes."
"Some animals, such as {{1::lions}}, eat meat.","Certains animaux, comme le lion, mangent de la viande."
"How many kabyle people are there in france?","Combien y a-t-il de {{1::kabyles}} en france ?"
"Even {{1::adults}} do a lot of stupid things.","Même les adultes font beaucoup de bêtises."
"The {{1::sales}} of this model took off.","Les ventes de ce modèle se sont envolées."
"Have you ever {{1::dyed}} your hair?","Ne vous êtes-vous jamais teint les cheveux ?"
"He gave the dog a bone.","Il donna un {{1::os}} au chien."
"Tom lives in the same apartment building as mary does.","Tom habite dans le même {{1::immeuble}} que marie."
"We were born on the same day.","Nous sommes {{1::nés}} le même jour."
"He formed the {{1::clay}} into a bowl.","Il a façonné un bol avec l'argile."
"He has great {{1::enthusiasm}}.","Il est doté d'un grand enthousiasme."
"I was {{1::sixteen}} years younger than him.","J'étais plus jeune que lui de seize ans."
"I'm sure your {{1::efforts}} will result in success.","Je suis sûr que tes efforts seront couronnés de succès."
"Lock up your valuables in the safe.","Place tes {{1::objets}} de valeur dans le coffre !"
"She's going into {{1::labor}}.","Elle entre dans les contractions."
"Wow! is that a {{1::shark}}?","Waouh! est-ce un requin?"
"Software {{1::programs}} do not translate as well as i do.","Les logiciels ne traduisent pas aussi bien que moi."
"What we've got here is failure to {{1::communicate}}.","Ce que nous avons ici, c'est un manque de communication."
"It always snows in the {{1::alps}}.","Il neige toujours dans les alpes."
"Tom pays his taxes.","Tom paie ses {{1::impôts}}."
"They resemble each other in all respects.","Ils se {{1::ressemblent}} à tous points de vue."
"I'd like one on the {{1::aisle}}, please.","J'en aimerais une côté couloir, je vous prie."
"Who seeds wind, shall {{1::harvest}} storm.","Qui sème le vent, récolte la tempête."
"Tom tied his {{1::shoelaces}}.","Tom attachait ses lacets."
"Women aren't taken seriously.","Les femmes ne sont pas {{1::prises}} au sérieux."
"There are a lot of tall trees in the park.","Dans le parc, il y a beaucoup de grands {{1::arbres}}."
"These shirts are all the same size.","Ces {{1::chemises}} sont toutes de la même taille."
"I've never {{1::regretted}} doing that.","Je n'ai jamais regretté avoir fait cela."
"Hunting is prohibited in this area.","La chasse est {{1::interdite}} dans cette zone."
"Many soldiers suffered terrible {{1::wounds}} in the battle.","Beaucoup de soldats souffrirent de terribles blessures dans la bataille."
"There are {{1::various}} ways we could handle this problem.","Il existe plusieurs façons de traiter ce problème."
"The rain washed away the {{1::soil}}.","Le terrain a été emporté par la pluie."
"He never really got over her death.","Il ne s'est jamais vraiment remis de son {{1::décès}}."
"I'm on good terms with the neighbors.","J'ai de bonnes {{1::relations}} avec mes voisins."
