"English","French"
"I don't trust you.","Je ne vous fais pas {{c::confiance}}."
"It's time for you to go home.","{{c::allez}} à la maison."
"What am i going to do?","Que {{c::vais-je}} faire ?"
"What does he want to do?","Que {{c::veut-il}} faire ?"
"I drank the water.","J'ai {{c::bu}} de l'eau."
"What can they do?","Que {{c::peuvent-ils}} faire ?"
"I like what i do.","{{c::j'apprécie}} ce que je fais."
"I'm not in good {{c::shape}}.","Je ne suis pas en forme."
"I'm not in good shape.","Je ne suis pas en {{c::forme}}."
"I'm out of {{c::shape}}.","Je ne suis pas en forme."
"I prefer you to come.","Je préférerais que tu {{c::viennes}}."
"Isn't that tom's hat?","N'est-ce pas le {{c::chapeau}} de tom ?"
"He's beating me, three to zip.","Il me {{c::bat}}, 3 à 0."
"I do not like the smell of {{c::garlic}}.","Je n'aime pas l'odeur de l'ail."
"I don't like the smell of {{c::garlic}}.","Je n'aime pas l'odeur de l'ail."
"I owe you a lunch.","Je vous dois un {{c::déjeuner}}."
"Is she at home?","{{c::est-elle}} à la maison ?"
"I can't stop tom.","Je ne peux pas {{c::arrêter}} tom."
"I rest my {{c::case}}.","Je n'en dirai pas plus."
"I did not hear you.","Je ne vous ai pas {{c::entendus}}."
"I can explain it all.","Je peux tout {{c::expliquer}}."
"I {{c::took}} it that you would come.","Je supposais que tu viendrais."
"I {{c::assumed}} you would come.","Je supposais que tu viendrais."
"I {{c::assumed}} that you would come.","Je supposais que tu viendrais."
"I owe you a dinner.","Je vous dois un {{c::dîner}}."
"I {{c::borrowed}} some money.","J'ai emprunté de l'argent."
"I borrowed some money.","J'ai {{c::emprunté}} de l'argent."
"I meant no harm.","Je n'avais pas de mauvaise {{c::intention}}."
"{{c::arrive}} home.","Arriver à la maison."
"Arrive home.","{{c::arriver}} à la maison."
"When is tom's {{c::birthday}}?","Quand est l'anniversaire de tom ?"
"When is tom's birthday?","Quand est {{c::l'anniversaire}} de tom ?"
"I can't make {{c::promises}}.","Je ne peux faire de promesses."
"I can't make promises.","Je ne peux faire de {{c::promesses}}."
"I feel like crying.","J'ai envie de {{c::pleurer}}."
"I want to cry.","J'ai envie de {{c::pleurer}}."
"I didn't mean to hurt your {{c::feelings}}.","Je n'avais pas l'intention de t'offenser."
"I didn't want to {{c::frighten}} you.","Je n'avais pas l'intention de t'effrayer."
"You can do it.","Vous {{c::pouvez}} le faire."
"I can't just {{c::kick}} tom out.","Je ne peux pas virer tom."
"I can't just kick tom out.","Je ne peux pas {{c::virer}} tom."
"I can't catch up with tom.","Je ne peux pas {{c::rattraper}} tom."
"Stay home.","{{c::restez}} à la maison."
"Home at last!","{{c::enfin}} à la maison !"
