"English","French"
"I will give you a ride home.","Je vais vous {{c::ramener}} à la maison."
"It's a {{c::pleasure}} to meet you.","C'est un plaisir de vous rencontrer."
"We're stalled.","Nous sommes à {{c::l'arrêt}}."
"Green is the color of money.","Le {{c::vert}} est la couleur de l'argent."
"I wasn't scared at all.","Je n'étais pas du tout {{c::effrayée}}."
"France is a {{c::republic}}.","La france est une république."
"France is a republic.","La france est une {{c::république}}."
"Tom is my {{c::brother's}} friend.","Tom est l'ami de mon frère."
"He is {{c::independent}} of his parents.","Il est indépendant de ses parents."
"The {{c::doctor's}} on his way.","Le docteur est en chemin."
"I saw the file.","J'ai vu le {{c::dossier}}."
"I know it's not healthy.","Je sais que ce n'est pas {{c::sain}}."
"You will go to school.","Tu {{c::iras}} à l'école."
"The number of tourists has {{c::increased}}.","Le nombre de touristes a augmenté."
"Tourists have {{c::increased}} in number.","Le nombre de touristes a augmenté."
"We'll have plenty of time.","Nous {{c::aurons}} beaucoup de temps."
"I know what they are thinking.","Je sais ce qu'elles {{c::pensent}}."
"I'm more than a friend.","Je suis plus {{c::qu'une}} amie."
"I told you to sign the document.","Je t'ai dit de signer le {{c::document}}."
"The face is the mirror of the soul.","Le visage est le miroir de {{c::l'âme}}."
"They're not dead.","Elles ne sont pas {{c::mortes}}."
"He has 12 sons.","Il a {{c::douze}} fils."
"They are not tired.","Elles ne sont pas {{c::fatiguées}}."
"Japan is in {{c::asia}}.","Le japon est en asie."
"Would you like some {{c::potato}} soup?","Aimeriez-vous de la soupe de pommes de terre ?"
"I work out {{c::whenever}} i can.","Je m'exerce chaque fois que je peux."
"They're harmless.","Elles ne sont pas {{c::dangereuses}}."
"Tom is obviously very brave.","Tom est {{c::évidemment}} courageux."
"I just needed some water.","Il ne me {{c::fallait}} que de l'eau."
"Water is {{c::liquid}}.","L'eau est liquide."
"I need more gold.","J'ai besoin de plus {{c::d'or}}."
"Tom {{c::appeared}} suddenly.","Tom est apparu soudainement."
"Tom didn't complain about anything.","Tom ne s'est {{c::plaint}} de rien."
"He answered as {{c::follows}}.","Il a répondu ainsi."
"I loved the book.","J'ai {{c::adoré}} le livre."
"Tell him to mind his own business.","Dis-lui de {{c::s'occuper}} de ses affaires."
"Water is {{c::amazing}}.","L'eau est merveilleuse."
"Water is amazing.","L'eau est {{c::merveilleuse}}."
"{{c::mars}} is the god of war.","Mars est le dieu de la guerre."
"Mars is the god of war.","{{c::mars}} est le dieu de la guerre."
"Is that a picture of me?","Est-ce une {{c::image}} de moi ?"
"The {{c::vase}} fell from the table.","Le vase est tombé de la table."
"The vase fell from the table.","Le {{c::vase}} est tombé de la table."
"He is popular with his men.","Il est aimé de ses {{c::hommes}}."
"Tom is my {{c::son's}} friend.","Tom est l'ami de mon fils."
