"English","French"
"Let's not go.","N'y {{1::allons}} pas !"
"I see a {{1::star}}.","Je vois une étoile."
"I see a star.","Je vois une {{1::étoile}}."
"I see a {{1::queen}}.","Je vois une reine."
"I see a queen.","Je vois une {{1::reine}}."
"I see a church.","Je vois une {{1::église}}."
"He went down the {{1::hill}}.","Il descendit de la colline."
"He went down the hill.","Il {{1::descendit}} de la colline."
"I know that you know.","Je sais que vous {{1::savez}}."
"I'm {{1::extremely}} fat.","Je suis si gros."
"I am telling a story.","Je {{1::raconte}} une histoire."
"He was afraid of {{1::hurting}} her.","Il craignait de la blesser."
"I am {{1::greatly}} impressed.","Je suis très impressionné."
"I am greatly impressed.","Je suis très {{1::impressionné}}."
"I'm {{1::definitely}} impressed.","Je suis très impressionné."
"I'm {{1::highly}} impressed.","Je suis très impressionné."
"That's not yours.","Ce {{1::n'est}} pas à vous."
"I've got plenty of room.","Je dispose de beaucoup {{1::d'espace}}."
"That's what i wish.","C'est ce que je {{1::souhaite}}."
"I'll be in {{1::town}}.","Je serai en ville."
"I'm {{1::definitely}} impressed.","Je suis très impressionnée."
"I'm definitely impressed.","Je suis très {{1::impressionnée}}."
"This isn't {{1::silver}}.","Ce n'est pas de l'argent."
"I'm very fat.","Je suis très {{1::gras}}."
"You don't understand me, tom.","Vous ne {{1::comprenez}} pas, tom."
"I'm very {{1::frustrated}}.","Je suis très frustré."
"What are you talking about?!","De quoi tu {{1::parles}} ?"
"I'm very {{1::frustrated}}.","Je suis très frustrée."
"I want tom to come back.","Je veux que tom {{1::revienne}}."
"I'm going to buy some water.","Je vais {{1::acheter}} de l'eau."
"Who will do it?","Qui le {{1::fera}} ?"
"I'll make a {{1::reservation}}.","Je ferai une réservation."
"I'll make a reservation.","Je ferai une {{1::réservation}}."
"I had to stop.","Il {{1::fallait}} que je cesse."
"This is how i feel.","C'est ce que je {{1::ressens}}."
"I'm looking for a book store.","Je cherche une {{1::librairie}}."
"I have a lot of time.","J'ai {{1::beaucoup}} de temps."
"He {{1::asked}} after you.","Il vous a demandé."
"He asked after you.","Il vous a {{1::demandé}}."
"I'd rather not.","J'aimerais {{1::plutôt}} pas."
"I made a {{1::list}}.","Je fis une liste."
"I am looking for a {{1::jewelry}} store.","Je cherche une bijouterie."
"I don't want to hurt her.","Je ne veux pas la {{1::blesser}}."
