"English","French"
"I am eating.","Je suis sur le {{1::point}} de manger."
"Iron is a {{1::metal}}.","Le fer est un métal."
"Iron is a metal.","Le fer est un {{1::métal}}."
"I just {{1::spilled}} my coffee.","Je viens de renverser mon café."
"They don't believe me.","Ils ne me {{1::croient}} pas."
"He {{1::shook}} his head.","Il a secoué la tête."
"All of us {{1::stared}} at her.","Nous la fixions tous."
"I never saw tom again.","Je n’ai jamais {{1::revu}} tom."
"I know what they are.","Je sais ce {{1::qu'ils}} sont."
"He keeps {{1::surprising}} me.","Il ne cesse de me surprendre."
"Lead is a {{1::metal}}.","Le plomb est un métal."
"The butterfly is an {{1::insect}}.","Le papillon est un insecte."
"Translator, {{1::traitor}}.","Le traducteur est un traître."
"Jesus was born of mary.","{{1::jésus}} est né de marie."
"I hate {{1::pretending}} i'm having a good time.","Je déteste faire semblant de m'amuser."
"I don't believe that rumor.","Je ne crois pas à cette {{1::rumeur}}."
"I can't reach the ceiling.","Je n'arrive pas à atteindre le {{1::plafond}}."
"I informed her of my {{1::arrival}}.","Je l'ai informée de mon arrivée."
"He was bleeding from his {{1::wounds}}.","Il saignait de ses blessures."
"He will answer for his {{1::crimes}}.","Il répondra de ses crimes."
"I'm going {{1::downtown}}.","Je me rends en ville."
"He {{1::suddenly}} stopped talking.","Il s'arrêta soudain de parler."
"He suddenly stopped talking.","Il {{1::s'arrêta}} soudain de parler."
"I work in this {{1::building}}.","Je travaille dans ce bâtiment."
"I work in this building.","Je travaille dans ce {{1::bâtiment}}."
"I'm on a hunger strike.","Je fais une {{1::grève}} de la faim."
"He used to read a lot.","Il {{1::lisait}} beaucoup."
"He {{1::removed}} his shirt.","Il a tombé la chemise."
"Where's the rest of the team?","Où est le reste de {{1::l'équipe}} ?"
"He walked across the street.","Il a {{1::traversé}} la rue."
"He crossed the street.","Il a {{1::traversé}} la rue."
"He {{1::earns}} a living.","Il gagne de quoi vivre."
"That's the {{1::whole}} problem.","C'est tout le problème."
"I think they like you.","Je crois qu'ils vous {{1::aiment}}."
"I have no more than {{1::ten}} books.","Je n'ai pas plus de dix livres."
"I have no more than ten books.","Je n'ai pas plus de {{1::dix}} livres."
"It rained {{1::heavily}}.","Il plut beaucoup."
"I informed her of my {{1::departure}}.","Je l'ai informée de mon départ."
"That umbrella is tom's.","Ce parapluie est {{1::celui}} de tom."
"He {{1::threw}} up.","Il a vomi la nourriture."
"She won't make it.","Elle n'y {{1::arrivera}} pas."
"I hope tom {{1::wins}}.","J'espère que tom gagnera."
"Tom is getting worried.","Tom commence à {{1::s'inquiéter}}."
"He was {{1::otherwise}} than i thought.","Il est différent de ce que je pensais."
