"English","French"
"I'm a total {{c::loser}}.","Je suis un raté complet."
"I'm a total loser.","Je suis un raté {{c::complet}}."
"I am a german {{c::architect}}.","Je suis un architecte allemand."
"I have heart {{c::failure}}.","Je souffre d’insuffisance cardiaque."
"This just isn't like you.","Tu n'es pas {{c::toi-même}}."
"I'm not taking {{c::sides}}.","Je ne vais pas prendre parti."
"We're {{c::pulling}} out.","Nous nous retirons."
"We're {{c::pulling}} back.","Nous nous retirons."
"I'm {{c::content}} with my salary.","Je suis satisfait de mon salaire."
"I'm content with my salary.","Je suis satisfait de mon {{c::salaire}}."
"Ziri dialed 911.","Ziri a {{c::composé}} le 911."
"We're getting {{c::warmer}}.","Nous nous réchauffons."
"I will never change my mind.","Je ne {{c::changerai}} jamais d'avis."
"He is {{c::eager}} to please.","Il cherche à plaire."
"He is eager to please.","Il cherche à {{c::plaire}}."
"I'm an american {{c::citizen}}.","Je suis un citoyen américain."
"I'm an american citizen.","Je suis un {{c::citoyen}} américain."
"I'm a member of the {{c::basketball}} team.","Je suis membre de l'équipe de basket-ball."
"{{c::everyone}}, out of the water!","Sortez tous de l'eau !"
"I'm a terrible {{c::writer}}.","Je suis un épouvantable écrivain."
"I'm a terrible writer.","Je suis un {{c::épouvantable}} écrivain."
"Tom was driving the bus.","Tom {{c::conduisait}} le bus."
"I need to start again from {{c::zero}}.","Je dois recommencer à zéro."
"I'm a kabyle citizen.","Je suis un {{c::citoyen}} kabyle."
"Do you gamble?","Est-ce que vous {{c::jouez}} ?"
"I am a naive {{c::sheep}}.","Je suis un mouton naïf."
"I am a naive sheep.","Je suis un {{c::mouton}} naïf."
"You did not say so.","Tu ne {{c::l'as}} pas dit."
"I'm a {{c::mature}} adult.","Je suis un adulte mature."
"He {{c::failed}} the exam.","Il échoua à l'examen."
"I don't know the {{c::password}}.","J'ignore le mot de passe."
"He is penniless.","Il est sans le {{c::sou}}."
"He's penniless.","Il est sans le {{c::sou}}."
"I did it in {{c::haste}}.","Je l'ai fait à la hâte."
"I can't think {{c::otherwise}}.","Je ne peux pas penser autrement."
"I thought it was true.","Je {{c::croyais}} que c'était vrai."
"I wash the {{c::potatoes}}.","Je lave les pommes de terre."
"Don't break a {{c::mirror}}.","Ne brise pas un miroir."
"Which stop do i alight at?","À quel {{c::arrêt}} je descends ?"
"I can't stop you.","Je ne peux pas t'en {{c::empêcher}}."
"I'm a {{c::social}} worker.","Je suis un travailleur social."
"I am a {{c::roman}} citizen.","Je suis un citoyen romain."
"I didn't really want to win.","Je ne voulais pas vraiment {{c::l'emporter}}."
"Keep it {{c::together}}, tom.","Tiens le coup, tom."
"I'm a terrible {{c::dancer}}.","Je suis un piètre danseur."
"You are not {{c::thin}}.","Tu n'es pas mince."
"Never {{c::settle}}.","Ne jamais transiger."
"You're not dressed.","Tu n'es pas {{c::habillée}}."
"I'll be back at {{c::ten}}.","Je reviens à dix heures."
"I hate blood {{c::tests}}.","Je déteste les analyses de sang."
"He is in trouble.","Il a des {{c::ennuis}}."
"It began to snow.","Il commença à {{c::neiger}}."
"I could have you {{c::arrested}}.","Je pourrais vous faire arrêter."
"I'm thrilled with my {{c::purchase}}.","Je suis ravi de mon achat."
"You're replaceable.","Tu n'es pas {{c::indispensable}}."
"You're not a {{c::millionaire}}.","Tu n'es pas millionnaire."
"I can't hear myself!","Je ne peux pas {{c::m'entendre}} moi-même !"
"Do me the favor of coming.","{{c::faites-moi}} le plaisir de venir."
