"English","French"
"Would you like to see it?","{{1::aimeriez-vous}} le voir ?"
"He made the most of the {{1::chance}}.","Il a profité de l'occasion."
"He made the most of the chance.","Il a {{1::profité}} de l'occasion."
"It's hard to choose.","C'est difficile de {{1::choisir}}."
"I can feel it.","{{1::j'arrive}} à le sentir."
"I'll {{1::cover}} for you.","Je vais te couvrir."
"Death to {{1::russia}}!","Mort à la russie !"
"Death to russia!","Mort à la {{1::russie}} !"
"Tom needs mary.","Tom a besoin de {{1::marie}}."
"He has rough {{1::manners}}.","Il a de rudes manières."
"He has wide {{1::shoulders}}.","Il a de larges épaules."
"What'd the doctor say?","Que {{1::dirait}} le médecin ?"
"I can do it.","Je peux y {{1::arriver}}."
"I can handle it.","Je peux y {{1::arriver}}."
"Let's take a {{1::train}}.","Prenons le train."
"Let's take a train.","{{1::prenons}} le train."
"You're not being fair.","Vous {{1::n'êtes}} pas juste."
"One question.","Une {{1::question}}."
"You called the wrong {{1::number}}.","Vous vous trompez de numéro."
"I couldn't have said it better.","Je {{1::n'aurais}} pas dit mieux."
"I haven't got any {{1::lessons}} today.","Je n'ai pas cours aujourd'hui."
"I don't have any {{1::lessons}} today.","Je n'ai pas cours aujourd'hui."
"I don't have {{1::classes}} today.","Je n'ai pas cours aujourd'hui."
"I get a {{1::kick}} out of life.","J'aime la vie."
"I'm {{1::searching}} for my brother.","Je cherche mon frère."
"I am {{1::searching}} for my brother.","Je cherche mon frère."
"It's hard to {{1::communicate}}.","C'est difficile de communiquer."
"I must give tom that.","Je dois le {{1::donner}} à tom."
"What is {{1::property}}?","Qu'est-ce que la propriété ?"
"What is property?","Qu'est-ce que la {{1::propriété}} ?"
"Let the concert {{1::begin}}!","Que le concert commence !"
"Let the concert begin!","Que le {{1::concert}} commence !"
"We know.","Nous {{1::savons}}."
"I haven't given up yet.","Je n'ai pas encore {{1::abandonné}}."
"I haven't yet given up.","Je n'ai pas encore {{1::abandonné}}."
"Tom has a {{1::rabbit}}.","Tom a un lapin."
"Tom has a rabbit.","Tom a un {{1::lapin}}."
"Let the weekend begin.","Que le {{1::week-end}} commence."
"Where is the {{1::sun}}?","Où est le soleil ?"
"Where is the sun?","Où est le {{1::soleil}} ?"
"I haven't got any {{1::lessons}} today.","Je n'ai pas classe aujourd'hui."
"I haven't got any lessons today.","Je n'ai pas {{1::classe}} aujourd'hui."
"I don't have any lessons today.","Je n'ai pas {{1::classe}} aujourd'hui."
"I don't have {{1::classes}} today.","Je n'ai pas classe aujourd'hui."
"I ran out of {{1::ink}}.","Je n'avais plus d'encre."
"What is {{1::philosophy}}?","Qu'est-ce que la philosophie ?"
"What is philosophy?","Qu'est-ce que la {{1::philosophie}} ?"
"I haven't eaten lunch yet.","Je n'ai pas encore {{1::déjeuné}}."
"I'm from {{1::canada}}.","Je viens du canada."
"I'm from canada.","Je viens du {{1::canada}}."
"Let's go to the {{1::beach}}.","Allons à la plage."
"Let's go to the beach.","Allons à la {{1::plage}}."
"Where's the {{1::map}}?","Où est le plan ?"
"Help me take this {{1::apart}}.","Aidez-moi à le démonter."
"Help me take it {{1::apart}}.","Aidez-moi à le démonter."
"He {{1::respects}} me.","Il me respecte."
"I come from {{1::brazil}}.","Je viens du brésil."
"I come from brazil.","Je viens du {{1::brésil}}."
"I am from {{1::brazil}}.","Je viens du brésil."
"I am from brazil.","Je viens du {{1::brésil}}."
