"English","French"
"{{c::dan's}} knife was covered with blood.","Le couteau de dan était couvert de sang."
"He has an estate in the country.","Il possède un {{c::domaine}} à la campagne."
"I don't know if they've decided to leave.","Je ne sais pas {{c::s'ils}} ont décidé de partir."
"She was the first one to pay attention to him.","Elle fut la première à le {{c::remarquer}}."
"We admired the beauty of the {{c::scenery}}.","On a admiré la beauté de la vue."
"I fly into a rage easily.","Je me mets {{c::facilement}} en colère."
"Bread is made from {{c::wheat}}.","Le pain est produit à partir de blé."
"The village is free from {{c::thieves}}.","Il n'y a pas de voleur dans le village."
"I bought a pair of scissors.","J'ai acheté une paire de {{c::ciseaux}}."
"I thought you were going to fix the {{c::sink}}.","Je pensais que vous alliez réparer l'évier."
"I {{c::laid}} myself on the grass.","Je me suis allongé sur l'herbe."
"She will not be able to come here tomorrow.","Elle ne {{c::pourra}} pas venir demain."
"I like your {{c::profile}} picture.","J'aime ta photo de profil."
"He cracked nuts.","Il a cassé des {{c::noix}}."
"In the village there are no {{c::thieves}}.","Dans le village il n'y a pas de voleurs."
"In the village there are no thieves.","Dans le village il n'y a pas de {{c::voleurs}}."
"I {{c::laid}} myself on the grass.","Je me suis étendu sur l'herbe."
"I laid myself on the grass.","Je me suis {{c::étendu}} sur l'herbe."
"He died on the battlefield.","Il est mort sur le champ de {{c::bataille}}."
"It's not worth the money.","Ça n'en vaut pas la {{c::dépense}}."
"He has white teeth.","Il a des dents {{c::blanches}}."
"Tom will {{c::bat}} third.","Tom battra en troisième."
"What {{c::causes}} that?","À quoi est-ce dû ?"
"My hobby is shopping.","Mon passe-temps est de faire les {{c::magasins}}."
"I'll {{c::provide}} you with all the necessary information.","Je vous fournirai toute l'information nécessaire."
"How long is this visa {{c::valid}}?","Quelle est la durée de validité de ce visa ?"
"Glass is made from sand.","Le verre est {{c::fabriqué}} à partir de sable."
"I was with tom from 8:30 to 2:30.","{{c::j’étais}} avec tom de 8 h 30 à 14 h 30."
"A part of this land is mine.","Une partie de ce {{c::terrain}} est à moi."
"He {{c::tends}} to be lazy.","Il a tendance à être paresseux."
"Actions, not words.","Des {{c::actes}}, pas des mots."
"She gets {{c::prettier}} day by day.","Elle embellit de jour en jour."
"Work liberates.","Le travail {{c::rend}} libre."
"Sami saved {{c::layla's}} life.","Sami a sauvé la vie de layla."
"Tom certainly appeared to be enjoying himself.","Tom avait l'air de bien {{c::s'amuser}}."
"Did you {{c::sew}} this by hand?","Tu l'as cousu à la main ?"
"I need to buy some new clothes.","Il faut que {{c::j'achète}} de nouveaux vêtements."
"I thought tom must be mistaken.","Je pensais que tom {{c::devait}} avoir tort."
"This {{c::patient's}} life is in danger.","La vie de ce patient est en danger."
"I'm glad to finally meet you.","Je me réjouis de vous avoir finalement {{c::rencontrées}}."
"He failed the {{c::entrance}} exam.","Il échoua à l'examen d'entrée."
"You're not angry, are you?","Tu n'es pas énervé, {{c::hein}} ?"
"Lincoln returned to {{c::washington}}.","Lincoln est retourné à washington."
"He added phrases.","Il a {{c::ajouté}} des phrases."
"He has queer ideas.","Il a des idées {{c::bizarres}}."
"He missed the {{c::deadline}}.","Il a manqué la date limite."
"Are those yours?","Est-ce les {{c::vôtres}} ?"
"What can she tell him?","Que {{c::peut-elle}} lui dire ?"
"Tom hoped to find the truth.","Tom {{c::espérait}} trouver la vérité."
"Sami {{c::brings}} bad luck.","Sami porte la poisse."
