"English","French"
"There won’t be any clouds.","Il n'y aura pas de {{c::nuages}}."
"I want something sweet.","Je veux quelque chose de {{c::sucré}}."
"Off it went.","Ça a {{c::sauté}}."
"I just gave tom 30 {{c::dollars}}.","Je viens de donner 30 dollars à tom."
"I just gave tom 30 dollars.","Je viens de donner 30 {{c::dollars}} à tom."
"That worked.","Ça a {{c::fonctionné}}."
"It worked.","Ça a {{c::fonctionné}}."
"What am i going to wear?","Que {{c::vais-je}} porter ?"
"He {{c::designed}} the car.","Il a conçu la voiture."
"He doesn't like vegetables.","Il n'aime pas les {{c::légumes}}."
"I don't believe tom would do that.","Je ne pense pas que tom le {{c::ferait}}."
"What should i bring?","Que dois-je {{c::emporter}} ?"
"Tom is very talented.","Tom est très {{c::doué}}."
"I didn't spend a {{c::penny}}.","Je n'ai pas dépensé un sou."
"There were no {{c::consequences}}.","Il n'y eut pas de conséquences."
"There were no consequences.","Il n'y eut pas de {{c::conséquences}}."
"He is a student at {{c::harvard}}.","Il est étudiant à harvard."
"He is a student at harvard.","Il est étudiant à {{c::harvard}}."
"How much do you know about {{c::artificial}} intelligence?","Que savez-vous de l'intelligence artificielle ?"
"How much do you know about artificial intelligence?","Que savez-vous de l'intelligence {{c::artificielle}} ?"
"I might stay.","Il se {{c::pourrait}} que je reste."
"You're the master.","Tu es la {{c::maîtresse}}."
"She did not cry.","Elle n'a pas {{c::pleuré}}."
"There were no {{c::survivors}}.","Il n'y eut pas de survivants."
"I can't believe i'm {{c::kissing}} you.","Je n'arrive pas à croire que je t'embrasse."
"Where is the {{c::hotel}}?","Où est l'hôtel ?"
"He's lying, i can always tell.","Il ment, je le {{c::devine}} toujours."
"There were no {{c::survivors}}.","Il n'y eut pas de survivantes."
"It didn't work.","Ça a {{c::foiré}}."
"Tom looks shocked.","Tom est sous le {{c::choc}}."
"Tom is very {{c::efficient}}.","Tom est très efficace."
"Tom is very friendly.","Tom est très {{c::amical}}."
"She {{c::stands}} in great danger.","Elle est en danger."
"She is {{c::currently}} in danger.","Elle est en danger."
"He {{c::deals}} in furniture.","Il fait le commerce de meubles."
"He deals in furniture.","Il fait le {{c::commerce}} de meubles."
"I think tom would like that.","Je pense que tom {{c::aimerait}} ça."
"Tom is really {{c::ambitious}}.","Tom est très ambitieux."
"He doesn't like {{c::oranges}}.","Il n'aime pas les oranges."
"He doesn't like oranges.","Il n'aime pas les {{c::oranges}}."
"Tom is {{c::neat}}.","Tom est très ordonné."
"Tom is neat.","Tom est très {{c::ordonné}}."
"You're not going to believe this.","Tu ne {{c::vas}} pas le croire."
"You won't believe it.","Tu ne {{c::vas}} pas le croire."
"You won't believe this.","Tu ne {{c::vas}} pas le croire."
"It's the rule, not the {{c::exception}}.","C'est la règle, pas l'exception."
"Tom is extremely aggressive.","Tom est très {{c::agressif}}."
"What should we cook?","Que {{c::devrions-nous}} cuisiner ?"
"The place was {{c::crawling}} with cops.","L'endroit grouillait de flics."
"You {{c::filthy}} pig!","Espèce de porc dégoûtant !"
"I'm in the bathroom.","Je suis dans la salle de {{c::bains}}."
"He went {{c::bananas}}.","Il est devenu dingue."
"He is as nutty as a fruitcake.","Il est complètement {{c::cinglé}}."
"Tom is {{c::neat}}.","Tom est très soigné."
"I can't take the {{c::chance}}.","Je ne peux pas prendre le risque."
"I'm {{c::likely}} to be able to do that.","Je suis susceptible de pouvoir le faire."
"He {{c::owns}} a lot of land.","Il possède beaucoup de terre."
"I {{c::meant}} what i said.","Je pensais ce que j'ai dit."
"I don't want to lose face.","Je ne veux pas perdre la {{c::face}}."
"What should i bring?","Que devrais-je {{c::apporter}} ?"
"You'll need that.","Vous {{c::aurez}} besoin de cela."
"He noticed.","Il s'en est {{c::aperçu}}."
"I don't know, {{c::nor}} do i care.","Je l'ignore, et je m'en fiche."
"I thought i heard you.","Je pensais vous avoir {{c::entendus}}."
"I didn't know that you {{c::cared}}.","Je ne savais pas que ça t'intéressait."
"You're ill with flu.","Tu as la {{c::grippe}}."
