"English","French"
"In the summer, i wear {{1::cotton}} shirts.","L'été, je porte les chemises de coton."
"{{1::mars}} is a planet.","Mars est une planète."
"Get that thing off of me.","{{1::enlève}} cette chose de moi !"
"Tom {{1::appears}} to be happy.","Tom semble heureux."
"My leg {{1::hurts}}.","J’ai mal à la jambe."
"My leg hurts.","J’ai mal à la {{1::jambe}}."
"I like the way this flower smells.","J'aime le {{1::parfum}} de cette fleur."
"This train is {{1::bound}} for boston.","Ce train est à destination de boston."
"This train is bound for boston.","Ce train est à {{1::destination}} de boston."
"What do you think the {{1::audience}} wants?","Que penses-tu que le public veuille ?"
"I've done that a number of times.","Je l'ai fait {{1::plusieurs}} fois."
"The doctor {{1::cured}} her of her disease.","Le médecin la guérit de son mal."
"I have to clean up my apartment.","Je dois {{1::ranger}} mon appartement."
"He is drowning!","Il est en train de se {{1::noyer}} !"
"The {{1::figures}} add up to 230.","Les chiffres ont un total de 230."
"I am in a new house.","Je suis dans une {{1::nouvelle}} maison."
"I think about you every day.","Je pense à toi {{1::chaque}} jour."
"Where's the {{1::laundry}} basket?","Où est le panier à linge ?"
"Where's the laundry basket?","Où est le {{1::panier}} à linge ?"
"True friendship is invaluable.","La véritable {{1::amitié}} n'a pas de prix."
"I do remember the {{1::incident}} quite well.","Je me souviens très bien de l'incident."
"He's the {{1::chairman}} of the committee.","Il est le président du comité."
"He's the chairman of the committee.","Il est le président du {{1::comité}}."
"What do you think the {{1::audience}} wants?","Que pensez-vous que le public veuille ?"
"War has returned to europe.","La guerre est de retour en {{1::europe}}."
"Go two blocks and turn left.","Tourne à la {{1::deuxième}} à gauche."
"What more is there to say?","{{1::qu'y}} a-t-il de plus à dire ?"
"She couldn't stop the {{1::tears}}.","Elle ne pouvait s'empêcher de pleurer."
"{{1::keiko}} is a singer.","Keiko est une chanteuse."
"I've just started reading this book.","Je viens {{1::justement}} de commencer ce livre."
"I've just started to read this book.","Je viens {{1::justement}} de commencer ce livre."
"I never get to see you anymore.","Je n'ai plus {{1::l'occasion}} de te voir."
"He has short hair.","Il a les cheveux {{1::courts}}."
"I have a {{1::chest}} pain.","J’ai mal à la poitrine."
"I have {{1::chest}} pain.","J’ai mal à la poitrine."
"He asked for a pay {{1::rise}}.","Il demanda une augmentation."
"She made a {{1::virtue}} of necessity.","Elle faisait de nécessité vertu."
"Sami didn't think about it {{1::twice}}.","Sami ne se posa pas de questions."
"Sami didn't think about it twice.","Sami ne se {{1::posa}} pas de questions."
