"English","French"
"I saw tears in her eyes.","Je vis des {{1::larmes}} dans ses yeux."
"I saw tears in his eyes.","Je vis des {{1::larmes}} dans ses yeux."
"The {{1::branches}} come out of the trunk of the tree.","Les branches sortent du tronc de l'arbre."
"The enemy destroyed many of our {{1::ships}}.","L'ennemi détruisit beaucoup de nos navires."
"They appear to know me, but i don't know them.","Ils {{1::semblent}} me connaître, mais je ne les connais pas."
"What's the name of the {{1::highest}} mountain in germany?","Quel est le nom de la plus haute montagne d'allemagne ?"
"What's the {{1::minimum}} salary in china?","Quel est le salaire minimum en chine ?"
"I'd like you to help me {{1::install}} this software.","J'aimerais que vous m'aidiez à installer ce logiciel."
"{{1::george}}, if you are not listening to the radio, turn it off.","George, si vous n'écoutez pas la radio, éteignez-là."
"What kind of {{1::monkeys}} are those?","Quelle sorte de singes sont-ce là ?"
"It's almost time for the guest to arrive.","Il est presque l'heure que les invités {{1::arrivent}}."
"{{1::organic}} food tastes better.","La nourriture bio a un meilleur goût."
"I think they're a good team.","Je pense qu'ils {{1::forment}} une bonne équipe."
"The weather was beautiful {{1::despite}} the cold.","Malgré le froid, le temps était superbe."
"What's the {{1::minimum}} salary in england?","Quel est le salaire minimum en angleterre ?"
"He has three older sisters.","Il a trois sœurs plus {{1::âgées}}."
"They're going to fill in the contract.","Ils vont {{1::remplir}} le contrat."
"He recently {{1::purchased}} that house.","Il a récemment acheté cette maison."
"I can talk to tom for hours.","Je peux parler avec tom {{1::pendant}} des heures."
"They all began to laugh.","Tous se {{1::mirent}} à rire."
"{{1::romans}}, go home!","Romains, rentrez chez vous !"
"I've come to the same {{1::conclusion}}.","J'en suis venu à la même conclusion."
"I've come to the same conclusion.","J'en suis venu à la même {{1::conclusion}}."
"Their goods are of the highest quality.","Leurs {{1::marchandises}} sont de la plus haute qualité."
"We should make use of atomic energy.","Nous devrions faire usage de l'énergie {{1::nucléaire}}."
"He is caught between the devil and the deep blue sea.","Il est pris entre deux {{1::feux}}."
"Tom hid under the table.","Tom {{1::s’est}} caché sous la table."
"You won't find everything in a school textbook.","Vous ne trouverez pas tout dans un manuel {{1::scolaire}}."
"There are fifty members in this club.","Il y a 50 {{1::membres}} dans ce club."
"I've heard rumors about you and tom.","J'ai entendu des {{1::rumeurs}} à propos de vous et tom."
"This is a short {{1::term}} solution.","C'est une solution à court terme."
"His carelessness {{1::resulted}} in the accident.","Sa négligence a conduit à un accident."
"Talking is a {{1::necessity}}, listening is an art.","Parler est un besoin, écouter est un art."
"Sami's plane crashed in the field.","L'avion de sami s'est écrasé dans le {{1::champ}}."
"These are the last tears.","Ce sont les {{1::dernières}} larmes."
"The {{1::dolphins}} swim with us.","Les dauphins nagent avec nous."
"Tom loves sports {{1::events}}.","Tom adore les évènements sportifs."
"You're a horrible driver.","Vous conduisez {{1::horriblement}} mal."
"Tom took a {{1::selfie}} in front of the mirror.","Tom a pris un selfie devant le miroir."
"We don't want another world war.","Nous ne voulons pas une autre guerre {{1::mondiale}}."
"Miss smith is liked by all students.","{{1::mme}} smith est aimée de tous les étudiants."
"The fact was of interest to the {{1::scientists}}.","Ce fait intéressait les scientifiques."
"My father works in a factory.","Mon père travaille à {{1::l'usine}}."
"There are {{1::buttons}} on the coat.","Il y a des boutons sur le manteau."
"The leaves on the tree have turned red.","Les feuilles de l'arbre sont {{1::devenues}} rouges."
"The hunter can not exist without the {{1::prey}}.","Le chasseur ne peut exister sans la proie."
"The town was full of {{1::activity}}.","La ville était pleine d'activité."
