"English","French"
"I know i can't be {{c::replaced}}.","Je sais que je ne peux pas être remplacé."
"I know i can't be replaced.","Je sais que je ne peux pas être {{c::remplacé}}."
"I know that i can't be replaced.","Je sais que je ne peux pas être {{c::remplacé}}."
"Tom waited {{c::calmly}}.","Tom a attendu calmement."
"My {{c::hobby}} is playing the guitar.","Mon loisir est de jouer de la guitare."
"Loving is half of {{c::believing}}.","Aimer, c'est la moitié de croire."
"She borrowed mine.","Elle a {{c::emprunté}} le mien."
"I don't think {{c::gods}} exist.","Je ne pense pas que les dieux existent."
"He's leading a {{c::dog's}} life.","Il vit une vie de chien."
"I can't put up with his {{c::arrogance}}.","Je ne peux pas supporter son arrogance."
"I can't stand his {{c::arrogance}}.","Je ne peux pas supporter son arrogance."
"He {{c::lit}} the candles.","Il alluma les cierges."
"He is in a poor {{c::state}} of health.","Il est en mauvaise santé."
"He bought a car.","Il {{c::acheta}} une voiture."
"I can't catch my breath.","Je n'arrive pas à {{c::reprendre}} mon souffle."
"She couldn't stop laughing.","Elle ne pouvait pas {{c::s'arrêter}} de rire."
"Do not drink on an empty stomach.","Ne bois pas {{c::l'estomac}} vide."
"Tom refused the offer.","Tom a refusé {{c::l'offre}}."
"She has a fair complexion.","Elle a le {{c::teint}} clair."
"Now leave us.","Vous pouvez {{c::disposer}}."
"The {{c::scenery}} was beyond description.","Le paysage défiait la description."
"{{c::belgium}} belongs to france.","La belgique appartient à la france."
"He likes {{c::seafood}}.","Il aime les fruits de mer."
"I can't put up with this smell.","Je ne peux pas supporter cette {{c::odeur}}."
"I knew you couldn't do it.","Je savais que vous ne {{c::pouviez}} pas le faire."
"They don't {{c::employ}} enough people.","Ils n'emploient pas assez de personnel."
"I appreciate your telling me.","J'apprécie que vous me le {{c::disiez}}."
"Tom knocked {{c::lightly}}.","Tom a frappé légèrement."
"Tom knocked lightly.","Tom a frappé {{c::légèrement}}."
"She lowered her gaze.","Elle a {{c::baissé}} le regard."
"Was that you at the door?","{{c::était-ce}} toi à la porte ?"
