"English","French"
"He fell in love with her at first sight.","Il est tombé amoureux d'elle au premier {{1::regard}}."
"She went to the art museum by taxi.","Elle est allée au musée {{1::d'art}} en taxi."
"{{1::c}}an you program in {{1::c}}?","Sais-tu programmer en c ?"
"Water consists of {{1::hydrogen}} and oxygen.","L'eau est composée d'oxygène et d'hydrogène."
"Did they say how?","Ils {{1::ont}} dit comment ?"
"{{1::flee}}!","Prenez vos jambes à vos cous !"
"The sisters hate each other.","Les sœurs se détestent les {{1::unes}} les autres."
"That company just put up a {{1::web}} page.","Cette société vient de mettre en place une page web."
"Football was played in china in the second century.","Le football était joué en chine pendant le deuxième {{1::siècle}}."
"This tree is more than a century old.","Cet arbre a plus d'un {{1::siècle}}."
"My homeroom teacher is mrs. jackson.","Ma professeur principale est {{1::mme}} jackson."
