"English","French"
"You'll get used to it.","Vous vous y {{c::ferez}}."
"You were jealous of me.","Vous étiez {{c::jalouses}} de moi."
"He was thrown behind {{c::bars}}.","Il a été emprisonné."
"In fact, i don't like america.","En fait, je n'aime pas {{c::l'amérique}}."
"Today is {{c::independence}} day.","Aujourd'hui est le jour de l'indépendance."
"I'm going to show you the {{c::photo}}.","Je vais vous montrer la photo."
"That's not {{c::prudent}}.","Ça n'est pas prudent."
"He {{c::seemed}} to like that.","Il eut l'air de l'apprécier."
"I know where we are.","Je sais où nous {{c::sommes}}."
"She will {{c::defeat}} them.","Elle les vaincra."
"He ascended.","Il s'est {{c::élevé}}."
"He likes {{c::marie}}.","Il aime marie."
"He loves {{c::marie}}.","Il aime marie."
"He came a cropper.","Il s'est {{c::planté}}."
"He crashed.","Il s'est {{c::planté}}."
