"English","French"
"She is buying food.","Elle achète des {{c::aliments}}."
"She's buying food.","Elle achète des {{c::aliments}}."
"That one spring {{c::carries}} the whole weight of the car.","Cet unique ressort supporte tout le poids de la voiture."
"He named his son {{c::james}}.","Il nomma son fils james."
"His family members are all tall.","Tous les {{c::membres}} de sa famille sont grands."
"This sentence is commonly used.","Cette phrase est couramment {{c::utilisée}}."
"In {{c::soviet}} russia, television watches the audience!","En russie soviétique, la télévision regarde le public !"
"I would like to read some books about {{c::lincoln}}.","Je voudrais lire quelques livres sur lincoln."
"Being very tired, i soon fell asleep.","{{c::étant}} très fatigué, je me suis bientôt endormi."
"This is a real popular {{c::item}}.","C'est un article fort populaire."
"Two {{c::families}} live in the house.","Deux familles résident dans la maison."
"The dead ones won't be here.","{{c::celles}} qui sont mortes ne seront pas ici."
"These were victims of war, so to speak.","Ils furent pour ainsi dire {{c::victimes}} de la guerre."
"Not everything should be {{c::based}} on money.","Tout ne devrait pas être basé sur l'argent."
"This is the beginning of a new {{c::era}}.","C'est le début d'une nouvelle ère."
"He used a fake i.d.","Il a utilisé une fausse carte {{c::d'identité}}."
"It's great for families.","C'est très bien pour les {{c::familles}}."
"Foreigners often feel unwelcome here.","Les étrangers se {{c::sentent}} souvent de trop ici."
"The snow covered the whole city {{c::overnight}}.","La neige recouvrit toute la ville pendant la nuit."
"We have to be careful with expenses.","Il nous faut faire attention à nos {{c::dépenses}}."
"I'll go out there and look around.","Je vais aller jeter un coup {{c::d'œil}} là-bas."
"Japan has diplomatic {{c::relations}} with china.","Le japon a des relations diplomatiques avec la chine."
"It's the first in a long {{c::series}}!","C'est le premier d'une longue série !"
"It's the first in a long series!","C'est le premier d'une longue {{c::série}} !"
"Can we rent one of these {{c::boats}}?","Est-ce que nous pouvons louer l'un de ces bateaux ?"
"This rule is applied to all {{c::cases}}.","Cette règle est applicable à tous les cas."
"Where art {{c::thou}}?","Où êtes-vous ?"
"I addressed my full attention to the {{c::landscape}} outside.","Je plaçai toute mon attention sur le paysage dehors."
"A hundred years is called a {{c::century}}.","Une centaine d'années est appelée un siècle."
"The same is true of all human {{c::beings}}.","Il en va de même pour tous les êtres humains."
"The same is true of all human beings.","Il en va de même pour tous les {{c::êtres}} humains."
"You could have done better in your exams.","Tu pourrais avoir de meilleurs résultats à tes {{c::examens}}."
"We had an earthquake last night.","Nous avons {{c::subi}} un tremblement de terre la nuit dernière."
"The tour guide stole my {{c::identity}}.","Le guide touristique a volé mon identité."
"My parents' parents are my grandparents.","Les parents de mes parents sont mes {{c::grands-parents}}."
"We cannot meet your demands.","Nous ne pouvons satisfaire vos {{c::exigences}}."
"How do you prefer your eggs?","Comment {{c::préfères-tu}} les œufs ?"
"The {{c::negotiations}} have begun.","Les négociations ont commencé."
"The negotiations have begun.","Les {{c::négociations}} ont commencé."
"Where do we get the {{c::textbooks}}?","Où dégotons-nous les manuels ?"
"We're ready for the {{c::elections}}.","Nous sommes prêts pour les élections."
"We're ready for the elections.","Nous sommes prêts pour les {{c::élections}}."
"Can we rent one of these {{c::boats}}?","Est-ce qu'on peut louer un de ces bateaux ?"
"Have you {{c::been}} out at all?","Êtes-vous sorti le moins du monde ?"
"Thoughts are {{c::forces}}.","Les pensées sont des forces."
"He's going to have a heart attack.","Il va avoir une {{c::attaque}} cardiaque."
"Ziri ate {{c::dates}}.","Ziri a mangé des dattes."
"It's the first in a long {{c::series}}!","C'est la première d'une longue série !"
"There's nothing we can't accomplish.","Il n'y a rien qu'on ne puisse {{c::accomplir}}."
"Some {{c::boats}} are on the lake.","Quelques bateaux sont sur le lac."
"A mr {{c::jones}} is waiting for you outside.","Un m. jones vous attend dehors."
"One of my six facebook {{c::accounts}} was suspended.","Un de mes six comptes facebook a été suspendu."
"The negotiations failed.","Les {{c::négociations}} ont échoué."
"Your parents would've been proud of you.","Tes parents {{c::auraient}} été fiers de toi."
