"English","French"
"Don't touch the {{c::stove}}.","Ne touche pas le poêle."
"I will {{c::sue}} you.","Je vous ferai un procès."
"I'll {{c::sue}} you.","Je vous ferai un procès."
"I want to be an {{c::actor}}.","Je veux être actrice."
"I want to be an actor.","Je veux être {{c::actrice}}."
"You cannot buy {{c::happiness}}.","Le bonheur ne s'achète pas."
"Tom is merciful.","Tom est plein de {{c::compassion}}."
"Don't you see the pattern?","Ne vois-tu pas le {{c::modèle}} ?"
"Tom's {{c::charming}}.","Tom est plein de charme."
"Tom's charming.","Tom est plein de {{c::charme}}."
"Tom is {{c::charming}}.","Tom est plein de charme."
"Tom is charming.","Tom est plein de {{c::charme}}."
"{{c::knock}} on the door.","Frappez à la porte !"
"I want to see, too!","Je veux voir {{c::aussi}} !"
"Stop the {{c::train}}.","Arrête le train."
"I want to be {{c::respected}}.","Je veux être respecté."
"I want to be respected.","Je veux être {{c::respecté}}."
"The {{c::engine}} won't start.","Le moteur ne démarre pas."
"I'm working {{c::harder}}.","Je travaille plus dur."
"I'm working harder.","Je travaille plus {{c::dur}}."
"I don't care about {{c::fashion}}.","Je n'ai cure de la mode."
"I don't have many friends.","Je n'ai pas beaucoup {{c::d'amies}}."
"I want to be {{c::promoted}}.","Je veux être promu."
"I'm perfect for you.","Je suis {{c::parfaite}} pour vous."
"I don't have a lot of {{c::options}}.","Je n'ai pas beaucoup d'options."
"Don't push it.","Ne pousse pas le {{c::bouchon}} !"
"Don't touch the {{c::stove}}.","Ne touchez pas le poêle."
"I'm doing my duty.","Je fais mon {{c::devoir}}."
"He's not {{c::worthy}} of you.","Il n'est pas digne de vous."
"He's not worthy of you.","Il n'est pas {{c::digne}} de vous."
"Don't translate it {{c::literally}}.","Ne le traduis pas littéralement."
"Tom is guilty of {{c::stealing}}.","Tom est coupable de vol."
"I'm at your {{c::disposal}}.","Je suis à votre disposition."
"Let me see it.","{{c::laisse-moi}} le voir."
"What do the people want?","Que veut le {{c::peuple}} ?"
"Don't speak ill of him in {{c::public}}.","Ne le dénigre pas publiquement."
"This isn't music.","Ce n'est pas de la {{c::musique}}."
"It is wrong to tell {{c::lies}}.","C'est mal de mentir."
"Tom is a mountain guide.","Tom est {{c::guide}} de montagne."
"I go to the {{c::theatre}}.","Je vais au théâtre."
"I go to the theatre.","Je vais au {{c::théâtre}}."
"I'm {{c::anxious}} to see you.","Je suis impatient de vous voir."
"He has big problems.","Il a de gros {{c::problèmes}}."
"I'm under the {{c::blanket}}.","Je suis sous la couverture."
"I'm under the blanket.","Je suis sous la {{c::couverture}}."
"He gave up {{c::cigarettes}}.","Il a arrêté de fumer."
"I'm going to the {{c::center}} of the city.","Je vais au centre-ville."
