"English","French"
"He knocked at the door.","Il {{1::frappa}} à la porte."
"What a waste of time!","Quelle {{1::perte}} de temps !"
"He's {{1::closing}} everything.","Il ferme tout."
"Everything is {{1::complete}}.","Tout est complet."
"Everything is complete.","Tout est {{1::complet}}."
"I thought i heard you.","Je pensais {{1::t'avoir}} entendu."
"What does he need?","De quoi {{1::a-t-il}} besoin ?"
"I'll be back next {{1::week}}.","Je reviens la semaine prochaine."
"I have known john since 1976.","Je connais {{1::john}} depuis 1976."
"I speak english {{1::daily}}.","Je parle anglais quotidiennement."
"I know what to expect.","Je sais à quoi {{1::m'attendre}}."
"I have just received a {{1::package}}.","Je viens de recevoir un paquet."
"They wanted {{1::protection}}.","Ils voulaient de la protection."
"They wanted protection.","Ils voulaient de la {{1::protection}}."
"Do you have a lot of {{1::pens}}?","As-tu beaucoup de stylos ?"
"Do you have a lot of pens?","As-tu beaucoup de {{1::stylos}} ?"
"{{1::terrific}}!","Bien."
"{{1::brilliant}}!","Bien."
"I speak english {{1::fluently}}.","Je parle couramment l'anglais."
"I speak english fluently.","Je parle {{1::couramment}} l'anglais."
"Everything's free.","Tout est {{1::gratuit}}."
"I understand absolutely nothing.","Je n'y comprends {{1::goutte}}."
"You won't be ready.","Vous ne serez pas {{1::prêts}}."
"You will not be ready.","Vous ne serez pas {{1::prêts}}."
"I've just sent you an {{1::email}}.","Je viens de t'envoyer un courriel."
"I can't find my {{1::wallet}}.","Je ne trouve pas mon portefeuille."
"I can't find my wallet.","Je ne trouve pas mon {{1::portefeuille}}."
"All is {{1::forgiven}}.","Tout est pardonné."
"All is forgiven.","Tout est {{1::pardonné}}."
"I thought i was going to become a doctor.","Je pensais {{1::devenir}} médecin."
"I'm going to be here for {{1::several}} days.","Je reste plusieurs jours."
"I'm going to be here for several days.","Je reste {{1::plusieurs}} jours."
"I'm {{1::familiar}} with the situation.","Je suis habitué à la situation."
"I'm familiar with the situation.","Je suis {{1::habitué}} à la situation."
"You will not be ready.","Vous ne serez pas {{1::prêtes}}."
"You won't be ready.","Vous ne serez pas {{1::prêtes}}."
"I can't call her.","Je ne peux pas lui {{1::téléphoner}}."
"I {{1::simply}} don't understand.","Je ne comprends tout simplement pas."
"The {{1::steak}} is well done.","Le bifteck est à point."
"I hate this {{1::uniform}}.","Je déteste cet uniforme."
"I hate this uniform.","Je déteste cet {{1::uniforme}}."
"Everything is all {{1::arranged}}.","Tout est arrangé."
"They were {{1::spending}} money.","Ils dépensaient de l'argent."
"I would like the least expensive one.","Je voudrais la moins {{1::chère}}."
"You don't sound convinced.","Vous ne {{1::semblez}} pas convaincu."
