"English","French"
"He likes games of chance.","Il aime les {{c::jeux}} de hasard."
"I want to sit in the {{c::middle}}.","Je veux m'asseoir au centre."
"I've come to the same {{c::conclusion}}.","Je suis arrivée à la même conclusion."
"I've come to the same conclusion.","Je suis arrivée à la même {{c::conclusion}}."
"I want to avoid rush hour.","Je veux éviter les heures de {{c::pointe}}."
"I don't know where my {{c::mum}} is.","Je sais pas où est ma maman."
"I am ashamed of your {{c::conduct}}.","J'ai honte de ta conduite."
"I am ashamed of your conduct.","J'ai honte de ta {{c::conduite}}."
"Tom rejected the offer.","Tom a {{c::rejeté}} l'offre."
"I'm not {{c::mentally}} prepared for that.","Je ne suis pas mentalement préparée à ça."
"I fell from a height.","Je suis tombé {{c::d’une}} hauteur."
"{{c::emily}} is not a student.","Émilie n'est pas étudiante."
"Australia isn't {{c::austria}}.","L'australie n'est pas l'autriche."
"Australia is not {{c::austria}}.","L'australie n'est pas l'autriche."
"What period is this painting from?","De quelle {{c::période}} est ce tableau ?"
"I'm beginning to have doubts.","Je commence à avoir des {{c::doutes}}."
"Esperanto has no {{c::exceptions}}.","L'espéranto ne connaît pas d'exceptions."
"She takes pride in her high school.","Elle est fière de son {{c::lycée}}."
"Stop twisting my arm!","Arrête de me {{c::forcer}} la main !"
"I suddenly feel old.","Je me sens {{c::soudainement}} vieille."
"Tom {{c::declined}} the invitation.","Tom a décliné l'invitation."
"I'll sit on the {{c::couch}}.","Je vais m'asseoir sur le canapé."
"Tom {{c::led}} the attack.","Tom a mené l'attaque."
"You're the {{c::experts}}.","Vous êtes les experts."
"I prefer mutton to beef.","Je préfère le {{c::mouton}} au bœuf."
"{{c::poland}} belongs to russia.","La pologne appartient à la russie."
"He has gone to {{c::britain}}.","Il est parti en grande-bretagne."
"You're not married, are you?","Vous n'êtes pas {{c::mariées}}, si ?"
"You're not that interesting.","Vous n'êtes pas si {{c::intéressants}}."
"Please open the package.","Ouvre le {{c::colis}}, je te prie."
"He was standing at the door.","Il se {{c::tenait}} à la porte."
"I didn't know we had company.","J'ignorais que nous {{c::avions}} de la compagnie."
"I will be back in two {{c::weeks}}.","Je reviendrai dans deux semaines."
"I will return in two {{c::weeks}}.","Je reviendrai dans deux semaines."
"Tom {{c::buys}} a computer.","Tom achète un ordinateur."
"I just discovered a new {{c::band}}.","Je viens de découvrir un nouveau groupe."
"We need more {{c::flour}}.","Il nous faut davantage de farine."
"We need more flour.","Il nous faut davantage de {{c::farine}}."
"Tom is making a list.","Tom fait une {{c::liste}}."
"I can get you more.","Je peux t'en {{c::procurer}} plus."
"I want to see your house.","Je veux voir {{c::ta}} maison."
"I have cancer.","Je suis atteint {{c::d’un}} cancer."
"I often have {{c::nightmares}}.","Je fais souvent des cauchemars."
"He didn't hide his {{c::disappointment}}.","Il ne cacha pas sa déception."
"He {{c::suffers}} from sudden fits of coughing.","Il souffre de soudaines quintes de toux."
"They didn't hurt me.","Ils ne {{c::m'ont}} pas fait de mal."
"I just bought these shoes.","Je viens de faire {{c::l'acquisition}} de ces chaussures."
"I know i {{c::should've}} done that.","Je sais que j'aurais dû le faire."
"I know i should've done that.","Je sais que {{c::j'aurais}} dû le faire."
"I fell from a height.","Je suis tombée {{c::d’une}} hauteur."
"He was born in the winter.","Il est né en {{c::hiver}}."
"Tom always {{c::smiles}}.","Tom sourit toujours."
"Stop twisting my arm!","Arrêtez de me {{c::forcer}} la main !"
"Tom {{c::watches}} mary.","Tom regarde marie."
"I doubt everything, even my own doubts.","Je doute de tout, même de mes {{c::doutes}}."
"He went {{c::into}} the house.","Il est entré dans la maison."
"{{c::yumi}} is one of my friends.","Yumi est une de mes amies."
"The cat is under the car.","Le chat est {{c::sous}} la voiture."
"Does tom have a fishing {{c::license}}?","Tom a-t-il un permis de pêche ?"
"{{c::modern}} art has no interest for me.","L'art moderne ne m'intéresse pas."
"There is a {{c::spoon}}.","Il y a une cuillère."
"There is a spoon.","Il y a une {{c::cuillère}}."
