"English","French"
"It's all the {{c::rage}}.","C'est le dernier cri."
"It's all the rage.","C'est le dernier {{c::cri}}."
"Prices continued to {{c::rise}}.","Les prix continuaient de monter."
"Tom {{c::joined}} us.","Tom s'est joint à nous."
"It's {{c::april}} first.","C'est le premier avril."
"It's april first.","C'est le premier {{c::avril}}."
"This is my grandparents' house.","C'est la maison de mes {{c::grands-parents}}."
"I want to {{c::improve}} myself.","Je veux me mettre à niveau."
"I want to improve myself.","Je veux me mettre à {{c::niveau}}."
"My thanks in advance for not opening the windows.","Merci de ne pas ouvrir les {{c::fenêtres}}."
"Please do not open the windows.","Merci de ne pas ouvrir les {{c::fenêtres}}."
"I don't like {{c::being}} all alone.","Je n'aime pas être toute seule."
"I haven't gotten any letters from tom yet.","Je n'ai pas encore reçu de {{c::lettres}} de tom."
