"English","French"
"The {{c::airplane}} is ready.","L'avion est prêt."
"The airplane is ready.","{{c::l'avion}} est prêt."
"I wouldn't call this an {{c::improvement}}.","Je ne qualifierais pas ça une amélioration."
"{{c::taiwan}} is a country.","Taïwan est un pays."
"The library {{c::keyboard}} is dirty.","Le clavier de la bibliothèque est sale."
"The library keyboard is dirty.","Le {{c::clavier}} de la bibliothèque est sale."
"The bridge is under {{c::construction}}.","Le pont est en construction."
"The bridge is under construction.","Le pont est en {{c::construction}}."
"He passed the {{c::exam}}.","Il a réussi l'examen."
"He passed the exam.","Il a réussi {{c::l'examen}}."
"I want you to go upstairs.","Je veux que tu {{c::ailles}} au-dessus."
"I want to make it up to you.","Je veux te faire la {{c::cour}}."
"She has four of them.","Elle en a {{c::quatre}}."
"She's got four of them.","Elle en a {{c::quatre}}."
"Crime is {{c::increasing}}.","Le crime est en augmentation."
"Crime is increasing.","Le crime est en {{c::augmentation}}."
"Love is the miracle of {{c::civilization}}.","L'amour est le miracle de la civilisation."
"I went back to work.","Je suis {{c::retourné}} au travail."
"He paid the money back.","Il {{c::rendit}} l'argent."
"Bill stopped smoking.","{{c::bill}} a arrêté de fumer."
"He doesn't eat {{c::raw}} fish.","Il ne mange pas de poisson cru."
"It's getting {{c::bigger}}.","Elle grandit."
"The die is {{c::cast}}.","Le sort en est jeté."
"The die is cast.","Le sort en est {{c::jeté}}."
"He {{c::plays}} there.","Il joue là-bas."
"There are many rooms.","Il y a beaucoup de {{c::pièces}}."
"He saw you.","Il {{c::t'a}} vue."
"I {{c::spend}} a lot of time reading.","Je passe beaucoup de temps à lire."
