"English","French"
"That is a lie.","C'est un {{1::mensonge}}."
"I can follow you {{1::partly}}.","Je te suis en partie."
"I often go to {{1::london}}.","Je voyage souvent à londres."
"I often go to london.","Je voyage souvent à {{1::londres}}."
"Tom took the job.","Tom {{1::prit}} le poste."
"Tom is concentrating, isn't he?","Tom est {{1::concentré}}, n'est-ce pas ?"
"Tom is observant, isn't he?","Tom est {{1::attentif}}, n'est-ce pas ?"
"Tom is {{1::arrogant}}, isn't he?","Tom est arrogant, n'est-ce pas ?"
"He's well {{1::built}}.","Il est bien bâti."
"Coffee gives you energy!","Le café donne de {{1::l'énergie}} !"
"The telephone {{1::rang}}.","Le téléphone a sonné."
"Promise me you won't tell her.","{{1::promets-moi}} de ne pas lui dire !"
"Promise me you won't tell him.","{{1::promets-moi}} de ne pas lui dire !"
"Stop talking {{1::loudly}}.","Arrête de parler fort."
"It's murder.","C'est un {{1::meurtre}}."
"I took him to the hospital.","Je l'ai {{1::emmené}} à l'hôpital."
"I'm not a {{1::cop}}. i promise.","Je ne suis pas flic. je le promets."
"I'm not a cop. i promise.","Je ne suis pas {{1::flic}}. je le promets."
"I was {{1::outdoors}}.","J'étais à l'extérieur."
"He's a gumshoe.","C'est un {{1::privé}}."
"Tom {{1::tasted}} the wine.","Tom goûta le vin."
"Ask {{1::ziri}}.","Demande à ziri."
"They don't love us.","Ils ne nous {{1::aiment}} pas."
"You were at the station.","Vous {{1::étiez}} à la gare."
