"English","French"
"I know tom is {{1::active}}.","Je sais que tom est actif."
"I know tom is {{1::flexible}}.","Je sais que tom est flexible."
"Do you speak {{1::quechua}}?","Parles-tu le quechua ?"
"I know tom is {{1::careless}}.","Je sais que tom est négligent."
"I know tom is {{1::troubled}}.","Je sais que tom est perturbé."
"I know that tom is {{1::careless}}.","Je sais que tom est négligent."
"He {{1::deserves}} the prize.","Il mérite le prix."
"Time will tell.","L'avenir le {{1::dira}}."
"What's {{1::today's}} date?","Le quantième sommes-nous ?"
"The {{1::path}} is the goal.","Le chemin est le but."
"Which {{1::one's}} the new one?","Lequel est le neuf ?"
"The thief {{1::vanished}}.","Le voleur disparut."
"The thief vanished.","Le voleur {{1::disparut}}."
"What do you have to do?","Que vous {{1::faut-il}} faire ?"
"Do you really want that?","Vous le {{1::voulez}} vraiment ?"
"The {{1::trunk}} is full.","Le coffre est plein."
"The trunk is full.","Le {{1::coffre}} est plein."
"The cake is {{1::delicious}}.","Le gâteau est délicieux."
"The cake is delicious.","Le gâteau est {{1::délicieux}}."
"Let's move the {{1::sofa}}.","Déplaçons le canapé."
"Tom doesn't have a {{1::driver's}} license.","Tom n'as pas le permis."
"Open up the {{1::package}}.","Ouvrez le paquet."
"Open up the package.","Ouvrez le {{1::paquet}}."
"That is actually what i wanted.","Je voulais {{1::justement}} cela."
"Catch the thief!","{{1::attrape}} le voleur!"
"Milk is nasty.","Le lait est {{1::désagréable}}."
"What do you {{1::intend}} to do?","Qu'as-tu l'intention de faire ?"
"What do you intend to do?","{{1::qu'as-tu}} l'intention de faire ?"
"The {{1::path}} is broken.","Le chemin est effondré."
"I just think {{1::differently}}.","Je pense juste différemment."
"I just think differently.","Je pense juste {{1::différemment}}."
