"English","French"
"I go to church on sunday.","Je vais à l'église les {{1::dimanches}}."
"On sunday, i go to church.","Je vais à l'église les {{1::dimanches}}."
"Tom's plan {{1::seemed}} the best.","Le plan de tom semblait le meilleur."
"Tom's plan seemed the best.","Le plan de tom {{1::semblait}} le meilleur."
"Don't step on the snake.","Ne {{1::marchez}} pas sur le serpent."
"They adore tom.","Ils {{1::adorent}} tom."
"I don't like eating {{1::tomatoes}}.","Je n'aime pas manger des tomates."
"I don't like eating tomatoes.","Je n'aime pas manger des {{1::tomates}}."
"He {{1::loses}} his temper easily.","Il s'emporte facilement."
"Don't forget to put out the fire.","N'oubliez pas {{1::d'éteindre}} le feu."
"Don't forget to put the fire out.","N'oubliez pas {{1::d'éteindre}} le feu."
"This is my {{1::neighbor's}} dog.","C'est le chien de mon voisin."
"I think we should wait.","Je pense que nous {{1::devrions}} attendre."
"We are god's wheat.","Nous sommes le {{1::blé}} de dieu."
"{{1::enthusiasm}} is contagious.","L'enthousiasme est contagieux."
"I am the legal {{1::representative}} for the company.","Je suis le représentant légal de la société."
"I knew i had to move fast.","Je savais que je devais {{1::agir}} vite."
"I hate {{1::shopping}}.","Je déteste faire des courses."
"The soul is {{1::eternal}}.","L’âme est éternelle."
"We were in boston.","Nous {{1::étions}} à boston."
"I live a simple life.","Je {{1::mène}} une vie simple."
"Didn't you read the {{1::manual}}?","N'as-tu pas lu le manuel ?"
"Didn't you read the manual?","N'as-tu pas lu le {{1::manuel}} ?"
"I'm not who you think i am.","Je ne suis pas {{1::celle}} que vous pensez."
"{{1::kate}} has a cold.","Katrin est enrhumée."
"The {{1::switch}} is on.","L'interrupteur est enclanché."
"Too much is at {{1::stake}}.","L'enjeu est capital."
"They're looking for tom.","Ils {{1::cherchent}} tom."
"Didn't you read the {{1::manual}}?","N'avez-vous pas lu le manuel ?"
"Didn't you read the manual?","N'avez-vous pas lu le {{1::manuel}} ?"
