"English","French"
"Tom seldom talks to mary.","Tom parle rarement à {{c::manon}}."
"A nail punctured the tire.","Un {{c::clou}} a crevé le pneu."
"What do you think is going to happen?","Que penses-tu qu'il {{c::advienne}} ?"
"I'll be at home in the morning.","Je serai chez moi en {{c::matinée}}."
"I thought you went home.","Je pensais que vous étiez {{c::allés}} chez vous."
"Yanni is learning new {{c::skills}}.","Yanni apprend de nouveaux talents."
"You're not one of them, are you?","Vous n'êtes pas des {{c::leurs}}, si ?"
"I can tell you're a nice guy.","Je sais que vous êtes un {{c::chic}} type."
"Don't drop cigarette ash on the carpet.","Ne fais pas de {{c::cendres}} de cigarette sur le tapis."
"The bell has not {{c::rung}} yet.","La cloche n'a pas encore sonné."
"The bell hasn't {{c::rung}} yet.","La cloche n'a pas encore sonné."
"Do you travel a lot?","Est-ce que tu {{c::voyages}} beaucoup ?"
"I did something {{c::similar}}.","J'ai fait quelque chose de semblable."
"I did something {{c::mysterious}}.","J'ai fait quelque chose de mystérieux."
"I thought you went home.","Je pensais que vous étiez {{c::allées}} chez vous."
"I decided not to buy the perfume anymore.","J'ai décidé de ne plus acheter le {{c::parfum}}."
"The moon {{c::shines}} in the sky.","La lune brille dans le ciel."
"Who was in the room?","Qui était dans la {{c::pièce}} ?"
"I {{c::mistook}} him for my brother.","Je l'ai pris pour mon frère."
"It's warm for this time of year.","Il fait chaud pour la {{c::saison}}."
"{{c::algeria's}} economy is still growing.","L'économie algérienne continue de croître."
"He pretends that he's a stranger here.","Il {{c::prétend}} ne pas être du coin."
"It's a little dated.","Ça a un peu {{c::vécu}}."
