"English","French"
"He {{1::exchanged}} yen for dollars.","Il changea des yens en dollars."
"He is among the ten most popular on the planet.","Il compte parmi les dix plus {{1::populaires}} de la planète."
"Lincoln was opposed to {{1::slavery}}.","Lincoln était opposé à l'esclavage."
"Let each one practice the branch which he knows.","Que chacun pratique la {{1::branche}} qu'il connaît."
"Trade helps {{1::nations}} develop.","Le commerce aide les pays à se développer."
"I translate {{1::articles}} almost every day.","Je traduis des articles presque chaque jour."
"I translate articles almost every day.","Je traduis des {{1::articles}} presque chaque jour."
"Those houses are my uncle's.","Ces maisons sont {{1::celles}} de mon oncle."
"Tom is accustomed to long {{1::flights}}.","Tom est habitué aux longs vols."
"He married a {{1::local}} girl.","Il épousa une fille du coin."
"The scientist searched for the bones of the {{1::dinosaurs}} in the valley.","Le scientifique cherchait des squelettes de dinosaures dans la vallée."
"Be quiet and get back in the car.","{{1::tais-toi}} et retourne dans la voiture."
"We found a body in the river.","On a {{1::retrouvé}} un corps dans la rivière."
"{{1::december}} is the last month of the year.","Décembre est le mois qui clôt l'année."
"Monkeys like bananas.","Les {{1::singes}} aiment les bananes."
"What led you to this conclusion?","Qu'est-ce qui vous a conduit à cette {{1::conclusion}} ?"
"Do you know the {{1::wikipedia}} website?","Connais-tu le site internet wikipédia ?"
"Even though the weather was bad, i decided to go out.","Bien que le temps {{1::fût}} mauvais, j'ai décidé de sortir."
"Do you know the {{1::wikipedia}} website?","Connaissez-vous le site internet wikipédia ?"
"Have you ever {{1::dyed}} your hair?","Ne t'es-tu jamais teint les cheveux ?"
"The first will be last.","Les {{1::premiers}} seront les derniers."
"Why? ""i do not know why.""","{{1::«}} pourquoi ? » {{1::«}} je ne sais pas pourquoi. »"
"This factory {{1::produces}} cd players.","Cette usine fabrique des lecteurs de cd."
"Tom gave them a {{1::general}} idea of what he wanted.","Tom donna une idée générale de ce qu'il voulait."
"Bill {{1::dealt}} tom a sudden blow.","Bill frappa tom soudainement."
"He contributed a lot of money to the charity.","Il a donné beaucoup d'argent à cette {{1::œuvre}}."
"Wait in the queue, please.","Attendez dans la file, {{1::s’il}} vous plaît."
"Do you think that you would enjoy being famous?","Pensez-vous que vous auriez plaisir à être {{1::renommée}} ?"
"Few students can read latin.","Peu {{1::d'étudiants}} arrivent à lire le latin."
"They took credit for the {{1::tax}} cut.","Ils se sont attribués le mérite de la réduction d'impôts."
"There is too much {{1::acid}} in this orange.","Cette orange est trop acide."
"Monkeys love bananas.","Les {{1::singes}} adorent les bananes."
"Do me a favor, will you?","{{1::rends-moi}} un service, veux-tu ?"
"No one saw him when he left.","Personne ne le vit {{1::lorsqu'il}} s'en fut."
"My little finger is {{1::swollen}}.","Mon petit doigt est enflé."
"He is in a sense a {{1::representative}} of his company.","Il est d'une certaine manière représentatif de sa compagnie."
"{{1::pickpockets}} target tourists.","Les tire-laines ciblent les touristes."
"I can give you some useful information.","Je peux te donner quelques informations {{1::utiles}}."
"I've never seen such a large whale.","Je n'ai jamais vu {{1::baleine}} aussi grande."
"I got terrible grades this {{1::term}}.","J'ai eu de très mauvaises notes ce trimestre."
"Never have i seen such a {{1::peaceful}} scene.","Je n'ai jamais vu un paysage aussi paisible."
"The use of {{1::chemical}} weapons is a war crime.","Le recours aux armes chimiques est un crime de guerre."
"He pays no attention to {{1::others'}} feelings.","Il ne fait pas attention aux sentiments des autres."
"Taiwan is the {{1::democratic}} china.","Taïwan, c’est la chine démocratique."
"There are few men who don't know that.","Il y a peu {{1::d'hommes}} qui ne savent pas ça."
"He was like a father to me.","Il {{1::fut}} comme un père pour moi."
"The {{1::council}} agreed on it.","Le conseil y a donné son accord."
"I got rid of all my old {{1::textbooks}}.","Je me suis débarrassé de tous mes vieux manuels scolaires."
"I bought a woolen sweater.","J'ai acheté un pull en {{1::laine}}."
"The {{1::aisle}} to reach the exit is very narrow.","Le passage qui mène à la sortie est très étroit."
"English is not my native language.","L'anglais n'est pas ma langue {{1::natale}}."
"At first {{1::glance}}, the question seems simple.","À première vue, la question semble simple."
"Her real name is {{1::lisa}}.","Son vrai nom est lisa."
"The previous scientist has gone missing.","{{1::l'ancien}} scientifique a disparu."
"Half of the students are absent.","La moitié des étudiants sont {{1::absents}}."
"Have you heard anything about the {{1::organization}}?","As-tu entendu quoi que ce soit à propos de l'organisation ?"
"Have you heard anything about the {{1::organization}}?","Avez-vous entendu quoi que ce soit à propos de l'organisation ?"
"Her composition had no {{1::grammatical}} errors at all.","Sa composition ne comportait aucune erreur de grammaire."
"Speak of the devil.","En {{1::parlant}} du diable."
"One is not born a woman, one {{1::becomes}} one.","On ne naît pas femme : on le devient."
"In {{1::soviet}} russia, sentence writes you!","En russie soviétique, la phrase t'écrit !"
"I'd like to have that gift {{1::wrapped}}.","J'aimerais que vous me fassiez un paquet cadeau."
"May i talk to {{1::ms}}. brown?","Puis-je parler à mlle brown ?"
"Tom got stung by a bee.","Tom a été piqué par une {{1::abeille}}."
"Be on your guard against {{1::pickpockets}}.","Soyez attentif aux voleurs à la tire."
