"English","French"
"I {{1::smell}} smoke.","Je sens l'odeur de la fumée."
"I smell smoke.","Je sens {{1::l'odeur}} de la fumée."
"Where's the {{1::director}}?","Où est le directeur ?"
"{{1::attend}} the meeting.","Participe à la réunion."
"Will you come to the {{1::meeting}}?","Viendrez-vous à la réunion ?"
"I think this is {{1::impossible}}.","Je pense que c'est impossible."
"I think this is impossible.","Je pense que c'est {{1::impossible}}."
"Learn french.","{{1::apprends}} le français."
"I think that it's {{1::intended}}.","Je pense que c'est voulu."
"I think that it's intended.","Je pense que c'est {{1::voulu}}."
"I think that it's deliberate.","Je pense que c'est {{1::voulu}}."
"I play the {{1::violin}}.","Je joue du violon."
"I play the violin.","Je joue du {{1::violon}}."
"I play {{1::violin}}.","Je joue du violon."
"I play violin.","Je joue du {{1::violon}}."
"Where's the honey?","Où est le {{1::miel}} ?"
"I played {{1::jazz}}.","Je joue du jazz."
"I played jazz.","Je joue du {{1::jazz}}."
