"English","French"
"You're not alone.","Vous n'êtes pas {{1::seuls}}."
"You're not dead.","Vous n'êtes pas {{1::morts}}."
"Stop hitting me!","Arrêtez de me {{1::frapper}} !"
"Stop it, please.","{{1::cesse}}, je te prie !"
"I don't have any further {{1::details}}.","Je n'ai pas d'autres détails."
"I don't have any further details.","Je n'ai pas d'autres {{1::détails}}."
"Don't you remember us?","Ne te {{1::rappelles-tu}} pas de nous ?"
"I love {{1::dessert}}.","J'aime le dessert."
"I love dessert.","J'aime le {{1::dessert}}."
"I didn't take the {{1::hint}}.","Je n'ai pas compris l'allusion."
"I know his {{1::secret}}.","Je connais son secret."
"I know his secret.","Je connais son {{1::secret}}."
"I know her {{1::secret}}.","Je connais son secret."
"I know her secret.","Je connais son {{1::secret}}."
"Are you the {{1::mayor}}?","Es-tu le maire ?"
"Are you the mayor?","Es-tu le {{1::maire}} ?"
"Who's tom's mother?","Qui est la {{1::mère}} de tom ?"
"I {{1::played}} tennis.","Je jouais au tennis."
"You aren't invited.","Vous n'êtes pas {{1::invités}}."
"You guys aren't invited.","Vous n'êtes pas {{1::invités}}."
"I went to school.","Je suis {{1::allée}} à l'école."
"You are not japanese.","Vous n'êtes pas {{1::japonaise}}."
"Stop correcting me.","Arrêtez de me {{1::corriger}} !"
"You're no different.","Vous n'êtes pas {{1::différentes}}."
"You're not ready.","Vous n'êtes pas {{1::prêtes}}."
"I didn't sleep a wink.","Je n'ai pas fermé {{1::l'œil}}."
"I like {{1::jazz}} music.","J'aime le jazz."
"I like jazz music.","J'aime le {{1::jazz}}."
"Find the cat.","{{1::trouve}} le chat."
"I like skiing.","J'aime le {{1::ski}}."
"I like honey.","J'aime le {{1::miel}}."
"I didn't want to {{1::bug}} you.","Je n'ai pas voulu t'embêter."
"I'm by your side.","Je suis à vos {{1::côtés}}."
"I like a {{1::challenge}}.","J'aime le défi."
"I like a challenge.","J'aime le {{1::défi}}."
"I used to sing in the {{1::choir}}.","Je chantais dans la chorale."
"You're not alone.","Vous n'êtes pas {{1::seules}}."
"You're no different.","Vous n'êtes pas {{1::différents}}."
"I love {{1::beef}}.","J'aime le bœuf."
"I love beef.","J'aime le {{1::bœuf}}."
"You're not {{1::fired}}.","Vous n'êtes pas viré."
"She died from turbeculosis.","Elle mourut de la {{1::tuberculose}}."
"She died of {{1::tuberculosis}}.","Elle mourut de la tuberculose."
"I like {{1::rock}}.","J'aime le rock."
"I like rock.","J'aime le {{1::rock}}."
"I like {{1::rock}} music.","J'aime le rock."
"I like rock music.","J'aime le {{1::rock}}."
"You aren't invited.","Vous n'êtes pas {{1::invitée}}."
"You're not sick.","Vous n'êtes pas {{1::malades}}."
"You're not dressed.","Vous n'êtes pas {{1::habillé}}."
"I like the {{1::pepper}}.","J'aime le poivre."
"I like the pepper.","J'aime le {{1::poivre}}."
"You're not dead.","Vous n'êtes pas {{1::mortes}}."
"You're not dressed.","Vous n'êtes pas {{1::habillée}}."
"I know that {{1::story}}.","Je connais cette histoire."
"I know that story.","Je connais cette {{1::histoire}}."
"I haven't {{1::ruled}} out doing that.","Je n'ai pas exclu de le faire."
"Pardon me, i couldn't get it.","Excusez-moi, je n'ai pas {{1::saisi}}."
