"English","French"
"Tom ate the rest of the pizza.","Tom {{1::mangea}} le reste de la pizza."
"He doesn't have his {{1::medication}}.","Il n'a pas son traitement."
"You're {{1::prudent}}.","Vous êtes prudent."
"He doesn't have his {{1::medication}}.","Il n'a pas son remède."
"He doesn't have his medication.","Il n'a pas son {{1::remède}}."
"You need a drink.","Il vous faut un {{1::verre}}."
"You're safe.","Vous êtes {{1::sauf}}."
"Tom was {{1::third}}.","Tom était troisième."
"Tom was third.","Tom était {{1::troisième}}."
"I just got a {{1::promotion}}.","Je viens d'avoir une promotion."
"I just got a promotion.","Je viens d'avoir une {{1::promotion}}."
"I've just been promoted.","Je viens d'avoir une {{1::promotion}}."
"Santa {{1::claus}} isn't real.","Il n'y a pas de père noël."
"There is no {{1::santa}}.","Il n'y a pas de père noël."
"I want to get to know you.","Je veux faire votre {{1::connaissance}}."
"He explained it at {{1::length}}.","Il l'expliqua longuement."
"Tom boarded the plane.","Tom {{1::monta}} à bord de l'avion."
"She found him handsome.","Elle le {{1::trouvait}} beau."
"I lit the {{1::oven}}.","J'ai allumé le four."
"He got a lot of presents.","Il a eu beaucoup de {{1::cadeaux}}."
"The medicine had no {{1::effect}}.","Le remède n'eut pas d'effet."
"Tom was {{1::elected}}.","Tom était élu."
"Tom was elected.","Tom était {{1::élu}}."
"I missed {{1::supper}}.","J'ai loupé le souper."
"I missed supper.","J'ai {{1::loupé}} le souper."
"I signed the form.","J'ai {{1::signé}} le formulaire."
"I would beg to {{1::differ}}.","Je ne suis pas du même avis."
"He dislikes the principal.","Elle déteste le {{1::principal}}."
"You are important.","Vous êtes {{1::importante}}."
"Tom was {{1::courageous}}.","Tom était courageux."
"I wasn't there at that time.","Je n'y étais pas à ce {{1::moment-là}}."
"I never eat before {{1::jogging}}.","Je ne mange jamais avant de courir."
"I signed the check.","J'ai signé le {{1::chèque}}."
"Tom was {{1::frank}}.","Tom était sincère."
"Can you imagine sami's {{1::reaction}}?","Tu imagines la réaction de sami ?"
"He escaped under cover of {{1::darkness}}.","Il s'échappa à la faveur de l'obscurité."
"Tom was {{1::tense}}.","Tom était tendu."
"Tom was tense.","Tom était {{1::tendu}}."
"It was not easy to convince him.","Ce n'était pas facile de le {{1::convaincre}}."
"She wrote the word.","Elle {{1::écrivit}} le mot."
"You are big.","Vous êtes {{1::grandes}}."
"Tom was {{1::extraordinary}}.","Tom était extraordinaire."
"Tom was extraordinary.","Tom était {{1::extraordinaire}}."
"This rule does not {{1::apply}}.","Cette règle ne s'applique pas."
"This rule does not apply.","Cette règle ne {{1::s'applique}} pas."
"I don't know what they want.","Je ne sais pas ce {{1::qu'elles}} veulent."
"Tom was {{1::brilliant}}.","Tom était brillant."
"Tom was brilliant.","Tom était {{1::brillant}}."
"Tom was {{1::remarkable}}.","Tom était remarquable."
"Tom was remarkable.","Tom était {{1::remarquable}}."
"Can i ask you a {{1::favour}}?","Je peux vous demander un service ?"
"You are beautiful.","Vous êtes {{1::belles}}."
"You're beautiful.","Vous êtes {{1::belles}}."
"I {{1::ironed}} the handkerchief.","J'ai repassé le mouchoir."
"I'm looking at a pretty picture.","Je regarde une belle {{1::image}}."
"She did it easily.","Elle le fit {{1::facilement}}."
"Tom was awesome.","Tom était {{1::impressionnant}}."
"Tom was {{1::surrounded}}.","Tom était entouré."
"Tom was surrounded.","Tom était {{1::entouré}}."
"She did it slowly.","Elle le fit {{1::lentement}}."
"I do not like to make mistakes.","Je n'aime pas {{1::commettre}} des erreurs."
"I don't like to make a mistake.","Je n'aime pas {{1::commettre}} des erreurs."
"I don't like to make mistakes.","Je n'aime pas {{1::commettre}} des erreurs."
"Don't forget to open the window.","N'oublie pas {{1::d'ouvrir}} la fenêtre."
"The old {{1::men}} were talking about life.","Les vieillards parlaient de la vie."
