"English","French"
"He accomplished his mission.","Il a {{c::accompli}} sa mission."
"Tom knocked {{c::louder}}.","Tom a frappé plus fort."
"I am not as young as miss brown.","Je ne suis pas aussi jeune que {{c::mademoiselle}} brown."
"{{c::zombies}} eat brains.","Les zombies mangent le cerveau."
"Is it easy to {{c::install}}?","Est-ce que c'est facile à installer ?"
"{{c::toward}} midnight, i fell asleep.","Je me suis endormi aux alentours de minuit."
"Toward midnight, i fell asleep.","Je me suis endormi aux {{c::alentours}} de minuit."
"This text is hard to read.","Ce {{c::texte}} est difficile à lire."
"A bird has {{c::wings}}.","Un oiseau a des ailes."
"A bird has wings.","Un oiseau a des {{c::ailes}}."
"I want to get a {{c::satisfactory}} explanation for your conduct.","Je veux une explication satisfaisante de ta conduite."
"I have come so that you can {{c::inform}} me.","Je suis venu pour que vous puissiez m'informer."
"We're {{c::pupils}}.","Nous sommes étudiants."
"He {{c::swallowed}} his pride.","Il a ravalé sa fierté."
"We don't do things by half {{c::measures}}.","Nous ne faisons pas les choses à moitié."
"I don't have to worry about {{c::finding}} a job.","Je n'ai pas à m'inquiéter de trouver un nouveau travail."
"I'm often {{c::compared}} to my brothers.","Je suis souvent comparé à mes frères."
"There is no {{c::necessity}} for you to do that.","Il n'est pas nécessaire que vous fassiez ça."
"I thought we talked about this already.","Je pensais que nous avions déjà {{c::discuté}} de ça."
"How long does a spider live?","Combien de temps vit une {{c::araignée}} ?"
"Do we have a deal?","Sommes-nous {{c::parvenus}} à un accord ?"
"Tom has {{c::gained}} weight.","Tom a pris du poids."
"The book was {{c::published}} in 1689.","Le livre fut publié en 1689."
"The book was published in 1689.","Le livre fut {{c::publié}} en 1689."
"I was instantly attracted to her.","Je fus tout de suite {{c::attiré}} par elle."
"{{c::james}} felt insecure.","James ne se sentait pas sûr de lui."
"We have two television {{c::sets}}.","Nous avons deux postes de télévision."
"My {{c::car's}} dirty.","Ma voiture est sale."
"The devil finds work for {{c::idle}} hands.","L'oisiveté est mère de tous les vices."
"Unfortunately, i can't accept your invitation.","Malheureusement, je ne peux pas accepter votre {{c::invitation}}."
"This book {{c::contains}} a lot of photos.","Ce livre contient beaucoup de photos."
"But what do you think of that new album?","Mais que pensez-vous de ce nouvel {{c::album}} ?"
"Victory is unlikely but not impossible.","La victoire est {{c::improbable}} mais pas impossible."
"The train brings the {{c::coal}} to the factory.","Le train amène le charbon à l'usine."
"The train brings the coal to the factory.","Le train amène le {{c::charbon}} à l'usine."
"It cost an arm and a leg.","Ça a {{c::coûté}} un bras."
"It's a {{c::minor}} problem.","C'est un problème mineur."
"You don't think he has many faults?","Tu ne {{c::trouves}} pas qu'il a beaucoup de défauts ?"
"How {{c::convenient}}!","Voilà qui est commode !"
"The {{c::candles}} made the room bright.","Les bougies éclairaient la pièce."
"Tell me all the details.","{{c::faites-moi}} part de tous les détails !"
"What is the weather for tomorrow?","Quelle est la {{c::météo}} pour demain ?"
"I don't like his taste in color.","Je n'aime pas ses {{c::goûts}} en matière de couleurs."
"We need new {{c::batteries}}.","Nous avons besoin de batteries neuves."
"John drank many {{c::bottles}} of wine.","Jean a bu beaucoup de bouteilles de vin."
"John drank many bottles of wine.","Jean a bu beaucoup de {{c::bouteilles}} de vin."
"Do you like {{c::robots}}?","Est-ce que vous aimez les robots ?"
"He didn't light any {{c::candles}} in his room.","Il n'allumait pas de bougies dans sa chambre."
"What's my prize?","Quelle est ma {{c::récompense}} ?"
"She died last night.","Elle est {{c::décédée}} la nuit dernière."
"I love the {{c::colors}}.","J'aime les couleurs."
"I love the colors.","J'aime les {{c::couleurs}}."
"Tom was all {{c::smiles}}.","Tom était tout sourire."
"I {{c::generally}} agree with her.","En général je suis d'accord avec elle."
