"English","French"
"He related his {{1::experiences}}.","Il a raconté ses expériences."
"Tom punched mary.","Tom mit un coup de {{1::poing}} à mary."
"I'd like to go to {{1::hawaii}}.","J’aimerais aller à hawaii."
"You aren't as short as i am.","Vous n'êtes pas aussi {{1::petites}} que moi."
"He {{1::pressed}} his trousers.","Il a repassé ses pantalons."
"We must {{1::alert}} the police.","Nous devons prévenir la gendarmerie."
"That {{1::statement}} is false.","Cette déclaration est fausse."
"I take a bath every night.","Je prends un bain tous les {{1::soirs}}."
"He {{1::claims}} that you stole them.","Il prétend que vous les avez volés."
"People are dying.","Les gens {{1::meurent}}."
"He {{1::claims}} that you stole them.","Il prétend que vous les avez volées."
"Tom ate three {{1::pieces}} of cake.","Tom a mangé trois parts de gâteau."
"This area is off-limits.","Cette zone est {{1::interdite}}."
"Taking off is easier than {{1::landing}}.","Le décollage est plus facile que l'atterrissage."
"She {{1::revealed}} the secret to him.","Elle lui a révélé le secret."
"That {{1::statement}} is false.","Cette assertion est fausse."
"This application is awesome.","Cette {{1::application}} est géniale."
"That museum is worth {{1::visiting}}.","Ce musée vaut la visite."
"I've had enough of this {{1::program}}.","J'en ai assez de ce programme."
"No one can {{1::separate}} them.","Personne ne peut les séparer."
"Don't worry, i have already fixed it.","Ne t'en fais pas, je l'ai déjà {{1::réparée}}."
"They went to the beach.","Elles sont {{1::allées}} à la plage."
"Your theory has no {{1::scientific}} basis.","Votre théorie n'a pas de fondement scientifique."
"Evening was closing in on the {{1::valley}}.","Le crépuscule s'étendit sur la vallée."
"Do spiders fly?","Est-ce que les araignées {{1::volent}} ?"
"I agree with some of your opinions.","Je suis d'accord avec certaines de tes {{1::opinions}}."
"The press {{1::confirmed}} the rumors.","La presse a confirmé les rumeurs."
"He failed to come up to our {{1::expectations}}.","Il n'a pas répondu à nos attentes."
"It's a thirty-metre-long boat.","C’est un bateau de trente {{1::mètres}} de long."
"He gave an address to the {{1::nation}} on tv.","Il s'adressa à la nation sur la télévision."
"I'll be spending christmas {{1::eve}} with my family.","Je vais passer le réveillon de noël en famille."
"I'm heading home.","Je me {{1::dirige}} vers chez moi."
"They don't usually take {{1::hostages}}.","D'habitude, ils ne prennent pas d'otages."
"{{1::wipe}} the dust off the table.","Essuie la poussière sur la table."
"Circumstances did not permit me to help you.","Les {{1::circonstances}} ne m'ont pas permis de vous aider."
"He surprised his {{1::opponent}}.","Il surprit son opposant."
