"English","French"
"One of my {{1::wisdom}} teeth is coming in.","Une de mes dents de sagesse pousse."
"He banged his head.","Il s'est {{1::heurté}} la tête."
"Mary doesn't usually wear {{1::jewelry}}.","Marie ne porte généralement pas de bijoux."
"There is no cure for {{1::schizophrenia}}.","Il n'y a pas de remède à la schizophrénie."
"He went ballistic.","Il a {{1::piqué}} une crise."
"He has a nice {{1::personality}}.","Il a une forte constitution."
"Isn't that a little {{1::dishonest}}?","N'est-ce pas un peu malhonnête ?"
"The {{1::tide}} is turning against tom.","Le vent tourne en défaveur de tom."
"Have you tasted mary's soup?","As-tu {{1::goûté}} la soupe de mary?"
"I live here now.","Je vis ici, à l'heure {{1::actuelle}}."
"He took a nap.","Il a {{1::piqué}} une sieste."
"We heard a {{1::gunshot}}.","Nous entendîmes un coup de feu."
"I have no {{1::quarrel}} with them.","Je n'ai rien contre eux."
"He put on his sweater wrong side out.","Il mit le {{1::pull}} à l'envers."
"He put the {{1::jumper}} on inside out.","Il mit le pull à l'envers."
"He put the jumper on inside out.","Il mit le {{1::pull}} à l'envers."
"He put his {{1::jumper}} on inside out.","Il mit le pull à l'envers."
"He has a {{1::heated}} swimming pool.","Il a une piscine chauffée."
"The world is full of {{1::idiots}}.","Le monde est plein d'idiots."
"There are plenty of {{1::idiots}} in the world.","Le monde est plein d'idiots."
"I'm here every night.","Je suis ici tous les {{1::soirs}}."
"It was {{1::cheaper}} than i thought.","C'était meilleur marché que je le pensais."
"I only spent three dollars.","Je n'ai {{1::dépensé}} que trois dollars."
"This letter isn't {{1::addressed}} to you.","Cette lettre ne vous est pas adressée."
"The world is full of {{1::fools}}.","Le monde est plein d’imbéciles."
"He has a dual personality.","Il a une double {{1::personnalité}}."
"He has a split {{1::personality}}.","Il a une double personnalité."
"He has a split personality.","Il a une double {{1::personnalité}}."
"Tom is in excellent health.","Tom est en {{1::excellente}} santé."
"He has a {{1::vivid}} imagination.","Il a une imagination débordante."
"Tom {{1::moves}} often.","Tom déménage souvent."
"Am i {{1::qualified}}?","Est-ce que je réponds aux critères ?"
"Didn't you hear the bell?","Tu n'as pas entendu la {{1::cloche}} ?"
"He proceeded to the next question.","Il passa à la question {{1::suivante}}."
"I'll be on my feet tomorrow.","Je serai sur {{1::pieds}} demain."
"I have no {{1::matches}} because i don't smoke.","Je n'ai pas d’allumettes parce que je ne fume pas."
"The parrot escaped from the {{1::cage}}.","Le perroquet s'est échappé de la cage."
"See you in three {{1::months}}.","À dans trois mois."
"See you in three months.","À dans trois {{1::mois}}."
"He {{1::spent}} the evening reading.","Il passa la soirée à lire."
"He spent the evening reading.","Il {{1::passa}} la soirée à lire."
"I don't think that's {{1::appropriate}}.","Je ne pense pas que cela soit approprié."
"They did not {{1::clap}} for us.","Ils ne nous ont pas applaudis."
"It's the dead of the night.","On est au {{1::milieu}} de la nuit."
"That was the source of his {{1::troubles}}.","C'était la source de ses problèmes."
"What did it look like?","À quoi ça {{1::ressemblait}} ?"
"He isn't a {{1::diligent}} student.","Il n'est pas un étudiant assidu."
"The {{1::giant}} was not loved by anybody.","Le géant n'était aimé de personne."
"In the morning, the air is cool.","Le matin, l'air est {{1::frais}}."
"The soup is really very hot {{1::indeed}}.","La soupe est vraiment chaude."
"I am {{1::obsessed}} with learning hebrew.","Je suis obsédé par l'apprentissage de l'hébreu."
"Sami's fortune {{1::improved}}.","La fortune de sami s'est améliorée."
"Turn off the light {{1::-}} i can't sleep.","Éteins la lumière. je ne peux pas dormir."
"The house was {{1::deserted}}.","La maison était déserte."
"I broke up with tom.","J'ai {{1::rompu}} avec tom."
"Did tom buy it?","Tom {{1::l'a-t-il}} acheté ?"
"I'm {{1::spending}} my holiday on the beach.","Je passe mes vacances à la plage."
"Sex {{1::sells}}.","Le sexe fait vendre."
"Sex sells.","Le {{1::sexe}} fait vendre."
"Many people were waiting in line.","Beaucoup de gens {{1::faisaient}} la queue."
"This {{1::reminds}} me of tom.","Ça me rappelle tom."
"The meat is really {{1::tender}}.","La viande est vraiment tendre."
"Sorry, i won't do it without a {{1::condom}}.","Désolée, je ne le fais pas sans capote."
"She doesn't even notice me.","Elle ne me {{1::remarque}} même pas."
"I'm not {{1::qualified}} to do that.","Je ne suis pas qualifié pour faire ça."
"The ground is still wet.","Le sol est encore {{1::humide}}."
