"English","French"
"We need more {{1::workers}}.","Nous avons besoin de davantage de travailleurs."
"We need more workers.","Nous avons besoin de davantage de {{1::travailleurs}}."
"I didn't know how to {{1::react}} to that.","Je ne savais pas comment réagir à ça."
"The month is drawing to an end.","Le mois approche de son {{1::terme}}."
"The salad is very {{1::salty}}.","La salade est très salée."
"You aren't yourself today.","Vous n'êtes pas {{1::vous-même}} aujourd'hui."
"She has an appoint{{1::m}}ent at 11 a.{{1::m}}.","Elle a rendez-vous à 11 heures."
"She's got an appoint{{1::m}}ent at 11 a.{{1::m}}.","Elle a rendez-vous à 11 heures."
"He {{1::patted}} her back.","Il lui tapota le dos."
"I'm not going to say it {{1::twice}}.","Je ne vais pas le dire deux fois."
"The {{1::male}} teacher has fe{{1::male}} students.","Le professeur a des étudiantes."
"The male teacher has female students.","Le professeur a des {{1::étudiantes}}."
"He has a {{1::foreign}} car.","Il a une voiture étrangère."
"He has square {{1::shoulders}}.","Il a les épaules carrées."
"{{1::besides}} that, i don't know how to dance.","En plus de ça, je ne sais pas danser."
"Can i open the {{1::curtain}}?","Est-ce que je peux ouvrir le rideau ?"
"Can i open the curtain?","Est-ce que je peux ouvrir le {{1::rideau}} ?"
"I don't find it necessary to talk about it.","Je ne trouve pas nécessaire {{1::d'en}} parler."
"I'm {{1::hanging}} out with my friends.","Je traîne avec mes copains."
"The cat meant no harm.","Le chat n'avait pas de mauvaises {{1::intentions}}."
"I'll have the set meal with main {{1::dish}} and dessert.","Je vais prendre la formule plat-dessert."
"I bought myself a dog.","Je me suis acheté une {{1::chienne}}."
"Tom has only one {{1::squirrel}}.","Tom a seulement un écureuil."
"Well, i'm proud of you.","{{1::eh}} bien, je suis fier de toi."
"The police can't {{1::arrest}} you.","La police ne peut pas vous arrêter."
"I don't think she speaks {{1::hebrew}}.","Je ne crois pas qu'elle parle hébreu."
"Who will play the {{1::role}} of the princess?","Qui jouera le rôle de la princesse ?"
"She is a member of our {{1::society}}.","Elle est membre de notre société."
"No one {{1::welcomed}} the proposal.","Personne ne salua la proposition."
"Tom is still in his {{1::uniform}}.","Tom est encore en uniforme."
"Tom is still in his uniform.","Tom est encore en {{1::uniforme}}."
"No matter where i go, i get lost.","Où que je me {{1::rende}}, je me perds."
"I fell down the stairs.","Je suis tombé dans les {{1::escaliers}}."
"Tom has a {{1::laptop}}.","Tom a un ordinateur portable."
"I just got a call from the police.","Je viens d'avoir un {{1::appel}} de la police."
"I don't trust {{1::politicians}}.","Je ne fais pas confiance aux politiciens."
"I don't trust politicians.","Je ne fais pas confiance aux {{1::politiciens}}."
"The girl has {{1::skirts}}.","La fille a des jupes."
"Let's {{1::postpone}} until next week.","Remettons à la semaine prochaine."
"He is more {{1::isolated}} than ever.","Il est plus isolé que jamais."
"The sun appeared on the {{1::horizon}}.","Le soleil apparut à l'horizon."
"I'd like to pay by check.","Je veux payer par {{1::chèque}}."
"I want to pay with a check.","Je veux payer par {{1::chèque}}."
"It doesn't hurt to ask.","Ça ne {{1::coûte}} rien de demander."
"I {{1::recorded}} you singing.","Je t'ai enregistré en train de chanter."
"I recorded you singing.","Je t'ai {{1::enregistré}} en train de chanter."
"I see a cat made of plastic.","Je vois un chat en {{1::plastique}}."
"I {{1::recorded}} you singing.","Je t'ai enregistrée en train de chanter."
"When i'm with you, i'm happy.","{{1::lorsque}} je suis avec vous, je suis heureux."
"Tom is good at writing.","Tom est bon en {{1::écriture}}."
"Tom has a large {{1::penis}}.","Tom a un gros pénis."
"I fell down the stairs.","Je suis tombée dans les {{1::escaliers}}."
"Tom has a large {{1::penis}}.","Tom a un gros braquemart."
"I have the complete works of {{1::shakespeare}}.","Je possède les œuvres complètes de shakespeare."
"{{1::taiwan}} is part of china.","Taïwan fait partie de la chine."
"I can't leave you behind!","Je ne peux pas vous laisser en {{1::arrière}} !"
"The ship is {{1::sailing}} at three.","Le bateau partira à 15 h 00."
"She is no {{1::ordinary}} singer.","C'est une chanteuse pas banale."
"Do you have a timetable?","Avez-vous un {{1::programme}} ?"
"I have known her for five years.","Je la connais depuis {{1::cinq}} ans."
"I leave the matter to your {{1::judgement}}.","Je laisse la chose à ton jugement."
"The issue is quite familiar to us.","Ce problème ne nous est pas {{1::inconnu}}."
"Tom received a {{1::text}} message.","Tom a reçu un texto."
"Tom is behaving {{1::strangely}}.","Tom a un comportement étrange."
