"English","French"
"Tom has decided to have the {{1::surgery}}.","Tom a décidé de subir l'intervention."
"Tom doesn't like {{1::frog}} legs.","Tom n'aime pas les cuisses de grenouilles."
"I was unmarried at that time.","Je n'étais pas marié à cette {{1::époque}}."
"It is not my day.","Ce n'est pas mon {{1::jour}}."
"Tonight is the night.","Cette {{1::soirée}} est la bonne."
"I have to finish this first.","Je dois finir ça {{1::d'abord}}."
"Tom's cat has four legs.","Le chat de tom a quatre {{1::pattes}}."
"Tom has saved many lives.","Tom a sauvé de nombreuses {{1::vies}}."
"I have bought a lot of books.","J'ai acheté {{1::quantité}} de livres."
"He is a professor of the medical {{1::department}}.","C'est un professeur de la fac de médecine."
"I have never been {{1::robbed}}.","Je n'ai jamais été dévalisée."
"I didn't want you to make a {{1::fuss}}.","Je ne voulais pas que tu fasses d'histoires."
"The ship is at the {{1::port}}.","Le navire est au port."
"The ship is at the port.","Le navire est au {{1::port}}."
"It's you {{1::who'll}} make the decision.","C'est à toi de prendre la décision."
"I think they are happy.","Je pense {{1::qu'ils}} sont heureux."
"I think they're happy.","Je pense {{1::qu'ils}} sont heureux."
"Come down here immediately. i'm at the reception.","Descends immédiatement. je suis à la {{1::réception}}."
"He takes everything lightly.","Il prend tout à la {{1::légère}}."
"Tom works for the {{1::fbi}}.","Tom travaille pour le fbi."
"She {{1::aimed}} at the target.","Elle a visé la cible."
"I cannot follow your theory.","Je ne peux pas suivre votre {{1::théorie}}."
"Does she live in the {{1::area}}?","Loge-t-elle dans le coin ?"
"{{1::paradise}} on earth is where i am.","Le paradis terrestre est où je suis."
"Tomorrow i will eat {{1::fruits}}.","Demain, je mangerai des fruits."
"I had no idea what was happening.","Je n'avais pas idée de ce qui {{1::arrivait}}."
"Translation is the language of europe.","La langue de {{1::l'europe}}, c'est la traduction."
"The language of europe is translation.","La langue de {{1::l'europe}}, c'est la traduction."
"I saw it from the window.","Je l'ai vu par la {{1::fenêtre}}."
"I want to {{1::retire}}.","Je veux prendre ma pension."
"He is {{1::constantly}} complaining.","Il ne fait que se plaindre."
"I'll put it on the list.","Je vais le mettre sur la {{1::liste}}."
"The {{1::ruler}} is under the book.","La règle est sous le livre."
"The ruler is under the book.","La {{1::règle}} est sous le livre."
"They {{1::lowered}} the radio volume.","Ils baissaient le son de la radio."
"Don't say bad things about others.","Ne dis pas de mal des {{1::autres}}."
"The {{1::bar}} is on the ground floor.","Le bar est au rez-de-chaussée."
"I don't know how to handle this.","Je ne sais pas comment {{1::traiter}} ceci."
"The water in that river is clean.","L'eau de ce {{1::fleuve}} est propre."
"I {{1::hid}} behind the tree.","Je me cachai derrière l'arbre."
"I'll leave that up to you.","Je laisserai ça à tes {{1::soins}}."
"The ship is at the {{1::port}}.","Le vaisseau est au port."
"I kissed him on the {{1::forehead}}.","Je l'ai embrassé sur le front."
"I kissed him on the forehead.","Je l'ai embrassé sur le {{1::front}}."
"Do you not like chinese {{1::cuisine}}?","Vous n'aimez pas la cuisine chinoise ?"
"He {{1::owes}} me one.","Il m'en doit une."
"French is tom's {{1::native}} language.","Le français est la langue native de tom."
"I had to get some help.","J'ai dû {{1::obtenir}} de l'aide."
"She {{1::prefers}} not to talk about it.","Elle préfère ne pas en parler."
"He stared her in the face.","Il la {{1::fixa}} du regard."
"Don't touch the wet paint.","Ne touche pas à la peinture {{1::fraîche}}."
