"English","French"
"The law doesn't apply to this case.","La loi ne {{c::s'applique}} pas à ce cas."
"Please drive {{c::safely}}.","Conduis prudemment je t'en prie."
"Please drive safely.","Conduis {{c::prudemment}} je t'en prie."
"Japan is an {{c::industrial}} nation.","Le japon est un pays industriel."
"Japan is an {{c::industrial}} country.","Le japon est un pays industriel."
"I can't stand {{c::babies}} crying.","Je ne supporte pas les bébés qui pleurent."
"Japan is an {{c::industrial}} nation.","Le japon est un pays industrialisé."
"Did you write down the number?","As-tu {{c::noté}} le numéro ?"
"How many hours of sleep do you need?","De combien {{c::d'heures}} de sommeil as-tu besoin ?"
"Make sure you don't let the dog outside.","{{c::assurez-vous}} de ne pas laisser le chien à l'extérieur."
"There are a lot of people here.","Il y a beaucoup de {{c::gens}} ici."
"Please choose {{c::wisely}}.","Merci de faire un choix judicieux."
"Life is a game of chess.","La vie est un jeu {{c::d'échecs}}."
"God {{c::created}} the world.","Dieu créa le monde."
"Youth has its advantages.","La jeunesse a ses {{c::avantages}}."
"He knows many amusing magic {{c::tricks}}.","Il connaît beaucoup de trucs amusants."
"I think you did that {{c::intentionally}}.","Je pense que tu l'as fait intentionnellement."
"The sahara is a vast desert.","Le sahara est un grand {{c::désert}}."
"The sahara is a big {{c::desert}}.","Le sahara est un grand désert."
"I don't believe we've met.","Je ne crois pas que nous nous soyons {{c::rencontrés}}."
"He is the head of the {{c::sales}} department.","Il est le chef du département de vente."
"I'm at a loss about what to do with the mess.","Je ne sais que faire avec ce {{c::désordre}}."
"{{c::kabylia}} is a country apart.","La kabylie est un pays à part."
"Kabylia is a country apart.","La {{c::kabylie}} est un pays à part."
"I don't believe we've met.","Je ne crois pas que nous nous soyons {{c::rencontrées}}."
"I'm not accustomed to such {{c::treatment}}.","Je ne suis pas habitué à un tel traitement."
"He {{c::admitted}} that i was right.","Il admit que j'avais raison."
"How many hours of sleep do you need?","De combien {{c::d'heures}} de sommeil avez-vous besoin ?"
"I've {{c::reduced}} the amount of meat i eat.","J'ai diminué la quantité de viande que je mange."
"Get your house in order.","Mets de {{c::l'ordre}} chez toi."
"I went {{c::camping}} with my family.","Je suis allée camper en famille."
"The film {{c::lasted}} 2 hours.","Le film a duré 2 heures."
"I hid myself behind the door.","Je me suis {{c::cachée}} derrière la porte."
"He is in a long {{c::tunnel}}.","Il est dans un long tunnel."
"He is in a long tunnel.","Il est dans un long {{c::tunnel}}."
"{{c::fasten}} your seat belt.","Attachez votre ceinture de sécurité."
"He didn't shed a {{c::tear}}.","Il n'a pas versé une larme."
"Mary is {{c::obsessed}} with animals.","Maria est obsédée pas les animaux."
"{{c::poland}} is a big country.","La pologne est un grand pays."
"We {{c::were}} there.","Nous y étions."
"I agree with you to a {{c::degree}}.","Je suis en partie d'accord avec vous."
"I'll be glad to drink a glass of champagne.","Je serai heureux de boire un verre de {{c::champagne}}."
"I have the complete works of {{c::shakespeare}}.","J'ai les œuvres complètes de shakespeare."
"Could i have the bill, please?","Pourrais-je avoir {{c::l'addition}}, je vous prie ?"
"He gazed at me.","Il me {{c::jeta}} un regard."
"His writing is impossible to read.","Il est impossible de lire son {{c::écriture}}."
"It's impossible to read his {{c::handwriting}}.","Il est impossible de lire son écriture."
"What kind of beer do you have?","Quel genre de {{c::bières}} as-tu ?"
"I'll be there in a {{c::sec}}.","Je serai là dans une seconde."
"He {{c::glanced}} at me.","Il me lança un regard."
"He glanced at me.","Il me {{c::lança}} un regard."
"I dream of going to visit {{c::israel}}.","Je rêve d'aller visiter israël."
"He {{c::kindly}} answered the question.","Il a gentiment répondu à la question."
"He kindly answered the question.","Il a {{c::gentiment}} répondu à la question."
"I would like to visit new york.","Je voudrais visiter new {{c::york}}."
"Tom thinks {{c::highly}} of himself.","Tom a une haute idée de soi-même."
"He responded {{c::kindly}} to the question.","Il a répondu aimablement à la question."
