"English","French"
"I don't like mathematics very much.","Je {{1::goûte}} peu les mathématiques."
"I know what they are thinking.","Je sais ce qu'ils {{1::pensent}}."
"Tom is hoping you'll do it.","Tom {{1::espère}} que vous le ferez."
"Tom is completely nuts.","Tom est complètement {{1::cinglé}}."
"It doesn't add up.","Ça ne {{1::tient}} pas debout."
"I'm supposed to do that by myself.","Je suis {{1::censée}} le faire moi-même."
"{{1::passing}} is prohibited here.","Il est interdit de doubler ici."
"I want to go back.","Je veux retourner en {{1::arrière}}."
"Ziri {{1::exploded}}.","Ziri a explosé de colère."
"The {{1::operation}} is accompanied by a lot of pain.","L'opération s'accompagne de beaucoup de douleur."
"Staying is dangerous.","Rester est {{1::risqué}}."
"He {{1::counts}} fast.","Il compte vite."
"Of course, he is right.","{{1::évidemment}}, il a raison."
"Tom became a {{1::minister}}.","Tom est devenu ministre."
"Tom became a minister.","Tom est devenu {{1::ministre}}."
"{{1::dad's}} not home.","Papa n'est pas à la maison."
"Tom was badly {{1::beaten}} up.","Tom fut roué de coups."
"He seems happy.","Il {{1::paraît}} heureux."
"He hated school.","Il {{1::détestait}} l'école."
"We don't have enough information.","Nous n'avons pas assez de {{1::données}}."
"Tom is {{1::emotional}}.","Tom est plein d'émotion."
"I'll wash the dishes.","Je vais laver les {{1::plats}}."
"I'll wash dishes.","Je vais laver les {{1::plats}}."
"Tom opened the left-hand drawer.","Tom ouvrit le {{1::tiroir}} de gauche."
"We're out of {{1::stock}}.","Nous sommes à court."
"The rest doesn't matter.","Le reste n'a pas {{1::d'importance}}."
"I thought tom was mistaken.","Je pensais que tom {{1::s'était}} trompé."
"I thought tom was wrong.","Je pensais que tom {{1::s'était}} trompé."
"I want to look like her.","Je veux {{1::paraître}} comme elle."
"Tom became a {{1::minister}}.","Tom est devenu pasteur."
"To be or not to be?","Être {{1::ou}} ne pas être ?"
"The bird is dead.","{{1::l'oiseau}} est mort."
"Tom filled the {{1::bucket}} with ice.","Tom remplit le seau de glace."
"I know what they're doing.","Je sais ce {{1::qu'elles}} font."
"I want to take advantage of it.","Je veux en tirer {{1::avantage}}."
