"English","French"
"He was thrown from the car.","Il a été {{c::jeté}} de la voiture."
"Give me the key to this {{c::castle}}!","Donne-moi la clé de ce château !"
"Give me the key to this castle!","Donne-moi la clé de ce {{c::château}} !"
"Tom is hoping you'll do it.","Tom {{c::espère}} que tu le feras."
"She stormed off in a huff.","Elle prit la {{c::mouche}}."
"Tom's {{c::grandmother}} is very rich.","La grand-mère de tom est très riche."
"Tom's grandmother is very rich.","La {{c::grand-mère}} de tom est très riche."
"They didn't see it.","Elles ne {{c::l'ont}} pas vu."
"Why didn't you call me up?","Pourquoi ne {{c::m'avez-vous}} pas appelé ?"
"You've run out of things to drink.","Tu es à court de {{c::boissons}}."
"I have a {{c::project}} to do.","J'ai un projet à faire."
"It is {{c::absurd}} trying to persuade him.","Il est absurde d'essayer de le persuader."
"Give me the key to this {{c::castle}}!","Donnez-moi la clé de ce château !"
"I never pay in cash.","Je ne paie jamais en {{c::espèces}}."
"I don't want your {{c::legal}} advice.","Je ne veux pas de tes conseils juridiques."
"The {{c::audience}} didn't like it.","Le public ne l'a pas aimé."
"Listen carefully to what i say.","Écoute {{c::attentivement}} ce que je dis."
"Listen attentively to what i say.","Écoute {{c::attentivement}} ce que je dis."
"I like science {{c::fiction}} novels.","J'aime les romans de science-fiction."
"He is the minister responsible for the {{c::environment}}.","Il est le ministre chargé de l'environnement."
"He is the minister responsible for the environment.","Il est le ministre chargé de {{c::l'environnement}}."
"You're a nervous wreck.","Tu es à bout de {{c::nerfs}}."
"We're back from china.","Nous sommes {{c::rentrés}} de chine."
"I don't want your {{c::legal}} advice.","Je ne veux pas de vos conseils juridiques."
"I must convince her.","Il me faut la {{c::convaincre}}."
"My {{c::jeans}} won't fit.","Mon jeans n'ira pas."
"Try to convince them to help us.","Essaie de les {{c::convaincre}} de nous aider."
"I can see the top of the mountain.","Je peux voir le {{c::sommet}} de la montagne."
"The girl has a {{c::mouse}}.","La fille a une souris."
"He is not himself today.","Il n'est pas {{c::lui-même}} aujourd'hui."
"Can't they speak french?","Ne {{c::peuvent-ils}} pas parler français ?"
"The notebook is in the {{c::briefcase}}.","Le cahier est dans la serviette."
"What does this {{c::symbol}} here mean?","Que signifie ce symbole-ci ?"
"It's my brother's.","C'est {{c::celui}} de mon frère."
"She arrived on time.","Elle {{c::arrivait}} à temps."
"Don't lose your {{c::purse}}.","Ne perdez pas votre porte-monnaie."
"I need to repay her.","Il me faut la {{c::rembourser}}."
"Tom split up with mary.","Tom a {{c::laissé}} marie."
"I didn't mean to keep it secret.","Je n'avais pas l'intention de la garder {{c::secrète}}."
"I'll hang {{c::onto}} it for now.","Je vais la conserver pour l'instant."
"I work at this company.","Je travaille dans cette {{c::entreprise}}."
"Do you think i want to do this?","Penses-tu que je {{c::veuille}} faire ça ?"
"I want to take {{c::notes}}.","Je veux prendre des notes."
"I want to take notes.","Je veux prendre des {{c::notes}}."
"Many {{c::diseases}} result from poverty.","De nombreuses maladies résultent de la pauvreté."
"That wouldn't be {{c::appropriate}}.","Cela ne serait pas approprié."
"Thanks for the {{c::hint}}.","Merci pour le conseil."
"Thanks for the hint.","Merci pour le {{c::conseil}}."
"I want you to go home.","Je veux que vous {{c::alliez}} chez vous."
"I will return to australia the day after tomorrow.","Je retourne en australie {{c::après-demain}}."
