"English","French"
"I lead a {{1::double}} life.","Je mène une double vie."
"I lead a double life.","Je mène une {{1::double}} vie."
"It was raining {{1::quietly}}.","Il pleuvait doucement."
"Don't you feel guilty?","Ne te {{1::sens-tu}} pas coupable ?"
"I guess i could use the company.","Je suppose que je pourrais utiliser {{1::l'entreprise}}."
"I thought we could talk.","Je pensais que nous {{1::pouvions}} parler."
"They won't do the dishes.","Ils ne {{1::feront}} pas la vaisselle."
"He looked at the picture.","Il regardait {{1::l'image}}."
"I lead a {{1::regular}} life.","Je mène une vie ordinaire."
"I looked at the {{1::menu}}.","J'ai regardé le menu."
"I looked at the menu.","J'ai regardé le {{1::menu}}."
"We tried to persuade him.","Nous avons tenté de le {{1::persuader}}."
"I asked you a question.","Je t'ai {{1::posé}} une question."
"He is on this {{1::ship}}.","Il est sur ce bateau."
"What will the {{1::neighbours}} say?","Que diront les voisins ?"
"This is the real world.","C'est le monde {{1::réel}}."
"Keep off the grass.","Ne pas marcher sur la {{1::pelouse}}."
"What do {{1::bees}} eat?","Que mangent les abeilles ?"
"What do bees eat?","Que mangent les {{1::abeilles}} ?"
"I understand what they're saying.","Je comprends ce qu'elles {{1::disent}}."
"Don't walk on the grass!","Ne marche pas sur la {{1::pelouse}} !"
"Why don't you do that by yourself?","Pourquoi ne le fais-tu pas {{1::toi-même}} ?"
"I opened the {{1::hood}}.","J'ai ouvert le capot."
"Tom was {{1::magnificent}}.","Tom était magnifique."
"Tom has back problems.","Tom a des problèmes de {{1::dos}}."
"Would you like me to {{1::shave}} the back of your neck?","Voudriez-vous que je vous rase la nuque ?"
"I think we should break up.","Je pense que nous devrions {{1::rompre}}."
"He ordered her to come out.","Il lui a {{1::ordonné}} de sortir."
"Tom, where are you?","Tom où {{1::es-tu}} ?"
"I killed the {{1::mosquito}}.","J'ai tué le moustique."
"You're {{1::odd}}.","Vous êtes bizarre."
"Why don't you do that by yourself?","Pourquoi ne le faites-vous pas {{1::vous-même}} ?"
"I {{1::skipped}} breakfast.","J'ai sauté le petit-déjeuner."
"He {{1::aimed}} at the bird.","Il visa l'oiseau."
"We have to talk about this.","Nous {{1::devons}} parler de ceci."
"Didn't you hear the bell?","N'avez-vous pas entendu la {{1::cloche}} ?"
"I don't take orders from you.","Je ne prends mes {{1::ordres}} de toi."
"He just cares about himself.","Il ne se {{1::préoccupe}} que de lui-même."
"He only cares about himself.","Il ne se {{1::préoccupe}} que de lui-même."
"He played the part of {{1::hamlet}}.","Il jouait hamlet."
"He opened the {{1::envelope}}.","Il ouvrit l'enveloppe."
"He opened the envelope.","Il ouvrit {{1::l'enveloppe}}."
"You shouldn't have done it.","Vous {{1::n'auriez}} pas dû le faire."
"I lost {{1::faith}}.","J'ai perdu la foi."
"I lost faith.","J'ai perdu la {{1::foi}}."
"Why don't you do that by yourself?","Pourquoi ne le faites-vous pas {{1::vous-mêmes}} ?"
"I didn't like my teacher.","Je n'ai pas apprécié mon {{1::institutrice}}."
"He {{1::thanked}} me.","Il m’a remercié."
"He thanked me.","Il m’a {{1::remercié}}."
"Can i park here?","Je peux me {{1::garer}} ici ?"
"Don't forget western {{1::sahara}}.","N'oubliez pas le sahara occidental."
"Don't forget western sahara.","N'oubliez pas le sahara {{1::occidental}}."
"He blushed {{1::slightly}}.","Il rougit légèrement."
"Why don't you take over?","Pourquoi ne {{1::prenez-vous}} pas le contrôle ?"
"He is lying through his {{1::teeth}}.","Il ment outrageusement."
"Why don't you take over?","Pourquoi ne {{1::prends-tu}} pas le contrôle ?"
"I {{1::concentrated}} my attention on the lecture.","Je me concentrais sur le cours."
