"English","French"
"There are several {{c::forces}} at work.","Il y a plusieurs forces à l'œuvre."
"I live in a small shack near the river.","Je vis dans une petite {{c::cabane}} près de la rivière."
"I pressed her against me with {{c::delight}}.","Je la pressai sur mon cœur avec ivresse."
"My job consists of taking care of this baby.","Mon travail {{c::consiste}} à m'occuper de ce bébé."
"Mary received beautiful flowers from her son.","Marie a reçu de {{c::magnifiques}} fleurs de son fils."
"I hardly ever go to {{c::museums}}.","Je ne vais quasiment jamais dans des musées."
"I bought mary a {{c::scarf}}.","J'ai acheté une écharpe à mary."
"I bought mary a scarf.","J'ai acheté une {{c::écharpe}} à mary."
"She has a {{c::scarf}} around her neck.","Elle a une écharpe autour de son cou."
"She has a scarf around her neck.","Elle a une {{c::écharpe}} autour de son cou."
"I won't be able to fix this without my tools.","Je ne pourrai pas réparer ça sans mes {{c::outils}}."
"This is a state school.","Celle-ci est une école {{c::publique}}."
"Your {{c::remarks}} are off the point.","Vos remarques sont hors de propos."
"Your remarks are off the point.","Vos {{c::remarques}} sont hors de propos."
"{{c::scotland}} is a country north of england.","L'écosse est un pays au nord de l'angleterre."
"You've painted the walls, haven't you?","Vous avez peint les {{c::murs}}, n'est-ce pas ?"
"The fishing boats left harbour.","Les {{c::bateaux}} de pêche ont quitté le port."
"The fishing boats have left harbour.","Les {{c::bateaux}} de pêche ont quitté le port."
"I always catch {{c::colds}} in the winter.","Je contracte toujours des rhumes en hiver."
"We only sell top quality {{c::products}}.","Nous ne vendons que des produits de haute qualité."
"Is this the street {{c::leading}} to the station?","Est-ce la rue qui mène à la gare ?"
"He'll be {{c::seventeen}} in february.","Il aura 17 ans en février."
"I bet tom liked his birthday present.","Je parie que tom a aimé son cadeau {{c::d'anniversaire}}."
"The responsibility {{c::weighs}} on me.","La responsabilité pèse sur moi."
"This translation sounds a little stilted.","Cette traduction manque un peu de {{c::naturel}}."
"You will pay by {{c::cheque}}.","Vous paierez par chèque."
"You're going to pay by {{c::cheque}}.","Vous paierez par chèque."
"Everybody needs one.","Tout le monde en a besoin {{c::d'une}}."
"She's an {{c::intense}} woman.","C'est une femme passionnée."
"I use the pen you gave me.","{{c::j'utilise}} le stylo que tu m'as donné."
"Tom put the envelope on the table.","Tom posa {{c::l'enveloppe}} sur la table."
"Your wish is easy to {{c::fulfill}}.","Ton vœu est facile à exaucer."
"A heavy {{c::frost}} is expected.","Une forte gelée est attendue."
"She wrote the date in numeric form.","Elle a écrit la date en {{c::chiffres}}."
"Everyone hates taxes.","Tout le monde déteste les {{c::impôts}}."
"She tied her {{c::shoelaces}}.","Elle a fait ses lacets."
"She tied her shoelaces.","Elle a fait ses {{c::lacets}}."
"This work isn't {{c::child's}} play.","Ce travail n'est pas un jeu d'enfant."
"Jane has gone to france for good.","{{c::jeanne}} est partie en france pour de bon."
"He {{c::stretched}} out his arm to take the book.","Il allongea le bras pour attraper le livre."
"The king {{c::ruled}} over the island.","Le roi a régné sur l'île."
"Give my {{c::regards}} to your parents.","Salue tes parents de ma part."
"You look {{c::european}}.","Vous avez l'air européenne."
"I haven't been sleeping very much lately.","Je n'ai pas beaucoup dormi, ces {{c::derniers}} temps."
"Democracy is the {{c::basis}} of all free countries.","La démocratie est la base de tous les pays libres."
"You look {{c::european}}.","Vous avez l'air européen."
"Go ahead and take one.","{{c::vas-y}} et prends en un !"
"Tom {{c::announced}} that he was leaving the group.","Tom annonça qu'il quittait le groupe."
"He felt a {{c::sudden}} pain.","Il ressentit une douleur soudaine."
"I went to two {{c::concerts}} last week.","Je suis allé à deux concerts la semaine dernière."
