"English","French"
"I will show you some.","Je vais vous en montrer {{c::quelques-uns}}."
"Tom's dog has four legs.","Le chien de tom a quatre {{c::pattes}}."
"Come {{c::into}} the room.","Entre dans la pièce."
"Come into the room.","{{c::entre}} dans la pièce."
"I'm a dead duck!","Je suis fait comme un {{c::rat}} !"
"Did tom say where?","Tom a donné le nom de {{c::l'endroit}} ?"
"And what should we do?","Et que {{c::devrions-nous}} faire ?"
"I must make up for lost time.","Je dois {{c::rattraper}} le temps perdu."
"This coffee shop is cozy.","Ce café est {{c::confortable}}."
"Tom has beautiful blue eyes.","Tom a de {{c::magnifiques}} yeux bleus."
"This coffee is bitter.","Ce café est {{c::amer}}."
"It skyrocketed.","Il est monté en {{c::flèche}}."
"She cares about your {{c::safety}}.","Elle s'inquiète de ta sécurité."
"She {{c::lowered}} her voice.","Elle a baissé la voix."
"It smells like fish.","Ça {{c::sent}} le poisson."
"Not now, then when?","Pas maintenant, {{c::alors}} quand ?"
"My {{c::hobby}} is to cook.","Mon passe-temps est la cuisine."
"My hobby is to cook.","Mon {{c::passe-temps}} est la cuisine."
"The {{c::curry}} at this restaurant is good.","Le curry de ce restaurant est bon."
"He likes {{c::seafood}}.","Il apprécie les fruits de mer."
"Tom is not fond of {{c::pets}}.","Tom n'aime pas les animaux de compagnie."
"I want to talk to you about tomorrow.","Je veux vous parler à {{c::propos}} de demain."
"Who do you think the murderer is?","Qui, pensez-vous, est le {{c::meurtrier}} ?"
"This is the {{c::main}} street of this city.","C'est la rue principale de la ville."
"This is the main street of this city.","C'est la rue {{c::principale}} de la ville."
"The television is {{c::brand}} new.","Le téléviseur est tout neuf."
"I don't think anything {{c::changes}}.","Je ne crois pas que les choses changent."
"I don't think anything changes.","Je ne crois pas que les choses {{c::changent}}."
"I don't know if {{c::george}} is coming.","Je ne sais pas si george vient."
"I don't know if george is coming.","Je ne sais pas si {{c::george}} vient."
"Does truth matter?","Est-ce que la vérité {{c::importe}} ?"
"You're learning english.","Vous {{c::apprenez}} l'anglais."
"I need to make a lot of changes.","J'ai besoin de faire beaucoup de {{c::changements}}."
"This is the best restaurant i know of.","C'est le meilleur restaurant que je {{c::connaisse}}."
"The house is on fire.","La maison est en train de {{c::brûler}}."
"The house is burning.","La maison est en train de {{c::brûler}}."
"The house is burning!","La maison est en train de {{c::brûler}} !"
"They adore tom.","Elles {{c::adorent}} tom."
