"English","French"
"Everything went according to plan.","Tout s'est {{c::déroulé}} selon le plan."
"Everything went as planned.","Tout s'est {{c::déroulé}} selon le plan."
"I lied on my job application.","J'ai menti sur mon formulaire de {{c::candidature}} pour le poste."
"He gave his children a good education.","Il a donné une bonne {{c::éducation}} à ses enfants."
"Stop, {{c::it’s}} annoying.","Arrête, c'est agaçant."
"Tom needs open heart surgery.","Tom a besoin d'une {{c::opération}} à cœur ouvert."
"My grandmother has white hair.","Ma grand-mère a les cheveux {{c::blancs}}."
"You have to {{c::memorize}} this sentence.","Vous devez mémoriser cette phrase."
"White carpets are very hard to keep clean.","Il est très difficile de garder propres des tapis {{c::blancs}}."
"You must {{c::fulfill}} your duty.","Tu dois faire ton devoir."
"Which books do you like to read most?","{{c::quels}} livres aimes-tu le plus lire ?"
"I asked for a seat in the smoking {{c::section}}.","J'ai demandé un siège dans le compartiment fumeur."
"His manners aren't those of a gentleman.","Ses manières ne sont pas {{c::celles}} d'un gentleman."
"Don't forget to bring your student {{c::id}}.","N'oubliez pas d'apporter votre carte d'étudiant."
"Tatoeba is not your personal army.","Tatoeba n’est pas votre {{c::armée}} personnelle."
"Modern greek is beautiful, {{c::musical}} poetry.","Le grec moderne est une belle poésie musicale."
"The united {{c::nations}} building was built in 1952.","Le bâtiment des nations-unies fut construit en 1952."
"She burst into tears upon hearing the news.","Elle a fondu en larmes en {{c::entendant}} la nouvelle."
"All men are equal under the law.","Tous les hommes sont {{c::égaux}} au regard de la loi."
"They organized a {{c::traditional}} bread fair.","Ils ont organisé une foire de pain traditionnel."
"Tom is brain damaged.","Tom a subi des {{c::dommages}} au cerveau."
"{{c::beware}}! there's a car coming!","Attention ! il y a une voiture qui arrive !"
"This {{c::chemical}} is extremely dangerous.","Ce produit chimique est extrèmement dangereux."
"There are three stores in the mall.","Il y a trois magasins dans le centre {{c::commercial}}."
"He is preparing for the {{c::olympic}} games this year.","Il se prépare pour les jeux olympiques de cette année."
"If you die, everyone dies.","{{c::lorsqu'on}} meurt, tout le monde meurt."
"Your opinion {{c::carries}} some weight.","Son opinion a une certaine importance."
"She wanted an economy car.","Elle voulait une voiture {{c::économique}}."
"Can you name all the trees in the garden?","Peux-tu dire le nom de tous les {{c::arbres}} du jardin ?"
"How much do eggs cost?","Combien {{c::coûtent}} les œufs ?"
"We had a {{c::traditional}} church wedding.","Nous avons fait un mariage traditionnel à l'église."
"How much do the cookies cost?","Combien {{c::coûtent}} les biscuits ?"
"Farmers {{c::sow}} wheat in the spring.","Les fermiers sèment le blé au printemps."
"When was the last time you slept?","À quand {{c::remonte}} la dernière fois que tu as dormi ?"
"They are {{c::artists}}.","Ils sont artistes."
"They could've killed you.","Ils {{c::auraient}} pu vous tuer."
"I fell in love with her at first sight.","Je suis tombé amoureux d'elle au premier {{c::regard}}."
"It's popular among senior {{c::citizens}}.","C'est populaire chez les anciens."
"The majority of police officers are men.","La {{c::majorité}} des policiers sont des hommes."
"There is blood in my {{c::urine}}.","Il y a du sang dans mon urine."
"There's blood in my {{c::urine}}.","Il y a du sang dans mon urine."
"They greeted each other {{c::warmly}}.","Elles se souhaitèrent chaleureusement la bienvenue."
"I fell in love with her at first sight.","Je suis tombée amoureuse d'elle au premier {{c::regard}}."
"I'll be staying with my {{c::grandparents}} over christmas.","Je vais rester chez mes grands-parents pour noël."
"I wonder if my {{c::efforts}} will pay off.","Je me demande si mes efforts vont payer."
"He told the truth, otherwise he would have been punished.","Il a dit la vérité, {{c::sinon}} il aurait été puni."
"Is there much demand for these goods?","Y a-t-il beaucoup de demande pour ces {{c::marchandises}} ?"
"The tower stood among {{c::ruins}}.","La tour se dressait parmi les ruines."
"I like folk songs.","J'aime les chansons {{c::populaires}}."
"Sami hated {{c::muslims}}.","Sami détestait les musulmans."
"Proper {{c::id}} is required.","Une carte d'identité en règle est requise."
"Tom hasn't {{c::celebrated}} christmas for years.","Tom n'a pas fêté noël depuis des années."
"What other {{c::forms}} do i need to fill out?","Quels autres formulaires ai-je besoin de remplir ?"
"They told me {{c::they'd}} try to do that.","Ils m'ont dit qu'ils tenteraient de faire cela."
"They told me that {{c::they'd}} try to do that.","Ils m'ont dit qu'ils tenteraient de faire cela."
"She went away to italy.","Elle {{c::s’est}} en allée en italie."
"Where art {{c::thou}}?","Où es-tu ?"
"Sami was preparing to {{c::flee}} when the police arrived.","Sami s'apprêtait à fuir lorsque la police est arrivée."
"Some tv {{c::programs}} are interesting, and others are not.","Certains programmes tv sont intéressants, d'autres ne le sont pas."
"The {{c::goods}} will only be available to buy next weekend.","Les marchandises ne pourront être achetées que le week-end prochain."
"{{c::dinosaurs}} used to rule the earth.","Les dinosaures faisaient la loi sur terre."
"The pressure in one of the {{c::tyres}} is too high.","La pression d'un des pneus est trop élevée."
"I was surprised at the news of his sudden death.","J'ai été surpris par la nouvelle de son {{c::décès}} soudain."
"There are three intelligent {{c::species}} on the planet.","Il y a trois espèces intelligentes sur la planète."
"{{c::nuclear}} power is safe.","L'énergie nucléaire est sans risque."
"Nuclear power is safe.","L'énergie {{c::nucléaire}} est sans risque."
"{{c::it’s}} understood either way.","C’est compris d’une manière ou de l’autre."
"Brazil is the fifth biggest country in the world.","Le brésil est le {{c::cinquième}} plus grand pays au monde."
"All human {{c::beings}} have the same kind of body.","Tous les êtres humains ont le même type de corps."
