"English","French"
"I knew {{c::we'd}} find you.","Je savais que nous vous trouverions."
"He has quite a few {{c::records}}.","Il a pas mal d'enregistrements."
"Tom likes science {{c::fiction}}.","Tom aime la science-fiction."
"It {{c::thus}} follows that...","Il s'ensuit donc, que ..."
"Tom {{c::imagined}} the worst.","Tom imagina le pire."
"Tom {{c::tore}} up the paper.","Tom déchira le papier."
"Tom is an {{c::architect}}, right?","Tom est architecte, pas vrai?"
"Tom {{c::folded}} the paper.","Tom plia le papier."
"Ziri ate meat.","Ziri {{c::mangea}} de la viande."
"I thought this was {{c::settled}}.","Je croyais que c'était réglé."
"I thought this was settled.","Je croyais que c'était {{c::réglé}}."
"I thought that this was {{c::settled}}.","Je croyais que c'était réglé."
"I thought that this was settled.","Je croyais que c'était {{c::réglé}}."
"Ziri ate meat.","Ziri {{c::mangeait}} de la viande."
"I {{c::currently}} live in boston.","Je vis actuellement à boston."
"I currently live in boston.","Je vis {{c::actuellement}} à boston."
"I will manage. {{c::mark}} my words.","Je m'en débrouillerai. je vous le dis."
"She gave money.","Elle a {{c::donné}} de l'argent."
"I want what's best for you.","Je ne veux que {{c::ton}} bien."
"Come out from {{c::under}} the table!","Sors de sous la table !"
"I am proud of his {{c::honesty}}.","Je suis fier de son honnêteté."
"I am proud of his honesty.","Je suis fier de son {{c::honnêteté}}."
"The plan has {{c::failed}}.","Le plan a échoué."
"The plan has failed.","Le plan a {{c::échoué}}."
"You have everything.","Vous {{c::avez}} tout."
"I'm not apologizing.","Je ne {{c::présente}} pas mes excuses."
"Tom is fighting cancer.","Tom {{c::combat}} le cancer."
"I hate those {{c::kinds}} of answers.","Je déteste ce genre de réponses."
"Play the part of {{c::hamlet}}.","Joue le rôle de hamlet."
"I'm going to {{c::build}} a fire.","Je vais faire un feu."
"I'm going to build a fire.","Je vais faire un {{c::feu}}."
"The price of gas is {{c::rising}}.","Le prix de l'essence augmente."
"The {{c::petrol}} price is going up.","Le prix de l'essence augmente."
"The price of petrol is {{c::rising}}.","Le prix de l'essence augmente."
"What {{c::nationality}} are you?","De quelle nationalité es-tu ?"
"What nationality are you?","De quelle {{c::nationalité}} es-tu ?"
"She {{c::showed}} it to me.","Elle me le montra."
"She showed it to me.","Elle me le {{c::montra}}."
"I thought i was going to die.","Je pensais que {{c::j'allais}} mourir."
"Ziri ate pizza.","Ziri {{c::mangea}} de la pizza."
"I didn't think you would come.","Je ne pensais pas que tu {{c::viendrais}}."
"I didn't think you'd be coming.","Je ne pensais pas que tu {{c::viendrais}}."
"I prefer {{c::riding}} to walking.","Je préfère conduire à marcher."
"I thought you weren't coming.","Je pensais que tu ne {{c::venais}} pas."
"I didn't think you were coming.","Je ne pensais pas que tu {{c::venais}}."
"The price {{c::rose}}.","Le prix a augmenté."
"The price rose.","Le prix a {{c::augmenté}}."
"I thought it was {{c::hilarious}}.","Je pensai que c'était hilarant."
"It's great to meet you.","C'est {{c::super}} de vous rencontrer."
"No one had {{c::umbrellas}}.","Personne n'avait de parapluie."
"I can't {{c::collect}} my thoughts.","Je ne retrouve pas mes idées."
"That was to be expected.","C'était à {{c::prévoir}}."
"Don't forget to post the letter.","N'oublie pas de {{c::poster}} la lettre."
"Don't forget to send the letter.","N'oublie pas de {{c::poster}} la lettre."
"Don't forget to mail the letter.","N'oublie pas de {{c::poster}} la lettre."
