"English","French"
"I haven't seen you for {{c::ages}}.","Ça fait un bail..."
"It's been {{c::ages}}!","Ça fait un bail !"
"You have the same {{c::racket}} as i have.","J'ai la même raquette que toi."
"You have the same racket as i have.","J'ai la même {{c::raquette}} que toi."
"I can't pronounce this {{c::girl's}} name!","Je ne peux pas prononcer le nom de cette fille!"
"I can't pronounce this girl's name!","Je ne peux pas {{c::prononcer}} le nom de cette fille!"
"Do you remember how this movie {{c::ends}}?","Tu te souviens de la fin de ce film ?"
"I don't care what happens.","Je me fiche de ce {{c::qu’il}} se passe."
"Tom does not have access to the database.","Tom n'a pas {{c::accès}} à la base de données."
"I can't see the stage well from this seat.","De cette place, je ne peux pas voir la {{c::scène}}."
"{{c::luckily}} she did not die.","Heureusement elle n'est pas morte."
"Luckily she did not die.","{{c::heureusement}} elle n'est pas morte."
"{{c::fortunately}}, she didn't die.","Heureusement elle n'est pas morte."
"He's selling flowers.","Il {{c::vend}} des fleurs."
"I'm sorry if i {{c::snapped}} at you.","Je suis désolée de m'en être pris à vous."
"I'm your {{c::biggest}} fan.","Je suis votre plus grand fan."
"He has unruly hair.","Il a les cheveux en {{c::bataille}}."
"This is a private {{c::chat}} room.","C'est une salle de chat privée."
"Has he {{c::completed}} the form?","A-t-il rempli le formulaire ?"
"I paid him on the {{c::spot}} for his work.","Je le payai sur-le-champ pour son travail."
"The car came to a {{c::smooth}} stop.","La voiture s'arrêta doucement."
"{{c::meg}} was happy about meeting tom again.","Meg était heureuse de retrouver tom."
"Meg was happy about meeting tom again.","{{c::meg}} était heureuse de retrouver tom."
"You must be cautious.","Il vous faut être {{c::prudents}}."
"Jean looked at the {{c::hen}}.","Jean a regardé la poule."
"Jean looked at the hen.","Jean a regardé la {{c::poule}}."
"We're the last.","Nous sommes les {{c::derniers}}."
"Tom's room is always {{c::neat}}.","La chambre de tom est toujours bien rangée."
"Tom fainted at the sight of the {{c::needle}}.","Tom s'est évanoui à la vue de l'aiguille."
