"English","French"
"You've got some {{c::brass}}.","Vous avez un certain culot !"
"He is quite satisfied with his {{c::income}}.","Il est tout à fait satisfait de ses revenus."
"Each {{c::individual}} is different.","Chaque personne est différente."
"I never cut my nails at night.","Je ne me coupe jamais les {{c::ongles}} le soir."
"The library is on the second floor.","La bibliothèque est au premier {{c::étage}}."
"The library is on the first floor.","La bibliothèque est au premier {{c::étage}}."
"They are taking math classes.","Ils {{c::prennent}} des cours de mathématiques."
"Black {{c::becomes}} you.","Le noir te va bien."
"It was a {{c::tradition}}.","C'était une tradition."
"Don't talk {{c::unless}} you can improve the silence.","Ne parlez pas à moins de pouvoir améliorer le silence."
"He visited many countries in {{c::asia}}.","Il a visité beaucoup de pays en asie."
"I will try to live up to your {{c::expectations}}.","J'essaierai d'être à la hauteur de vos attentes."
"He studied the flight of birds.","Il a étudié le vol des {{c::oiseaux}}."
"Will you please wait on me, miss?","Pourriez-vous me servir, {{c::mademoiselle}}, je vous prie ?"
"What do you wish to order, {{c::gentlemen}}?","Que souhaitez-vous commander, messieurs ?"
"Give my {{c::regards}} to your parents.","Passe le bonjour à tes parents."
"So many people are starving to death in the country.","Tant de personnes {{c::meurent}} de faim dans le pays."
"There are many {{c::monkeys}} on the mountain.","Il y a beaucoup de singes dans la montagne."
"There are many monkeys on the mountain.","Il y a beaucoup de {{c::singes}} dans la montagne."
"Japan has a lot of beautiful mountains.","Le japon possède beaucoup de belles {{c::montagnes}}."
"It's quarter to two.","Il est deux heures moins le {{c::quart}}."
"It's a quarter to two.","Il est deux heures moins le {{c::quart}}."
"There's been a lot of rain this month.","Il a plu beaucoup ce {{c::mois-ci}}."
"Tom's body was never found.","Le corps de tom n'a jamais été {{c::retrouvé}}."
"I am thinking of closing my {{c::savings}} account.","Je pense clôturer mon compte d'épargne."
"I always drink two {{c::cups}} of coffee in the morning.","Je prends toujours deux tasses de café le matin."
"I swam toward the {{c::shore}}.","J'ai nagé vers la côte."
"My daughter is in {{c::labor}}.","Ma fille est en couches."
"He set off at 4 a.{{c::m}}.","Il est parti à 4h du matin."
"Don't be so {{c::harsh}} with her.","Ne soyez pas si dur avec elle."
"{{c::meg}} bought a can of tomatoes.","Meg a acheté une boîte de tomates."
"Meg bought a can of tomatoes.","{{c::meg}} a acheté une boîte de tomates."
"{{c::why's}} the bedroom door closed?","Pourquoi est-ce que la porte de la chambre est fermée ?"
"I {{c::stretched}} out my legs.","J'ai étendu les jambes."
"I want it to look like a {{c::robbery}}.","Je voudrais que ça apparaisse comme un cambriolage."
"It has an {{c::unpleasant}} taste.","Cela a un goût désagréable."
"Most of the people i work with can speak french.","La plupart de mes {{c::collègues}} parlent français."
