"English","French"
"The {{1::cave}} is easy to get to.","La grotte est facile d'accès."
"The feeling was {{1::mutual}}.","Le sentiment était mutuel."
"He is always as busy as a {{1::bee}}.","Il est toujours très occupé."
"The {{1::server}} was down.","Le serveur était déprimé."
"I am strongly {{1::opposed}} to a compromise.","Je suis farouchement opposé à un compromis."
"I forgot to send you an {{1::e-mail}}.","J'ai oublié de t'envoyer un courriel."
"The letter was written.","La lettre était {{1::écrite}}."
"I don't need to know every single {{1::detail}}.","Je n'ai pas besoin de connaître chaque détail."
"I don't need to know every single detail.","Je n'ai pas besoin de connaître chaque {{1::détail}}."
"{{1::press}} the button.","Appuyez sur le bouton."
"{{1::press}} the button.","Appuie sur le bouton."
"Tom turned off the lights.","Tom a éteint les {{1::lumières}}."
"The next sentence is {{1::false}}.","La phrase suivante est fausse."
"The next sentence is false.","La phrase {{1::suivante}} est fausse."
"Sit on the {{1::bench}}.","Asseyez-vous sur le banc."
