"English","French"
"That word is of greek {{1::origin}}.","Ce mot est d'origine grecque."
"The stream {{1::flows}} into the pond.","Le ruisseau coule dans l'étang."
"The stream flows into the pond.","Le {{1::ruisseau}} coule dans l'étang."
"Do you {{1::regularly}} read the bible?","Est-ce que tu lis régulièrement la bible ?"
"There was a {{1::sudden}} change in the situation.","Il y eut un soudain revirement de la situation."
"Spain has been a democracy since 1975.","{{1::l'espagne}} est une démocratie depuis 1975."
"What is the {{1::main}} purpose of your studying english?","Quel est l'objectif principal de votre apprentissage de l'anglais ?"
"It's very {{1::humid}}.","C'est très humide."
"All the signs are that tom is getting better.","Tout {{1::indique}} que tom va mieux."
"What are you doing, {{1::darling}}?","Qu'êtes-vous en train de faire, mon chéri ?"
"I'll be gone for an entire week.","Je serai parti pour une semaine {{1::entière}}."
"They're reading a book.","Ils {{1::lisent}} un livre."
"He died {{1::previous}} to my arrival.","Il est mort avant mon arrivée."
"We have a wide choice of {{1::fruits}} at the supermarket.","Le supermarché offre un grand assortiment de fruits."
"This {{1::tyre}} is fairly worn.","Ce pneu est plutôt usé."
"Is this {{1::software}} worth it?","Est-ce que ce logiciel vaut le coup ?"
"It must have rained during the night.","Il a dû pleuvoir {{1::durant}} la nuit."
"It must've rained during the night.","Il a dû pleuvoir {{1::durant}} la nuit."
"I'm at a loss for words.","Les mots me {{1::manquent}}."
"Words fail me.","Les mots me {{1::manquent}}."
"It's the {{1::largest}} in the world.","C'est le plus grand au monde."
"I don't know where my keys are.","Je ne sais pas où se {{1::trouvent}} mes clés."
"I've been working since i was {{1::sixteen}} years old.","Je travaille depuis mes seize ans."
"Tomorrow i will do a new {{1::activity}}.","Demain je vais faire une nouvelle activité."
"{{1::michael}} jackson has died.","Michael jackson est mort."
"{{1::michael}} jackson died.","Michael jackson est mort."
"What car do you drive?","Vous {{1::conduisez}} quelle voiture ?"
"Crossing that {{1::desert}} is dangerous.","Traverser ce désert est dangereux."
"All this {{1::brings}} up new questions.","Tout ceci apporte de nouvelles questions."
"He held her tightly.","Il l'a {{1::fermement}} tenue."
"I had better {{1::chain}} up the dog so that he won't bite.","Je devrais attacher le chien pour qu’il ne morde pas."
"The house that tom built is really nice.","La maison que tom a {{1::construite}} est vraiment jolie."
"The house tom built is really nice.","La maison que tom a {{1::construite}} est vraiment jolie."
"Rome is an old city.","Rome est une ville {{1::ancienne}}."
"Rome is an ancient city.","Rome est une ville {{1::ancienne}}."
"Don't interfere in other people's {{1::affairs}}.","Ne vous mêlez pas des affaires des autres."
