"English","French"
"Let's go straight to the beach.","Allons {{c::directement}} à la plage !"
"I haven't gotten around to doing it yet.","Je ne suis pas encore {{c::parvenu}} à le faire."
"Fill this out, please.","{{c::remplis}} ceci, je te prie !"
"It's questionable.","C'est sujet à {{c::débat}}."
"The contents of the letter were secret.","Le {{c::contenu}} de la lettre était secret."
"He was patience {{c::itself}}.","Il était la patience personnifiée."
"You don't get enough exercise.","Vous ne faites pas assez {{c::d'exercice}}."
"I am eating {{c::fried}} fish.","Je mange du poisson pané."
"Don't {{c::compare}} yourselves to others.","Ne vous comparez pas aux autres."
"You {{c::concentrated}}.","Tu te concentrais."
"I'll meet you at the {{c::usual}} place.","Je te retrouverai à l'endroit habituel."
"Dinner's at six.","Le dîner est à {{c::six}} heures."
"A spider isn't an {{c::insect}}.","L'araignée n'est pas un insecte."
"I was on a trip to india.","Je faisais un voyage en {{c::inde}}."
"The climate here is {{c::mild}}.","Le climat ici est doux."
"The climate here is mild.","Le {{c::climat}} ici est doux."
"Tom was surprised by mary's reaction.","Tom fut surpris de la {{c::réaction}} de mary."
"Black {{c::suits}} you.","Le noir vous va bien."
"I went out even {{c::though}} it was raining.","Je sortis, bien qu'il plut."
"I won't work overtime today.","Je ne ferai pas d'heures {{c::supplémentaires}} aujourd'hui."
"I'm buying myself a new {{c::pair}} of shoes.","Je m'achète une nouvelle paire de chaussures."
