"English","French"
"The cake was {{c::crawling}} with ants.","Le gâteau grouillait de fourmis."
"Give me the cup of coffee!","{{c::passe-moi}} la tasse de café !"
"I want to {{c::retire}}.","Je veux partir à la retraite."
"That was tom's cousin.","Ce fut le {{c::cousin}} de tom."
"Sit {{c::beside}} me.","Asseyez-vous à côté de moi !"
"Sit beside me.","{{c::assieds-toi}} à côté de moi !"
"The market rallied.","Le marché a {{c::repris}}."
"You can't miss it.","Vous ne pouvez pas le {{c::manquer}}."
"How tall you are!","Que vous êtes {{c::grands}} !"
"How big you are!","Que vous êtes {{c::grands}} !"
"Does the bus have a {{c::toilet}}?","Le car dispose-t-il de toilettes ?"
"You can't miss it.","Vous ne pouvez pas le {{c::rater}}."
"You cannot miss it.","Vous ne pouvez pas le {{c::rater}}."
"I don't know three {{c::languages}}.","Je ne connais pas trois langues."
"I don't know three languages.","Je ne connais pas trois {{c::langues}}."
"Tom crossed the room.","Tom {{c::traversa}} la pièce."
"How tall you are!","Que vous êtes {{c::grandes}} !"
"How big you are!","Que vous êtes {{c::grandes}} !"
"You can't deny that.","Vous ne pouvez pas le {{c::nier}}."
"Light comes from the {{c::east}}.","La lumière vient de l'est."
"Light comes from the east.","La lumière vient de {{c::l'est}}."
"I was in good {{c::spirits}}.","J'étais de bonne humeur."
"{{c::cairo}} has changed.","Le caire a changé."
"Cairo has changed.","Le {{c::caire}} a changé."
"Mary doesn't waste time.","Marie ne {{c::perd}} pas de temps."
"Do you think i'm pretty?","Pensez-vous que je sois {{c::mignonne}} ?"
"Sorry, but i don't understand.","{{c::excusez-moi}} mais je ne comprends pas."
"I'm sorry, but i don't understand.","{{c::excusez-moi}} mais je ne comprends pas."
"Tom {{c::searched}} the room.","Tom fouilla la pièce."
"You pay at the {{c::till}}.","Vous payez à la caisse."
"Tom is going nuts.","Tom {{c::perd}} la tête."
"Tom {{c::searched}} the room.","Tom inspecta la pièce."
"I don't believe in {{c::ghosts}}.","Je ne crois pas aux fantômes."
"I don't believe in ghosts.","Je ne crois pas aux {{c::fantômes}}."
"Don't you just love a {{c::mystery}}?","N'adorez-vous pas les mystères ?"
"Don't you just love a {{c::mystery}}?","N'adores-tu pas les mystères ?"
"The {{c::lights}} have just gone out.","La lumière vient de s'éteindre."
"You {{c::mustn't}} touch it.","Vous ne devez pas le toucher."
"The ship {{c::sank}}.","Le bateau a coulé."
"Just get off the {{c::stage}}.","Descends simplement de la scène !"
"I am an office {{c::worker}}.","J'ai un emploi de bureau."
"Is he aware of the {{c::difficulty}}?","Est-il conscient de la difficulté ?"
"I don't believe in {{c::banks}}.","Je ne crois pas aux banques."
