"English","French"
"The doctor {{c::examined}} the baby.","Le médecin examina le bébé."
"He is the boss of our {{c::department}}.","C'est le patron de notre département."
"I don't know because i wasn't there.","Je ne sais pas {{c::car}} je n'étais pas là."
"It's human nature.","C'est la nature {{c::humaine}}."
"His car has no {{c::wheels}}.","Sa voiture n'a pas de roues."
"It won't take much time.","Ça ne {{c::prendra}} pas beaucoup de temps."
"The cat is eating the {{c::mouse}}.","Le chat mange la souris."
"He {{c::finds}} fault with everything i say.","Il critique tout ce que je dis."
"He is the boss of our {{c::department}}.","C'est le chef de notre section."
"He's got a certain {{c::charm}}.","Il a un certain charme."
"He has a certain {{c::charm}}.","Il a un certain charme."
"It has a certain {{c::charm}}.","Il a un certain charme."
"We raise beautiful {{c::rabbits}}.","Nous élevons de beaux lapins."
"A {{c::frog}} came out of the water.","Une grenouille sortit de l'eau."
"She knows i love her {{c::deeply}}.","Elle sait que je l'aime profondément."
"The cat is watching the {{c::mouse}}.","Le chat regarde la souris."
"I suggested postponing the meeting.","J'ai suggéré de {{c::reporter}} la réunion."
"{{c::wherever}} i may go, i will get lost.","Où que j'aille, je me perdrai."
"I fell from a tree.","Je suis tombé d'un {{c::arbre}}."
"Something wasn't right.","Quelque chose {{c::n'allait}} pas."
"Something was wrong.","Quelque chose {{c::n'allait}} pas."
"He took out one egg.","Il a sorti un {{c::œuf}}."
"Let's take a {{c::group}} picture.","Prenons une photo de groupe."
"I have a book in my hand.","J'ai un livre à la {{c::main}}."
"Tom {{c::trusts}} us.","Tom nous fait confiance."
"I'll be a half hour late.","J'aurai une {{c::demi-heure}} de retard."
"I was in the room.","J'étais dans la {{c::pièce}}."
