"English","French"
"Milk doesn't {{c::mix}} with water.","Le lait ne se mélange pas à l'eau."
"On the whole, i agree with you.","Dans {{c::l'ensemble}}, je suis d'accord avec vous."
"Where's the {{c::nearest}} restaurant?","Où est le restaurant le plus proche ?"
"He is sensitive to criticism.","Il est sensible aux {{c::critiques}}."
"There are a lot of {{c::parks}} in london.","Il y a beaucoup de parcs à londres."
"He has access to the american embassy.","Il a accès à {{c::l'ambassade}} américaine."
"That's not being advertised.","Ils n'en font pas la {{c::publicité}}."
"What do {{c::bees}} eat?","De quoi se nourrissent les abeilles ?"
"Do you like roses?","Tu aimes les {{c::roses}} ?"
"I would {{c::tend}} to agree with that.","Je suis plutôt d'accord avec cela."
