"English","French"
"Don't you talk back to me.","N'ayez pas le {{c::front}} de me répondre !"
"This is in {{c::kabylie}}.","C'est en kabylie."
"This is in kabylie.","C'est en {{c::kabylie}}."
"It's in {{c::kabylia}}.","C'est en kabylie."
"It's in kabylia.","C'est en {{c::kabylie}}."
"I took the {{c::liberty}} of calling her.","J'ai pris la liberté de l'appeler."
"I'll help you to the best of my {{c::ability}}.","Je vous aiderai du mieux que je peux."
"She is {{c::herself}} again.","Elle est à nouveau elle-même."
"She is herself again.","Elle est à nouveau {{c::elle-même}}."
"Don't make a {{c::scene}} in public.","Ne fais pas de scène en public."
"Don't make a scene in public.","Ne fais pas de {{c::scène}} en public."
"Don't you talk back to me.","N'aie pas le {{c::front}} de me répondre !"
"She's wearing a lot of jewellery.","Elle porte beaucoup de {{c::bijoux}}."
"She wears a lot of jewellery.","Elle porte beaucoup de {{c::bijoux}}."
"She wears a lot of {{c::jewelry}}.","Elle porte beaucoup de bijoux."
"She wears a lot of jewelry.","Elle porte beaucoup de {{c::bijoux}}."
"I don't want to work overtime.","Je ne veux pas faire d'heures {{c::supplémentaires}}."
"The bird is in the sky.","{{c::l'oiseau}} est dans le ciel."
"Stop talking to me about {{c::marika}}.","Ne me parle plus de marika."
"She wears a lot of {{c::makeup}}.","Elle porte beaucoup de maquillage."
"It's in {{c::pieces}}.","C'est en morceaux."
"It's in pieces.","C'est en {{c::morceaux}}."
"{{c::you're}} not like me.","Vous n'êtes pas comme moi."
"I wasn't here last {{c::year}}.","Je n'étais pas ici l'année dernière."
"I don't like his rude {{c::manner}}.","Je n'aime pas sa façon grossière."
"I don't like his rude manner.","Je n'aime pas sa façon {{c::grossière}}."
"Don't let go. hold on {{c::tight}}.","Ne lâche pas ! tiens bon !"
"He is {{c::facing}} many difficulties.","Il est confronté à de nombreuses difficultés."
"It's made of {{c::leather}}.","C'est en cuir."
"It's made of leather.","C'est en {{c::cuir}}."
"Tom is obviously a jerk.","Tom est clairement un {{c::imbécile}}."
"That {{c::troubles}} me least of all.","C'est le cadet de mes soucis."
"We stand for democracy.","Nous prenons la {{c::défense}} de la démocratie."
"This is the final {{c::straw}}.","C'est la goutte d'eau."
"He has a camera.","Il a un {{c::appareil}} photo."
"Tom is a wonderful dancer.","Tom est un merveilleux {{c::danseur}}."
"I don't know what to do from now on.","Je ne sais pas quoi faire {{c::ensuite}}."
"I don't know what to do next.","Je ne sais pas quoi faire {{c::ensuite}}."
"He likes animals.","Il aime les {{c::animaux}}."
"I couldn't {{c::prevent}} tom from leaving.","Je n'ai pu empêcher tom de partir."
"Tom isn't on facebook.","Tom n'est pas sur {{c::facebook}}."
"War is hell.","La guerre, c'est {{c::l'enfer}}."
"She sat next to me.","Elle {{c::s'assit}} près de moi."
"Are you in favor of {{c::independence}}?","Êtes-vous en faveur de l'indépendance ?"
"Day {{c::gives}} way to night.","Le jour cède à la nuit."
"She {{c::filled}} the glass with wine.","Elle emplit le verre de vin."
"Tom {{c::acted}} alone.","Tom a agi seul."
"Tom acted alone.","Tom a {{c::agi}} seul."
"Tom is one hard bastard.","Tom est un {{c::sacré}} connard."
"Tom is human {{c::trash}}.","Tom est un déchet humain."
"Tom is a {{c::regular}} customer.","Tom est un client régulier."
"He is used to such {{c::situations}}.","Il est habitué à de telles situations."
"Tom was born on christmas {{c::eve}}.","Tom est né la veille de noël."
"I'll show my {{c::album}} to you.","Je te montrerai mon album."
"I think this is totally absurd.","Je pense que c'est totalement {{c::absurde}}."
"I'm working for a trading firm.","Je travaille pour une entreprise de {{c::commerce}}."
"Tom is a professional {{c::killer}}.","Tom est un tueur professionnel."
"{{c::delight}} is the opposite of sorrow.","Le plaisir est à l'opposé de la tristesse."
"He told us to keep quiet.","Il nous dit de rester {{c::calmes}}."
"I want to draw a {{c::sunset}}.","Je veux dessiner un coucher de soleil."
"The {{c::sheet}} is on the bed.","Le drap est sur le lit."
"Tom had to bite the {{c::bullet}}.","Tom a dû encaisser."
"She cares about your {{c::safety}}.","Elle s'inquiète de votre sécurité."
"This {{c::textbook}} is good.","Ce manuel est bon."
"This textbook is good.","Ce {{c::manuel}} est bon."
"The pilot {{c::closes}} the door.","Le pilote ferme la porte."
"The pilot closes the door.","Le {{c::pilote}} ferme la porte."
"She cleaned the house.","Elle a {{c::nettoyé}} la maison."
