"English","French"
"You lost the battle.","Vous avez perdu la {{c::bataille}}."
"That town is two {{c::miles}} away.","Cette ville est distante de 2 miles."
"{{c::inflation}} is down.","L'inflation a diminué."
"It's a scorcher!","Qu’est-ce que ça {{c::tape}} !"
"The sky grew {{c::darker}} and {{c::darker}}.","Le ciel s'assombrit de plus en plus."
"The {{c::helicopter}} took off.","L'hélicoptère a décollé."
"He's behaving weirdly.","Il se {{c::comporte}} de façon bizarre."
"He's behaving oddly.","Il se {{c::comporte}} de façon bizarre."
"{{c::it'd}} be easy to do that.","Ce serait facile de faire ça."
"He always {{c::arrives}} on time.","Il arrive toujours à l'heure."
"Are you a police {{c::officer}}?","T'es un policier ?"
"I'm going to do that in the morning.","Je vais faire ça dans la {{c::matinée}}."
"Maybe it's {{c::destiny}}.","Peut-être est-ce le destin."
"Tom {{c::addressed}} that point.","Tom a abordé ce point."
"What's your dream job?","Quel est le {{c::métier}} de tes rêves ?"
"Tom is unable to {{c::cope}} with stress.","Tom n'est pas capable de gérer le stress."
