"English","French"
"Tom bought three umbrellas.","Tom a acheté trois {{1::parapluies}}."
"I got pulled over for a {{1::speeding}} ticket.","Je me suis fait arrêter pour excès de vitesse."
"He beat the dog with a stick.","Il frappa le chien avec un {{1::bâton}}."
"So many men, so many {{1::minds}}.","À chaque homme sa façon de penser."
"There's a {{1::crop}} circle in the field.","Il y a un agroglyphe dans le champ."
"I never murdered anybody.","Je n'ai jamais {{1::assassiné}} qui que ce soit."
"We reached the station on time.","Nous sommes {{1::parvenus}} à la gare à temps."
"No flowery path guides to glory.","Aucun chemin de fleurs ne conduit à la {{1::gloire}}."
"From what material is the jacket made?","De quel {{1::tissu}} la veste est-elle faite ?"
"One plus two equals three.","Un plus deux est {{1::égal}} à trois."
"One {{1::plus}} two is equal to three.","Un plus deux est égal à trois."
"One plus two is equal to three.","Un plus deux est {{1::égal}} à trois."
"Thank you for the {{1::detailed}} answer.","Merci pour la réponse détaillée."
"Knowledge of foreign languages is useful for everyone.","La connaissance de langues {{1::étrangères}} est utile à tous."
"We were {{1::passengers}}.","Nous étions passagers."
"We were passengers.","Nous étions {{1::passagers}}."
"He talks to plants.","Il parle aux {{1::plantes}}."
"The {{1::lions}} are in the cage.","Les lions sont dans la cage."
"This is the book i want to buy.","C'est le livre dont je veux faire {{1::l'acquisition}}."
"Make sure he doesn't do anything stupid.","{{1::assurez-vous}} qu'il ne fasse rien de stupide."
"I've never gotten a {{1::speeding}} ticket.","Je n'ai jamais eu de contravention pour excès de vitesse."
"Who published this book?","Qui a {{1::publié}} ce livre ?"
"His failure is due to his ignorance.","Son échec vient de son {{1::ignorance}}."
"This class is {{1::composed}} of 35 pupils.","Cette classe se compose de 35 élèves."
"I'm always {{1::confusing}} john with paul.","Je confonds toujours john et paul."
"He was caught for {{1::speeding}}.","Il a été arrêté pour excès de vitesse."
"Thousands of people were there.","Des {{1::milliers}} de gens étaient là."
"I don't know where we'll live next year.","Je ne sais pas où nous serons {{1::l'an}} prochain."
"The {{1::u}}.s. is a service economy.","Les états-unis ont une économie de services."
"They wear very little {{1::clothing}}.","Ils portent très peu de vêtements."
"They wear very little clothing.","Ils {{1::portent}} très peu de vêtements."
"I reached {{1::nagoya}} early this morning.","Je suis arrivé à nagoya tôt ce matin."
"We were absent.","Nous étions {{1::absents}}."
"Since there were no {{1::taxis}}, i had to walk.","Comme il n'y avait pas de taxis, je dus marcher."
"Don't leave valuable {{1::items}} in a car.","Ne laissez pas d'objets de valeur dans une voiture."
"How long did you stay?","Combien de temps y as-tu {{1::séjourné}} ?"
"{{1::although}} he says it, she will do it.","Bien qu'il le dise, elle le fera."
"He turned his back on the old {{1::tradition}}.","Il a tourné le dos à la vieille tradition."
"The wind blew the umbrella out of her hand.","Le vent a {{1::arraché}} le parapluie de ses mains."
"We were {{1::farmers}}.","Nous étions agriculteurs."
"Can you sew a button on?","Vous savez {{1::coudre}} un bouton ?"
"The sun is shining above our {{1::heads}}.","Le soleil brille au-dessus de nos têtes."
"This came like a bolt from the blue.","C'est arrivé comme un coup de {{1::tonnerre}}."
"He {{1::advanced}} his departure by two days.","Il avança son départ de deux jours."
"She has survived three {{1::wars}}.","Elle a survécu à trois guerres."
"He built on his father's fortune.","Il a construit sur la {{1::fortune}} de son père."
"Your {{1::car's}} on fire.","Ta voiture est en feu."
"He bought us some drinks.","Il nous a payé quelques {{1::verres}}."
"I knew we should've done that.","Je savais que nous {{1::aurions}} dû faire cela."
"{{1::although}} it was raining, i had to go out.","Bien qu'il plût, je devais sortir."
"Tom has a loose tooth.","Tom a une {{1::dent}} qui bouge."
"She's gone to the {{1::stadium}}.","Elle est allée au stade."
"She's gone to the stadium.","Elle est allée au {{1::stade}}."
"He kissed me on the cheek.","Il {{1::m’a}} embrassé sur la joue."
"The price of these shoes has been {{1::reduced}}.","Le prix de ces chaussures a été réduit."
"The price of these shoes has been reduced.","Le prix de ces chaussures a été {{1::réduit}}."
"Kate was forced to read the book.","{{1::kate}} a été forcée de lire le livre."
"I myself have never seen a {{1::ufo}}.","Je n'ai personnellement jamais vu d'ovni."
"{{1::charles}} has to go to the hospital.","Il faut que charles aille à l'hôpital."
"The hotel is {{1::located}} on the mountain.","L'hôtel est situé sur la montagne."
"Tom has been acting strangely lately.","{{1::dernièrement}}, tom a un comportement étrange."
"Read {{1::chapter}} 4 for friday.","Lis le chapitre 4 pour vendredi."
"Tom swam with the {{1::dolphins}}.","Tom nagea avec les dauphins."
"There are a lot of {{1::earthquakes}} in japan.","Il y a beaucoup de séismes au japon."
"He pushed me {{1::gently}}.","Il m'a poussé gentiment."
"He pushed me gently.","Il m'a poussé {{1::gentiment}}."
