"English","French"
"He has three {{c::daughters}}.","Il a trois filles."
"He has three daughters.","Il a trois {{c::filles}}."
"I'll take the {{c::stairs}}.","Je vais prendre les escaliers."
"I'll take the stairs.","Je vais prendre les {{c::escaliers}}."
"Why don't you pull over?","Pourquoi ne pas te {{c::ranger}} ?"
"Everybody thought so.","Tout le monde le {{c::pensait}}."
"The man died.","{{c::l'homme}} est mort."
"I don't {{c::shave}} my legs.","Je ne me rase pas les jambes."
"We're tom's parents.","Nous sommes les {{c::parents}} de tom."
"It's on the sofa.","C'est sur le {{c::canapé}}."
"I suggest you go {{c::west}}.","Je vous suggère d'aller à l'ouest."
"{{c::unfortunately}}, i don't remember anything.","Malheureusement, je ne me souviens de rien."
"Unfortunately, i don't remember anything.","{{c::malheureusement}}, je ne me souviens de rien."
"Tom {{c::grabbed}} mary's hand.","Tom attrapa la main de mary."
"I want to be a {{c::goat}}.","Je veux devenir une chèvre."
"I want to be a goat.","Je veux devenir une {{c::chèvre}}."
"Tom resumed speaking.","Tom a {{c::repris}} la parole."
"{{c::knowing}} is power.","Le savoir est une force."
"I want to become a witch.","Je veux devenir une {{c::sorcière}}."
"I didn't enjoy this {{c::group}}.","Je ne suis pas apprécié ce groupe."
"Tom painted the fence.","Tom a peint la {{c::clôture}}."
"Man has the {{c::ability}} to speak.","L'homme a la capacité de parler."
"Man has the ability to speak.","L'homme a la {{c::capacité}} de parler."
"{{c::everyone's}} going to know it.","Tout le monde le saura."
"I'm not {{c::healthy}}.","Je ne suis pas en bonne santé."
"This feels like {{c::silk}}.","Ça a le toucher de la soie."
"Allow me to introduce {{c::mayuko}} to you.","Permettez-moi de vous présenter mayuko."
"Allow me to introduce mayuko to you.","Permettez-moi de vous présenter {{c::mayuko}}."
"He has a good memory.","Il a bonne {{c::mémoire}}."
"I'm the {{c::tallest}} one in the class.","Je suis le plus grand de la classe."
"The game is not over.","La {{c::manche}} n'est pas terminée."
