"English","French"
"Are you home?","{{c::êtes-vous}} à la maison ?"
"He is of {{c::royal}} blood.","Il est de sang royal."
"He is guilty of {{c::murder}}.","Il est coupable de meurtre."
"He is guilty of murder.","Il est coupable de {{c::meurtre}}."
"I can follow you {{c::partly}}.","Je vous suis en partie."
"Don't give it to him.","Ne le lui {{c::donne}} pas."
"He is german by {{c::birth}}.","Il est allemand de naissance."
"He is german by birth.","Il est allemand de {{c::naissance}}."
"He has no {{c::conscience}}.","Il est dépourvu de conscience."
"He is to blame for the {{c::failure}}.","Il est responsable de l'échec."
"No {{c::touching}}!","Ne touche pas à ça !"
"You're the {{c::master}}.","C'est vous la maîtresse."
"You're the master.","C'est vous la {{c::maîtresse}}."
"I have no {{c::intention}} of staying.","Je n'ai pas l'intention de rester."
"I have no intention of staying.","Je n'ai pas {{c::l'intention}} de rester."
"He's a car {{c::salesman}}.","Il est vendeur de voitures."
"He's {{c::keen}} on sports.","Il est féru de sport."
"{{c::age}} doesn't matter.","L'âge ne compte pas."
"Age doesn't matter.","{{c::l'âge}} ne compte pas."
"He is suspected of {{c::robbery}}.","Il est suspecté de vol."
"He is the {{c::captain}} of the team.","Il est capitaine de l'équipe."
"He is the captain of the team.","Il est {{c::capitaine}} de l'équipe."
"I'm absolutely {{c::burnt}} out.","Je suis complètement épuisé."
"Do you {{c::recall}} that?","Vous en souviendrez-vous ?"
"I happened {{c::upon}} it.","Je suis tombé dessus."
"I have too much {{c::stuff}}!","J'ai trop de trucs !"
"I have too much stuff!","J'ai trop de {{c::trucs}} !"
"He has a {{c::generous}} nature.","Il est de nature généreuse."
"He is crazy about {{c::jazz}}.","Il est dingue de jazz."
"He is crazy about jazz.","Il est dingue de {{c::jazz}}."
"He has a friendly {{c::nature}}.","Il est de nature amicale."
"Don't go back to sleep!","Ne {{c::retourne}} pas dormir !"
"He is a greek by {{c::birth}}.","Il est grec de naissance."
"He is a greek by birth.","Il est grec de {{c::naissance}}."
"He's a limousine driver.","Il est {{c::chauffeur}} de maître."
"Let's not think like that.","Ne {{c::pensons}} pas ainsi !"
"He has no faults.","Il est dépourvu de {{c::défauts}}."
"I'm {{c::parked}} over there.","Je suis garé là-bas."
"I'm parked over there.","Je suis {{c::garé}} là-bas."
"I haven't lost any {{c::weight}}.","Je n'ai pas perdu de poids."
"I haven't lost any weight.","Je n'ai pas perdu de {{c::poids}}."
"He is the {{c::author}} of the article.","Il est l'auteur de l'article."
"He is the author of the article.","Il est l'auteur de {{c::l'article}}."
"I am totally confused.","Je suis complètement {{c::perdue}}."
"He is {{c::spare}} in words.","Il est avare de paroles."
"I don't want to leave you.","Je ne veux pas vous {{c::quitter}}."
"I {{c::felt}} bad.","Je me sentis mal."
"I felt bad.","Je me {{c::sentis}} mal."
"He is {{c::keen}} on golf.","Il est fan de golf."
"He is keen on golf.","Il est {{c::fan}} de golf."
"Don't give up.","Ne {{c::laissez}} pas tomber."
"He's a ghost {{c::hunter}}.","Il est chasseur de fantômes."
"He's a ghost hunter.","Il est {{c::chasseur}} de fantômes."
"He is a dentist by {{c::profession}}.","Il est dentiste de profession."
