"English","French"
"Music is a god given gift.","La musique est un {{1::don}} de dieu."
"I am at home every evening.","Je suis {{1::chaque}} soir à la maison."
"He {{1::enjoys}} good health.","Il est en bonne santé."
"Congratulations on the victory!","{{1::félicitations}} pour la victoire !"
"I couldn't tell her from her sister.","Je ne pouvais la {{1::distinguer}} de sa sœur."
"The {{1::vase}} is on the table.","Le vase est sur la table."
"The vase is on the table.","Le {{1::vase}} est sur la table."
"He {{1::tortured}} a prisoner.","Il a torturé un prisonnier."
"He has a tight schedule.","Il a un {{1::horaire}} chargé."
"Tom's boat was {{1::stolen}}.","Le bateau de tom a été volé."
"That is a fruit of your effort.","C'est le fruit de tes {{1::efforts}}."
"A coat is an article of {{1::clothing}}.","Un manteau est un vêtement."
"The woman {{1::tests}} the rice.","La femme goûte le riz."
"In relation to this, i am to blame.","{{1::concernant}} ceci, je suis responsable."
"I'll buy him a {{1::volleyball}}.","Je lui achèterai un ballon de volley-ball."
"He is popular {{1::among}} us.","Il est populaire parmi nous."
"He is popular among us.","Il est populaire {{1::parmi}} nous."
"He has {{1::drawn}} up a will.","Il a rédigé un testament."
"I don't want to end up in {{1::court}}.","Je ne veux pas terminer au tribunal."
"I've seen it a million times.","Je l'ai vu un {{1::million}} de fois."
"Tom needs a change of {{1::scenery}}.","Tom a besoin de changer d'air."
"Tom needs a change of scenery.","Tom a besoin de changer {{1::d'air}}."
"Are you sure you don't want coffee?","Êtes-vous {{1::certains}} de ne pas vouloir de café ?"
"Do not give in to those {{1::demands}}.","Ne cède pas à ces exigences."
"Silence is an admission of {{1::guilt}}.","Le silence est un aveu de culpabilité."
"Don't give in to these {{1::demands}}.","Ne cédez pas à ces exigences."
"Sunday {{1::follows}} saturday.","Le dimanche suit le samedi."
"Are you sure you don't want coffee?","Êtes-vous {{1::certaines}} de ne pas vouloir de café ?"
"When are we going to do it?","Quand {{1::allons-nous}} le faire ?"
"Don't forget to {{1::include}} me in the count.","N'oublie pas de m'inclure dans le nombre."
"That is a fruit of your effort.","C'est le fruit de vos {{1::efforts}}."
"The sign {{1::indicates}} the way to go.","Le panneau indique le chemin."
"Tom didn't tell me why.","Tom ne {{1::m'a}} pas dit pourquoi."
"Tom's {{1::wallet}} was stolen.","Le portefeuille de tom a été volé."
"Tom's wallet was stolen.","Le {{1::portefeuille}} de tom a été volé."
"The map is on the wall.","La carte est sur le {{1::mur}}."
"I'm sorry for not being more supportive.","Je suis désolé de ne pas le {{1::soutenir}} davantage."
"He filled the glass with wine.","Il a {{1::rempli}} la coupe de vin."
"I sat down next to him.","Je me suis assis {{1::auprès}} de lui."
"I want to drink {{1::champagne}}.","Je veux boire du champagne."
"I want to drink champagne.","Je veux boire du {{1::champagne}}."
"Are you sure you don't want coffee?","Êtes-vous {{1::sûres}} de ne pas vouloir de café ?"
"That building is more than three {{1::hundred}} years old.","Ce bâtiment a plus de 300 ans."
"He {{1::swims}} in the river.","Il nage dans la rivière."
"Grab a piece of paper.","Prenez une {{1::feuille}} de papier !"
"I can smell {{1::biscuits}}.","Je peux sentir des biscuits."
"It's kind of a {{1::mixed}} bag.","Il y a un peu de tout."
"He ran into the classroom.","Il {{1::courut}} dans la classe."
"I want to improve my english.","Je veux {{1::améliorer}} mon anglais."
"Tom's wallet was stolen.","Le {{1::porte-monnaie}} de tom a été volé."
"I have a lot of {{1::bills}} i have to pay.","J'ai beaucoup de factures à payer."
"I have a lot of bills i have to pay.","J'ai beaucoup de {{1::factures}} à payer."
"She doesn't like oranges.","Elle n'aime pas les {{1::oranges}}."
"When do you plan to do that?","Quand {{1::comptes-tu}} le faire ?"
"When do you plan on doing that?","Quand {{1::comptes-tu}} le faire ?"
"Don't touch the {{1::paintings}}!","Ne touche pas aux tableaux !"
"Don't touch the paintings!","Ne touche pas aux {{1::tableaux}} !"
"Maria doesn't speak german.","{{1::maria}} ne parle pas allemand."
"{{1::jane}} is not able to swim.","Jane ne sait pas nager."
"Jane is not able to swim.","{{1::jane}} ne sait pas nager."
"There's plenty of time.","{{1::on}} a tout le temps."
"Tell us a {{1::ghost}} story.","Raconte-nous une histoire de fantômes."
"A deal is a deal.","Un {{1::accord}} est un {{1::accord}}."
"People love freedom.","Le {{1::peuple}} aime la liberté."
"Tom asked too many questions.","Tom a {{1::posé}} trop de questions."
"{{1::knowing}} you, i'm ready for anything.","Te connaissant, je m'attends à tout."
"Shouldn't we report this?","Ne devrions-nous pas {{1::reporter}} ceci ?"
"I don't believe what i'm hearing.","Je n'en crois pas mes {{1::oreilles}}."
