"English","French"
"Could i change {{c::rooms}}?","Puis-je changer de chambre ?"
"Why don't you have any clothes on?","Pourquoi ne {{c::portez-vous}} pas de vêtements ?"
"I don't understand {{c::modern}} art.","Je ne comprends pas l'art moderne."
"I don't understand modern art.","Je ne comprends pas l'art {{c::moderne}}."
"I don't assemble their computers.","Je ne monte pas leurs {{c::ordinateurs}}."
"We're not going out.","Nous {{c::n'allons}} pas sortir."
"Are you in love with {{c::layla}}?","Êtes-vous amoureuse de layla ?"
"No one {{c::dies}}.","Personne ne meurt."
"I am thinking of going to the {{c::mountains}}.","Je pense partir à la montagne."
"Aren't you working today?","Tu ne {{c::travailles}} pas aujourd'hui ?"
"I was able to help her.","Je fus en {{c::mesure}} de l'aider."
"I can do a lot of things.","Je peux faire beaucoup de {{c::choses}}."
"I can't let him do that.","Je ne peux pas le {{c::laisser}} faire."
"It isn't locked.","Elle n'est pas {{c::verrouillée}}."
"I don't button their {{c::shirts}}.","Je ne boutonne pas leurs chemises."
"You must not {{c::idle}} away.","Tu ne dois pas fainéanter."
"I can't do it right away.","Je ne peux pas le faire {{c::immédiatement}}."
"We're not friends.","Nous ne sommes pas {{c::amis}}."
"Tom is the man of the {{c::hour}}.","Tom est le héros de la soirée."
"No one's {{c::picking}} up.","Personne ne décroche."
"Tom doesn't have a {{c::credit}} card.","Tom n'a pas de carte de crédit."
"Tom doesn't have a credit card.","Tom n'a pas de carte de {{c::crédit}}."
"Tom doesn't own a {{c::credit}} card.","Tom n'a pas de carte de crédit."
"Tom doesn't own a credit card.","Tom n'a pas de carte de {{c::crédit}}."
"Nobody is {{c::insulting}} you.","Personne ne t'insulte."
"I don't take any {{c::medication}}.","Je ne prends aucun traitement."
"Nobody {{c::encouraged}} her.","Personne ne l'encouragea."
"{{c::nobody's}} going to hire you.","Personne ne t'embauchera."
"I can eat {{c::whenever}} i want to.","Je peux manger quand je veux."
"Show tom the picture.","{{c::montre}} la photo à tom."
"I don't see any {{c::damage}}.","Je ne vois aucun dommage."
"I don't see any damage.","Je ne vois aucun {{c::dommage}}."
"Why aren't you taking {{c::notes}}?","Pourquoi ne prenez-vous pas de notes ?"
"Why aren't you taking notes?","Pourquoi ne {{c::prenez-vous}} pas de notes ?"
"I'm pleased with his {{c::performance}}.","Je suis satisfait de sa performance."
"I'm pleased with his performance.","Je suis satisfait de sa {{c::performance}}."
"I'm pleased with her {{c::performance}}.","Je suis satisfait de sa performance."
"I'm pleased with her performance.","Je suis satisfait de sa {{c::performance}}."
"I'm {{c::certainly}} not the only one.","Je ne suis certainement pas la seule."
"Tom couldn't find it.","Tom ne {{c::pouvait}} pas le trouver."
"I {{c::realized}} it only then.","Je ne l'ai réalisé qu'alors."
"I'm a stranger here.","Je suis une {{c::étrangère}} ici."
"Do it again!","{{c::faites-le}} à nouveau !"
"Why aren't you wearing gloves?","Pourquoi ne {{c::portes-tu}} pas de gants ?"
"Room for rent.","Chambre à {{c::louer}}."
"I think tom will tell you.","Je pense que tom vous le {{c::dira}}."
"Tom is my prisoner.","Tom est mon {{c::prisonnier}}."
"I'd like to withdraw money.","J'aimerais {{c::retirer}} de l'argent."
"I only eat vegetables.","Je ne mange que des {{c::légumes}}."
"The ice has {{c::melted}}.","La glace a fondu."
"The ice has melted.","La glace a {{c::fondu}}."
"I see no {{c::benefit}}.","Je ne vois aucun bénéfice."
"What does it look like?","De quoi ça a {{c::l'air}} ?"
