"English","French"
"I don't want to go outside this afternoon.","Je ne veux pas sortir cet {{1::après-midi}}."
"This is {{1::false}}.","C'est faux."
"This place is {{1::fabulous}}.","Ce lieu est fabuleux."
"This noise is {{1::unbearable}}.","Ce bruit est insupportable."
"This noise is unbearable.","Ce bruit est {{1::insupportable}}."
"I prefer that it {{1::remains}} that way.","Je préfère que ça reste ainsi."
"I wanted to learn from the best.","Je voulais apprendre des {{1::meilleurs}}."
"She has {{1::hundreds}} of books.","Elle a des centaines de livres."
"She has hundreds of books.","Elle a des {{1::centaines}} de livres."
"I've already {{1::written}} to tom.","J'ai déjà écrit à tom."
"He's not coming, {{1::according}} to mary.","Selon marie, il ne viendra pas."
"He's not coming, according to mary.","{{1::selon}} marie, il ne viendra pas."
"You're in no position to {{1::bargain}}.","Vous n'êtes pas en position de négocier."
"{{1::when's}} tom arriving?","Quand tom arrive-t-il ?"
"I made some mistakes on the test.","Je {{1::commis}} des erreurs à l'examen."
"When is tom {{1::arriving}}?","Quand tom arrivera-t-il ?"
"I wanted to learn from the best.","Je voulais apprendre des {{1::meilleures}}."
"I can't keep {{1::pace}} with you.","Je ne peux pas suivre ton rythme."
"I can't keep pace with you.","Je ne peux pas suivre ton {{1::rythme}}."
"You have to take the rough with the {{1::smooth}}.","À la guerre comme à la guerre."
"Everybody {{1::row}} in concert!","Tout le monde rame de concert !"
"I want to see your {{1::expression}}.","Je veux voir ton expression."
"This lake is deep.","Ce lac est {{1::profond}}."
"I cannot support your {{1::conduct}}.","Je ne peux pas cautionner ton comportement."
"The post office is in the town {{1::centre}}.","La poste est au centre-ville."
"I don't think you can do this.","Je ne pense pas que tu {{1::puisses}} le faire."
"She's wearing fake {{1::nails}}.","Elle porte de faux ongles."
"She's wearing fake nails.","Elle porte de faux {{1::ongles}}."
"Tom has decided to leave the company.","Tom a décidé de quitter la {{1::société}}."
"He ran away with the {{1::diamond}}.","Il s'enfuit avec le diamant."
"He ran away with the diamond.","Il {{1::s'enfuit}} avec le diamant."
"That kind of behavior isn't {{1::acceptable}}.","Ce genre de comportement est inacceptable."
"I'll send you a {{1::postcard}}.","Je vous enverrai une carte postale."
"His curiosity knew no bounds.","Sa {{1::curiosité}} n'avait pas de limites."
"It's {{1::crowded}} again today.","C'est de nouveau plein, aujourd'hui."
"I rarely see him on the {{1::internet}}.","Je le vois rarement sur internet."
"I rarely see him on the internet.","Je le vois rarement sur {{1::internet}}."
"They can't do that.","Elles n'y {{1::arrivent}} pas."
"This {{1::site}} is useful.","Ce site est utile."
"This site is useful.","Ce {{1::site}} est utile."
"This debate is silly.","Ce {{1::débat}} est idiot."
"Will {{1::surgery}} help it?","Est-ce que la chirurgie aidera ?"
