"English","French"
"Life is often compared to a {{1::voyage}}.","La vie est souvent comparée à un voyage."
"Life is often {{1::compared}} to a journey.","La vie est souvent comparée à un voyage."
"Life is often compared with a {{1::voyage}}.","La vie est souvent comparée à un voyage."
"The lottery is a tax on {{1::stupidity}}.","Le lotto est une taxe sur la stupidité."
"I met the {{1::prince}} himself.","J'ai rencontré le prince en personne."
"I met the prince himself.","J'ai rencontré le {{1::prince}} en personne."
"He received a {{1::registered}} letter.","Il a reçu une lettre recommandée."
"He is coming back directly from south america.","Il vient de rentrer {{1::d'amérique}} du sud."
"He {{1::dug}} the hole bit by bit.","Il a creusé le trou petit à petit."
"My eye has {{1::swollen}} up.","Mon œil a gonflé."
"They will need to rest.","Elles {{1::auront}} besoin de se reposer."
"The typhoon led to the school being closed.","Le {{1::typhon}} a conduit l'école à fermer."
"We talk {{1::frequently}}.","Nous discutons fréquemment."
"Star {{1::wars}} is a science fiction film.","La guerre des étoiles est un film de science-fiction."
"I'll give {{1::grandma}} a shirt for christmas.","Je donnerai une chemise à mémé pour noël."
"I'd like to know if they have arrived.","Je voudrais savoir {{1::s'ils}} sont arrivés."
"A lot has happened lately.","Il s'est passé beaucoup de choses {{1::dernièrement}}."
"We just {{1::landed}}.","Nous venons d'atterrir."
"We {{1::suffered}} a loss of 10,000 dollars.","Nous avons subi une perte de 10 000 dollars."
"We suffered a loss of 10,000 dollars.","Nous avons {{1::subi}} une perte de 10 000 dollars."
"What stuff is this jacket made of?","De quel {{1::tissu}} est faite cette veste ?"
"The {{1::sample}} is not pure enough.","L'échantillon n'est pas assez pur."
"She's selling drugs at {{1::concerts}}.","Elle vend de la drogue dans les lieux de concerts."
"Don't bite the hand that {{1::feeds}} you.","Ne mords pas la main qui te nourrit."
"He felt uneasy.","Il se {{1::sentit}} mal à l'aise."
"He felt ill at ease.","Il se {{1::sentit}} mal à l'aise."
"I'm capable of {{1::dealing}} with problems like this myself.","Je suis capable de traiter de tels problèmes par moi-même."
"I don't feel up to eating anything tonight.","Je ne me sens aucun {{1::appétit}} ce soir."
"I started this {{1::thread}}.","J'ai initié ce clavardage."
"Thank you for the drinks.","Merci pour les {{1::verres}}."
"How often do you go to the beach?","À quelle {{1::fréquence}} tu vas à la plage ?"
"This is a product of our own creative {{1::activity}}.","C'est un produit de notre propre créativité."
"When were you born?","Vous êtes {{1::nés}} quand ?"
"He is reasonable in his demands.","Il est raisonnable dans ses {{1::exigences}}."
"We have a lot of rain in {{1::june}}.","Nous recevons beaucoup de pluie en juin."
"Mary oiled her bicycle.","Marie a mis de {{1::l'huile}} à son vélo."
"The {{1::exhibition}} is already open.","L'exposition est déjà ouverte."
"Tom walked over to the desk.","Tom a marché {{1::jusqu'au}} bureau."
"This book is {{1::relatively}} short.","Ce livre est relativement court."
