"English","French"
"I'm afraid that tom isn't going to {{c::recover}}.","J'ai peur que tom ne s'en remette pas."
"Quit {{c::behaving}} like a kid.","Arrêtez de vous conduire comme un enfant !"
"Do you have your {{c::flashlight}}?","Tu as ta lampe de poche ?"
"They went to the beach.","Ils sont {{c::allés}} à la plage."
"I still have a lot of {{c::pages}} to read.","J'ai encore beaucoup de pages à lire."
"I still have a lot of pages to read.","J'ai encore beaucoup de {{c::pages}} à lire."
"He has not written to us since last {{c::february}}.","Il ne nous a pas écrit depuis février."
"It's not a {{c::permanent}} solution.","Ce n'est pas une solution permanente."
"Part of his story is true.","Une partie de son histoire est {{c::vraie}}."
"It's the height of {{c::luxury}}.","C'est le comble du luxe."
"We are in the {{c::era}} of atomic energy.","Nous sommes à l'ère de l'énergie nucléaire."
"They are {{c::leading}} a loose life.","Ils vivent une vie de débauche."
"This {{c::handbag}} is made of paper.","Ce sac à main est fait de papier."
"Tom didn't go to the dance.","Tom ne se rendit pas au {{c::bal}}."
