"English","French"
"It's {{1::unlikely}}.","C'est improbable."
"It's unlikely.","C'est {{1::improbable}}."
"You know the place.","Vous connaissez {{1::l'endroit}}."
"Tom saw a ghost.","Tom a vu un {{1::fantôme}}."
"Tom didn't take off his hat.","Tom ne {{1::retira}} pas son chapeau."
"I can't believe i'm even {{1::considering}} this.","Je n'arrive pas à croire que je l'envisage même."
"You're worried, aren't you?","Vous êtes {{1::inquiets}}, n'est-ce pas ?"
"You're {{1::germans}}, aren't you?","Vous êtes allemands, n'est-ce pas ?"
"You're germans, aren't you?","Vous êtes {{1::allemands}}, n'est-ce pas ?"
"You're german, aren't you?","Vous êtes {{1::allemands}} n'est-ce pas ?"
"You're {{1::germans}}, aren't you?","Vous êtes allemands n'est-ce pas ?"
"You're germans, aren't you?","Vous êtes {{1::allemands}} n'est-ce pas ?"
"This is {{1::painful}}.","C'est douloureux."
"This is painful.","C'est {{1::douloureux}}."
"There was a bottle of wine left.","Il {{1::restait}} une bouteille de vin."
"This is legal.","C'est {{1::légal}}."
"I don't think that he's right.","Je ne crois pas qu'il {{1::ait}} raison."
"This is fucked up.","C'est {{1::foutu}}."
"Have they {{1::spotted}} you?","Vous ont-ils repéré ?"
"She persuaded him to marry her.","Elle l'a {{1::persuadé}} de l'épouser."
"Point taken.","C'est {{1::noté}}."
"I read more today than i did yesterday.","Je lis plus aujourd'hui {{1::qu'hier}}."
"He took a {{1::photograph}} of the family.","Il prit une photo de la famille."
"Do you understand the {{1::difficulty}} of my job?","Comprenez-vous la difficulté de mon travail ?"
"I can't contact my {{1::relatives}}.","Je ne peux pas contacter mes proches."
"It's {{1::disappointing}}.","C'est décevant."
"I want to make sure that doesn't happen.","Je souhaite {{1::m'assurer}} que cela n'arrive pas."
"I don't know if i'll have time.","Je ne sais pas si {{1::j'aurai}} le temps."
"Have they {{1::spotted}} you?","Vous ont-ils repérée ?"
"Don't forget your {{1::mother's}} birthday!","N'oublie pas l'anniversaire de ta mère !"
"I put on some clean clothes.","Je mets des vêtements {{1::propres}}."
"Have they {{1::spotted}} you?","Vous ont-ils repérés ?"
"His train leaves from {{1::platform}} 10.","Son train part de la voie 10."
"It's not my {{1::style}}.","Ce n'est pas mon style."
"It's not my style.","Ce n'est pas mon {{1::style}}."
"That's not my {{1::style}}.","Ce n'est pas mon style."
"That's not my style.","Ce n'est pas mon {{1::style}}."
"It {{1::continues}} to grow.","Elle continue à croître."
"This is not my specialty.","Ce n'est pas mon {{1::domaine}}."
"I want you to {{1::dig}} a hole.","Je veux que tu creuses un trou."
"That's {{1::gross}}.","C'est dégueulasse."
"That is {{1::essential}}.","C'est essentiel."
