"English","French"
"Don't throw away this {{1::magazine}}.","Ne jette pas ce magazine."
"What do you think about the japanese {{1::economy}}?","Que penses-tu de l'économie japonaise ?"
"He drives a hard {{1::bargain}}.","Il est dur à cuire."
"He drives a hard bargain.","Il est dur à {{1::cuire}}."
"I want a new {{1::oven}}.","Je veux un nouveau four."
"I want a new oven.","Je veux un nouveau {{1::four}}."
"You have no cause for {{1::anger}}.","Tu n'as pas de raison de t'énerver."
"Who {{1::takes}} care of you?","Qui prend soin de vous ?"
"Who takes care of you?","Qui {{1::prend}} soin de vous ?"
"Am i talented?","Suis-je {{1::doté}} de talent ?"
"Don't throw away this {{1::magazine}}.","Ne jetez pas ce magazine."
"Don't throw away this magazine.","Ne {{1::jetez}} pas ce magazine."
"Don't cut that {{1::wire}}.","Ne coupez pas ce fil."
"We have no room.","Nous ne disposons pas {{1::d'espace}}."
"Will you stay at home?","Tu {{1::restes}} à la maison ?"
"You must stop him.","Tu dois le {{1::retenir}}."
"I know i {{1::probably}} won't win.","Je sais que je ne gagnerai probablement pas."
"I just can't take it.","Je ne peux {{1::simplement}} pas le prendre."
"She's at a meeting.","Elle est en {{1::réunion}}."
"I have a lot on my {{1::plate}}.","J'ai beaucoup à faire."
"What do you think of {{1::modern}} art?","Que penses-tu de l'art moderne ?"
"What do you think of modern art?","Que penses-tu de l'art {{1::moderne}} ?"
"His job is to teach english.","Il est professeur {{1::d'anglais}}."
"Don't {{1::delete}} this file.","Ne supprimez pas ce fichier."
"Are you looking for someone?","Êtes-vous à la {{1::recherche}} de quelqu'un ?"
"Don't {{1::delete}} this file.","Ne supprime pas ce fichier."
"I know the ropes.","{{1::on}} ne me la fait pas."
"You needed me.","Vous {{1::aviez}} besoin de moi."
"And what about you?","Et {{1::qu'en}} est-il de vous ?"
"Don't {{1::release}} that prisoner.","Ne relâchez pas ce prisonnier."
"Where is mom?","Où est {{1::maman}} ?"
"Where's {{1::mum}}?","Où est maman ?"
"Where's mum?","Où est {{1::maman}} ?"
"This {{1::tape}} doesn't stick.","Ce ruban ne colle pas."
"He's head over {{1::heels}} in love.","Il est fou amoureux."
"I've been sacked.","Je me suis fait {{1::virer}}."
"Do you exercise {{1::regularly}}?","Faites-vous de l'exercice régulièrement ?"
"Do you exercise regularly?","Faites-vous de l'exercice {{1::régulièrement}} ?"
"Do we have enough {{1::chairs}}?","A-t-on suffisamment de chaises ?"
"Do we have enough chairs?","A-t-on suffisamment de {{1::chaises}} ?"
"I was {{1::bitten}}.","Je me suis fait mordre."
"I will not add {{1::sentences}} in russian.","Je n'ajouterai pas de phrases en russe."
