"English","French"
"{{c::alice}}, i forgive you because i love you.","Alice, je te pardonne parce que je t'aime."
"He is good for five {{c::thousand}} dollars.","Il marche pour 5000 dollars."
"I'm using the computer.","Je suis en train {{c::d'utiliser}} l'ordinateur."
"Yes, i have insurance.","Oui, je dispose d'une {{c::assurance}}."
"Normally, i'm not afraid of {{c::planes}}.","Normalement, je n'ai pas peur en avion."
"The garden is full of {{c::weeds}}.","Le jardin est envahi de mauvaises herbes."
"I have a {{c::thesis}} to write.","J'ai une thèse à écrire."
"Ziri needed practice.","Ziri avait besoin de {{c::pratiquer}}."
"I'm reading a book behind the {{c::curtains}}.","Je lis un livre derrière le rideau."
"French is an interesting language.","Le français est un {{c::langage}} intéressant."
"I have a debt to pay.","J'ai une {{c::dette}} à payer."
"The {{c::committee}} consists of four members.","Le comité est formé de quatre membres."
"The committee consists of four members.","Le comité est {{c::formé}} de quatre membres."
"How long was the concert?","Combien de temps a {{c::duré}} le concert ?"
"I tried in vain to convince her.","J'ai essayé en {{c::vain}} de la con{{c::vain}}cre."
"{{c::deer}} are good game.","Le cerf est un bon gibier."
"Do you have {{c::whatsapp}}?","Est-ce que vous avez whatsapp ?"
"Tom's name is easy to pronounce.","Le nom tom est facile à {{c::prononcer}}."
"He has already {{c::completed}} the form.","Il a déjà rempli le formulaire."
"He has already completed the form.","Il a déjà rempli le {{c::formulaire}}."
"How long did the game last?","Combien de temps a {{c::duré}} le match ?"
"I just want a little more time.","Je ne veux qu'un peu de temps {{c::supplémentaire}}."
"Tom shaved off his {{c::mustache}}.","Tom s'est rasé la moustache."
"He gave me back the whole {{c::amount}}.","Il m'a remboursé la totalité de la somme."
"You're the last hope for {{c::humanity}}.","Vous êtes le dernier espoir de l'humanité."
"You're the last hope for humanity.","Vous êtes le dernier espoir de {{c::l'humanité}}."
"We have no more information.","Nous ne disposons pas davantage {{c::d'information}}."
"The committee consists of eight members.","Le comité est {{c::formé}} de huit membres."
"He {{c::admitted}} that it was true.","Il admit que c'était vrai."
"Greece has many {{c::islands}}.","La grèce a beaucoup d'îles."
"He was ashamed of his tears.","Il avait honte de ses {{c::larmes}}."
