"English","French"
"You're missing the point.","Vous {{1::passez}} à côté."
"{{1::thomas}} is not wearing a shirt.","Thomas ne porte pas de chemise."
"Thomas is not wearing a shirt.","{{1::thomas}} ne porte pas de chemise."
"You don't sound convinced.","Tu ne {{1::sembles}} pas convaincu."
"That's a piece of pie.","C'est un morceau de {{1::tarte}}."
"Go across!","Passe de {{1::l'autre}} côté !"
"He's a fount of knowledge.","C'est un {{1::puits}} de science."
"He has a {{1::picasso}}.","Il a un tableau de picasso."
"What rude language he {{1::uses}}!","Qu'il est vulgaire!"
"I'm one of your {{1::students}}.","Je suis l'un de vos élèves."
"I'm one of your students.","Je suis l'un de vos {{1::élèves}}."
"It's a waste of {{1::resources}}.","C'est un gaspillage de ressources."
"I have to speak with you immediately.","Je dois vous parler {{1::immédiatement}}."
"It's a {{1::bunch}} of nonsense.","C'est un tas de balivernes."
"I have many {{1::pairs}} of shoes.","J'ai beaucoup de paires de chaussures."
"He often {{1::gets}} sick.","Il est souvent malade."
"I am 19 {{1::years}} old.","J'ai 19 ans."
"{{1::i'm}} 19.","J'ai 19 ans."
"I'm 24 {{1::years}} old.","J'ai 24 ans."
"Some woman.","{{1::sacré}} bout de femme !"
"I am 30 {{1::years}} old.","J'ai 30 ans."
"I am {{1::thirty}} years old.","J'ai 30 ans."
