"English","French"
"The {{1::basket}} is full of apples.","La corbeille est remplie de pommes."
"I prefer quality to {{1::quantity}}.","Je préfère la qualité à la quantité."
"I prefer quality to quantity.","Je préfère la qualité à la {{1::quantité}}."
"We {{1::feared}} the worst.","Nous craignîmes le pire."
"I wanted to rent a bus.","Je voulais {{1::louer}} un car."
"The issue is not {{1::settled}}.","Le problème n'est pas réglé."
"I felt ill.","Je me suis {{1::senti}} mal."
"I don't like the way you're {{1::acting}}.","Je n'aime pas votre façon de jouer."
"He wanted to meet you.","Il {{1::voulut}} vous rencontrer."
"He's got a {{1::headache}}.","Il a mal à la tête."
"I want to clean the {{1::windows}}.","Je veux nettoyer les fenêtres."
"I want to clean the windows.","Je veux nettoyer les {{1::fenêtres}}."
"I fired.","J'ai {{1::tiré}}."
"{{1::astronomy}} is the science of the universe.","L'astronomie est la science de l'univers."
"He saw you.","Il {{1::t'a}} vu."
"I like summer the best.","Ce que je préfère, c'est {{1::l'été}}."
"Half the {{1::species}} are woman.","La moitié de l'espèce est femelle."
"Above all, don't tell tom.","{{1::surtout}}, ne le dis pas à tom."
"That copy {{1::differs}} from the original.","La copie est différente de l'originale."
"Don't exceed the speed limit.","Ne {{1::dépasse}} pas la limite de vitesse."
"I brought you a present.","Je t'ai {{1::amené}} un cadeau."
"I brought a present for you.","Je t'ai {{1::amené}} un cadeau."
"I brought you a gift.","Je t'ai {{1::amené}} un cadeau."
"Tom doesn't like {{1::chess}}.","Tom n'aime pas les échecs."
"Tom doesn't like chess.","Tom n'aime pas les {{1::échecs}}."
"He {{1::argued}} as follows.","Il argumenta de la façon suivante."
"That doesn't sound good.","Ça ne {{1::semble}} pas bon."
"It's not looking good.","Ça ne {{1::semble}} pas bon."
"This doesn't look good.","Ça ne {{1::semble}} pas bon."
"I'd like to see a doctor.","Je voudrais {{1::consulter}} un médecin."
"I came for you.","Je suis venu à {{1::cause}} de toi."
"Are you joking?","Est-ce que tu {{1::blagues}} ?"
"I want to go {{1::downtown}}.","Je veux aller en ville."
"Tom doesn't like computers.","Tom n'aime pas les {{1::ordinateurs}}."
"I ran home.","J'ai {{1::couru}} à la maison."
"I {{1::suspected}} he was a liar.","Je le suspectais d'être un menteur."
"I have business elsewhere.","J'ai à faire {{1::ailleurs}}."
"I have no fear of {{1::flying}}.","Je n'ai pas peur de prendre l'avion."
"I have no fear of flying.","Je n'ai pas peur de prendre {{1::l'avion}}."
"Ignorance does not protect against {{1::punishment}}.","L'ignorance ne protège pas de la sanction."
"Tom doesn't like {{1::carrots}}.","Tom n'aime pas les carottes."
"Tom doesn't like carrots.","Tom n'aime pas les {{1::carottes}}."
"Tom is {{1::courageous}}.","Tom a du cran."
